1579666640.201382669 1 www.gstatic.com www.gstatic.com 299
1579666640.334432258 1 elbalad.news elbalad.news 267
1579666640.334432258 2 elbalad.news elbalad.news 267
1579666640.377193833 1 accounts.google.com accounts.google.com 299
1579666640.830325534 1 www.elbalad.news www.elbalad.news 299
1579666640.830325534 2 www.elbalad.news www.elbalad.news 299
1579666641.227135031 1 pagead2.googlesyndication.com pagead46.l.doubleclick.net 114
1579666641.227135031 2 pagead46.l.doubleclick.net pagead2.googlesyndication.com 114
1579666641.453022479 1 www.googletagservices.com pagead46.l.doubleclick.net 21568
1579666641.453022479 2 pagead46.l.doubleclick.net www.googletagservices.com 299
1579666641.641330254 1 securepubads.g.doubleclick.net partnerad.l.doubleclick.net 13645
1579666641.641330254 2 partnerad.l.doubleclick.net securepubads.g.doubleclick.net 268
1579666641.799910647 1 ssl.google-analytics.com ssl-google-analytics.l.google.com 21598
1579666641.799910647 2 ssl-google-analytics.l.google.com ssl.google-analytics.com 298
1579666641.810804667 1 d31qbv1cthcecs.cloudfront.net d31qbv1cthcecs.cloudfront.net 59
1579666641.810804667 2 d31qbv1cthcecs.cloudfront.net d31qbv1cthcecs.cloudfront.net 59
1579666641.810804667 3 d31qbv1cthcecs.cloudfront.net d31qbv1cthcecs.cloudfront.net 59
1579666641.810804667 4 d31qbv1cthcecs.cloudfront.net d31qbv1cthcecs.cloudfront.net 59
1579666641.826962639 1 adservice.google.es pagead46.l.doubleclick.net 107
1579666641.826962639 2 pagead46.l.doubleclick.net adservice.google.es 107
1579666641.854619970 1 adservice.google.com pagead46.l.doubleclick.net 299
1579666641.854619970 2 pagead46.l.doubleclick.net adservice.google.com 299
1579666641.947499536 1 googleads.g.doubleclick.net pagead46.l.doubleclick.net 299
1579666641.947499536 2 pagead46.l.doubleclick.net googleads.g.doubleclick.net 299
1579666642.923069151 1 certify.alexametrics.com certify.alexametrics.com 59
1579666642.923069151 2 certify.alexametrics.com certify.alexametrics.com 59
1579666642.923069151 3 certify.alexametrics.com certify.alexametrics.com 59
1579666642.923069151 4 certify.alexametrics.com certify.alexametrics.com 59
1579666643.248864262 1 stats.g.doubleclick.net stats.l.doubleclick.net 21599
1579666643.248864262 2 stats.l.doubleclick.net stats.l.doubleclick.net 299
1579666643.248864262 3 stats.l.doubleclick.net stats.l.doubleclick.net 299
1579666643.248864262 4 stats.l.doubleclick.net stats.l.doubleclick.net 299
1579666643.248864262 5 stats.l.doubleclick.net stats.g.doubleclick.net 299
1579666643.410113223 1 tpc.googlesyndication.com tpc.googlesyndication.com 156
1579666645.063907096 1 www.facebook.com star-mini.c10r.facebook.com 3041
1579666645.063907096 2 star-mini.c10r.facebook.com www.facebook.com 59
1579666645.246921200 1 www.mainadv.com www.mainadv.com 260
