1579730220.365326698 1 www.gstatic.com www.gstatic.com 299
1579730220.564691239 1 preply.com preply.com 59
1579730220.564691239 2 preply.com preply.com 59
1579730220.564691239 3 preply.com preply.com 59
1579730220.564691239 4 preply.com preply.com 59
1579730220.625569040 1 accounts.google.com accounts.google.com 299
1579730220.638206192 1 ocsp.usertrust.com ocsp.usertrust.com 1181
1579730224.752459541 1 www.google-analytics.com www-google-analytics.l.google.com 21599
1579730224.752459541 2 www-google-analytics.l.google.com www.google-analytics.com 299
1579730224.752631702 1 apis.google.com plus.l.google.com 21599
1579730224.752631702 2 plus.l.google.com apis.google.com 299
1579730224.752647458 1 ipa.elev.io ipa-alb-20180423-772954875.us-east-1.elb.amazonaws.com 175
1579730224.752647458 2 ipa-alb-20180423-772954875.us-east-1.elb.amazonaws.com ipa-alb-20180423-772954875.us-east-1.elb.amazonaws.com 3
1579730224.752647458 3 ipa-alb-20180423-772954875.us-east-1.elb.amazonaws.com ipa.elev.io 3
1579730224.781581291 1 static.preply.com d3mvll37r5runt.cloudfront.net 21599
1579730224.781581291 2 d3mvll37r5runt.cloudfront.net d3mvll37r5runt.cloudfront.net 59
1579730224.781581291 3 d3mvll37r5runt.cloudfront.net d3mvll37r5runt.cloudfront.net 59
1579730224.781581291 4 d3mvll37r5runt.cloudfront.net d3mvll37r5runt.cloudfront.net 59
1579730224.781581291 5 d3mvll37r5runt.cloudfront.net static.preply.com 59
1579730224.783206688 1 www.googletagmanager.com www-googletagmanager.l.google.com 21599
1579730224.783206688 2 www-googletagmanager.l.google.com www.googletagmanager.com 299
1579730224.793242778 1 cdn.elev.io dy8wyl92rt4zl.cloudfront.net 254
1579730224.793242778 2 dy8wyl92rt4zl.cloudfront.net dy8wyl92rt4zl.cloudfront.net 59
1579730224.793242778 3 dy8wyl92rt4zl.cloudfront.net dy8wyl92rt4zl.cloudfront.net 59
1579730224.793242778 4 dy8wyl92rt4zl.cloudfront.net dy8wyl92rt4zl.cloudfront.net 59
1579730224.793242778 5 dy8wyl92rt4zl.cloudfront.net cdn.elev.io 59
1579730225.454213505 1 unpkg.com unpkg.com 271
1579730225.454213505 2 unpkg.com unpkg.com 271
1579730225.454213505 3 unpkg.com unpkg.com 271
1579730225.454213505 4 unpkg.com unpkg.com 271
1579730225.454213505 5 unpkg.com unpkg.com 271
1579730225.602204987 1 static.hotjar.com static.hotjar.com.c.section.io 3249
1579730225.602204987 2 static.hotjar.com.c.section.io map16-100.s.section.io 166
1579730225.602204987 3 map16-100.s.section.io map16-100.s.section.io 10
1579730225.602204987 4 map16-100.s.section.io map16-100.s.section.io 10
1579730225.602204987 5 map16-100.s.section.io map16-100.s.section.io 10
1579730225.602204987 6 map16-100.s.section.io map16-100.s.section.io 10
1579730225.602204987 7 map16-100.s.section.io map16-100.s.section.io 10
1579730225.602204987 8 map16-100.s.section.io map16-100.s.section.io 10
1579730225.602204987 9 map16-100.s.section.io map16-100.s.section.io 10
1579730225.602204987 10 map16-100.s.section.io static.hotjar.com 10
1579730225.603555442 1 ssl.google-analytics.com ssl-google-analytics.l.google.com 21599
1579730225.603555442 2 ssl-google-analytics.l.google.com ssl.google-analytics.com 299
1579730225.760192377 1 ampcid.google.com ampcid.google.com 299
1579730226.303881331 1 fonts.gstatic.com gstaticadssl.l.google.com 77
1579730226.303881331 2 gstaticadssl.l.google.com fonts.gstatic.com 77
1579730226.320312447 1 ampcid.google.es ampcid.google.es 299
1579730227.287716944 1 <Root> ftstushkpspw 86396
1579730227.287763719 1 <Root> ajbwrhnw 86369
1579730227.288716425 1 <Root> yszfppik 86394
1579730227.356514186 1 script.hotjar.com script.hotjar.com.c.section.io 3526
1579730227.356514186 2 script.hotjar.com.c.section.io map16-100.s.section.io 79
1579730227.356514186 3 map16-100.s.section.io map16-100.s.section.io 86
1579730227.356514186 4 map16-100.s.section.io map16-100.s.section.io 86
1579730227.356514186 5 map16-100.s.section.io map16-100.s.section.io 86
1579730227.356514186 6 map16-100.s.section.io map16-100.s.section.io 86
1579730227.356514186 7 map16-100.s.section.io map16-100.s.section.io 86
1579730227.356514186 8 map16-100.s.section.io map16-100.s.section.io 86
1579730227.356514186 9 map16-100.s.section.io map16-100.s.section.io 86
1579730227.356514186 10 map16-100.s.section.io script.hotjar.com 86
1579730227.368253999 1 clients1.google.com clients.l.google.com 299
1579730227.368253999 2 clients.l.google.com clients1.google.com 299
1579730227.370411004 1 stats.g.doubleclick.net stats.l.doubleclick.net 21599
1579730227.370411004 2 stats.l.doubleclick.net stats.l.doubleclick.net 299
1579730227.370411004 3 stats.l.doubleclick.net stats.l.doubleclick.net 299
1579730227.370411004 4 stats.l.doubleclick.net stats.l.doubleclick.net 299
1579730227.370411004 5 stats.l.doubleclick.net stats.g.doubleclick.net 299
1579730227.601350812 1 translate.googleapis.com translate.googleapis.com 299
1579730227.654804233 1 www.google.com www.google.com 60
1579730227.674176786 1 vars.hotjar.com vars.hotjar.com.c.section.io 2852
1579730227.674176786 2 vars.hotjar.com.c.section.io map16-100.s.section.io 175
1579730227.674176786 3 map16-100.s.section.io map16-100.s.section.io 119
1579730227.674176786 4 map16-100.s.section.io map16-100.s.section.io 119
1579730227.674176786 5 map16-100.s.section.io map16-100.s.section.io 119
1579730227.674176786 6 map16-100.s.section.io map16-100.s.section.io 119
1579730227.674176786 7 map16-100.s.section.io map16-100.s.section.io 119
1579730227.674176786 8 map16-100.s.section.io map16-100.s.section.io 119
1579730227.674176786 9 map16-100.s.section.io map16-100.s.section.io 119
1579730227.674176786 10 map16-100.s.section.io vars.hotjar.com 119
1579730227.937836542 1 www.google.es www.google.es 299
1579730228.370640513 1 js-agent.newrelic.com f4.shared.global.fastly.net 16949
1579730228.370640513 2 f4.shared.global.fastly.net f4.shared.global.fastly.net 29
1579730228.370640513 3 f4.shared.global.fastly.net f4.shared.global.fastly.net 29
1579730228.370640513 4 f4.shared.global.fastly.net f4.shared.global.fastly.net 29
1579730228.370640513 5 f4.shared.global.fastly.net js-agent.newrelic.com 29
1579730228.375298551 1 widget.intercom.io dt3gesfwvzdvk.cloudfront.net 53
1579730228.375298551 2 dt3gesfwvzdvk.cloudfront.net dt3gesfwvzdvk.cloudfront.net 59
1579730228.375298551 3 dt3gesfwvzdvk.cloudfront.net dt3gesfwvzdvk.cloudfront.net 59
1579730228.375298551 4 dt3gesfwvzdvk.cloudfront.net dt3gesfwvzdvk.cloudfront.net 59
1579730228.375298551 5 dt3gesfwvzdvk.cloudfront.net widget.intercom.io 59
1579730228.385640755 1 bat.bing.com bat-bing-com.a-0001.a-msedge.net 2344
1579730228.385640755 2 bat-bing-com.a-0001.a-msedge.net dual-a-0001.a-msedge.net 44
1579730228.385640755 3 dual-a-0001.a-msedge.net dual-a-0001.a-msedge.net 44
1579730228.385640755 4 dual-a-0001.a-msedge.net bat.bing.com 44
1579730228.411383801 1 connect.facebook.net scontent.xx.fbcdn.net 467
1579730228.411383801 2 scontent.xx.fbcdn.net connect.facebook.net 59
1579730228.520313843 1 js.intercomcdn.com d1spgg7psata7d.cloudfront.net 228
