1589389578.124642881 1 sina.com.cn sina.com.cn 59
1589389579.430464774 1 www.sina.com.cn spool.grid.sinaedge.com 59
1589389579.430464774 2 spool.grid.sinaedge.com www.sina.com.cn 59
1589389581.423847161 1 d3.sina.com.cn adiwlbs.gslb.sinaedge.com 59
1589389581.423847161 2 adiwlbs.gslb.sinaedge.com kln.grid.sinaedge.com 29
1589389581.423847161 3 kln.grid.sinaedge.com d.sinaimg.cn.edgekey.net 59
1589389581.423847161 4 d.sinaimg.cn.edgekey.net e4141.dscb.akamaiedge.net 80
1589389581.423847161 5 e4141.dscb.akamaiedge.net d3.sina.com.cn 19
1589389581.433840038 1 news.sina.com.cn spool.grid.sinaedge.com 59
1589389581.433840038 2 spool.grid.sinaedge.com news.sina.com.cn 59
1589389581.491128634 1 n.sinaimg.cn nsinaimg.gslb.sinaedge.com 59
1589389581.491128634 2 nsinaimg.gslb.sinaedge.com kln.grid.sinaedge.com 59
1589389581.491128634 3 kln.grid.sinaedge.com d.sinaimg.cn.edgekey.net 59
1589389581.491128634 4 d.sinaimg.cn.edgekey.net e4141.dscb.akamaiedge.net 23
1589389581.491128634 5 e4141.dscb.akamaiedge.net n.sinaimg.cn 19
1589389583.421980757 1 n3.sinaimg.cn nsinaimg.gslb.sinaedge.com 59
1589389583.421980757 2 nsinaimg.gslb.sinaedge.com kln.grid.sinaedge.com 59
1589389583.421980757 3 kln.grid.sinaedge.com ww1.sinaimg.cn.w.alikunlun.com 59
1589389583.421980757 4 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 12
1589389583.421980757 5 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 12
1589389583.421980757 6 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 12
1589389583.421980757 7 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 12
1589389583.421980757 8 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 12
1589389583.421980757 9 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 12
1589389583.421980757 10 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 12
1589389583.421980757 11 ww1.sinaimg.cn.w.alikunlun.com n3.sinaimg.cn 12
1589389583.433395934 1 i.sso.sina.com.cn spool.grid.sinaedge.com 59
1589389583.433395934 2 spool.grid.sinaedge.com i.sso.sina.com.cn 59
1589389584.012437449 1 auto.sina.com.cn spool.grid.sinaedge.com 59
1589389584.012437449 2 spool.grid.sinaedge.com auto.sina.com.cn 19
1589389584.057344948 1 sbeacon.sina.com.cn sbeacon.sina.com.cn 59
1589389584.057344948 2 sbeacon.sina.com.cn sbeacon.sina.com.cn 59
1589389584.378042985 1 src.leju.com src.leju.com.bsclink.cn 59
1589389584.378042985 2 src.leju.com.bsclink.cn u9551.v.bsclink.cn 1199
1589389584.378042985 3 u9551.v.bsclink.cn u9551.v.bsclink.cn 117
1589389584.378042985 4 u9551.v.bsclink.cn u9551.v.bsclink.cn 117
1589389584.378042985 5 u9551.v.bsclink.cn u9551.v.bsclink.cn 117
1589389584.378042985 6 u9551.v.bsclink.cn u9551.v.bsclink.cn 117
1589389584.378042985 7 u9551.v.bsclink.cn u9551.v.bsclink.cn 117
1589389584.378042985 8 u9551.v.bsclink.cn u9551.v.bsclink.cn 117
1589389584.378042985 9 u9551.v.bsclink.cn u9551.v.bsclink.cn 117
1589389584.378042985 10 u9551.v.bsclink.cn u9551.v.bsclink.cn 117
1589389584.378042985 11 u9551.v.bsclink.cn u9551.v.bsclink.cn 117
1589389584.378042985 12 u9551.v.bsclink.cn src.leju.com 117
1589389584.719637423 1 i1.sinaimg.cn adiwlbs.gslb.sinaedge.com 3599
1589389584.719637423 2 adiwlbs.gslb.sinaedge.com kln.grid.sinaedge.com 59
1589389584.719637423 3 kln.grid.sinaedge.com d.sinaimg.cn.edgekey.net 59
1589389584.719637423 4 d.sinaimg.cn.edgekey.net e4141.dscb.akamaiedge.net 241
1589389584.719637423 5 e4141.dscb.akamaiedge.net i1.sinaimg.cn 19
1589389584.744026619 1 d2.sina.com.cn adiwlbs.gslb.sinaedge.com 32
1589389584.744026619 2 adiwlbs.gslb.sinaedge.com kln.grid.sinaedge.com 32
1589389584.744026619 3 kln.grid.sinaedge.com ww1.sinaimg.cn.w.alikunlun.com 32
1589389584.744026619 4 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 32
1589389584.744026619 5 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 32
1589389584.744026619 6 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 32
1589389584.744026619 7 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 32
1589389584.744026619 8 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 32
1589389584.744026619 9 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 32
1589389584.744026619 10 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 32
1589389584.744026619 11 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 32
1589389584.744026619 12 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 32
1589389584.744026619 13 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 32
1589389584.744026619 14 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 32
1589389584.744026619 15 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 32
1589389584.744026619 16 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 32
1589389584.744026619 17 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 32
1589389584.744026619 18 ww1.sinaimg.cn.w.alikunlun.com d2.sina.com.cn 32
1589389584.755964345 1 sax.sina.com.cn sax.sina.com.cn 59
1589389584.802772232 1 i2.sinaimg.cn adiwlbs.gslb.sinaedge.com 3599
1589389584.802772232 2 adiwlbs.gslb.sinaedge.com kln.grid.sinaedge.com 59
1589389584.802772232 3 kln.grid.sinaedge.com d.sinaimg.cn.edgekey.net 59
1589389584.802772232 4 d.sinaimg.cn.edgekey.net e4141.dscb.akamaiedge.net 299
1589389584.802772232 5 e4141.dscb.akamaiedge.net i2.sinaimg.cn 19
1589389584.828047810 1 image.sinajs.cn imagesinajs.gslb.sinaedge.com 59
1589389584.828047810 2 imagesinajs.gslb.sinaedge.com kln.grid.sinaedge.com 59
1589389584.828047810 3 kln.grid.sinaedge.com ww1.sinaimg.cn.w.alikunlun.com 59
1589389584.828047810 4 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589389584.828047810 5 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589389584.828047810 6 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589389584.828047810 7 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589389584.828047810 8 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589389584.828047810 9 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589389584.828047810 10 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589389584.828047810 11 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589389584.828047810 12 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589389584.828047810 13 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589389584.828047810 14 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589389584.828047810 15 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589389584.828047810 16 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589389584.828047810 17 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589389584.828047810 18 ww1.sinaimg.cn.w.alikunlun.com image.sinajs.cn 59
1589389585.118729711 1 pluto.sina.cn pluto.sina.cn 59
1589389585.329123495 1 interface.sina.cn icms.sina.cn 59
1589389585.329123495 2 icms.sina.cn interface.sina.cn 59
1589389585.405605078 1 i0.sinaimg.cn adiwlbs.gslb.sinaedge.com 599
1589389585.405605078 2 adiwlbs.gslb.sinaedge.com kln.grid.sinaedge.com 59
1589389585.405605078 3 kln.grid.sinaedge.com d.sinaimg.cn.edgekey.net 59
1589389585.405605078 4 d.sinaimg.cn.edgekey.net e4141.dscb.akamaiedge.net 49
1589389585.405605078 5 e4141.dscb.akamaiedge.net i0.sinaimg.cn 19
1589389585.469947261 1 gtms04.alicdn.com gtms04.alicdn.com.danuoyi.alicdn.com 18801
1589389585.469947261 2 gtms04.alicdn.com.danuoyi.alicdn.com gtms04.alicdn.com.danuoyi.alicdn.com 59
1589389585.469947261 3 gtms04.alicdn.com.danuoyi.alicdn.com gtms04.alicdn.com 59
1589389585.696458433 1 hq.sinajs.cn idc-hq-hk.sinajs.cn 59
1589389585.696458433 2 idc-hq-hk.sinajs.cn idc-hq-hk6.sinajs.cn 59
1589389585.696458433 3 idc-hq-hk6.sinajs.cn hq.sinajs.cn 59
1589389585.744983907 1 i3.sinaimg.cn adiwlbs.gslb.sinaedge.com 3599
1589389585.744983907 2 adiwlbs.gslb.sinaedge.com kln.grid.sinaedge.com 59
1589389585.744983907 3 kln.grid.sinaedge.com d.sinaimg.cn.edgekey.net 59
1589389585.744983907 4 d.sinaimg.cn.edgekey.net e4141.dscb.akamaiedge.net 101
1589389585.744983907 5 e4141.dscb.akamaiedge.net i3.sinaimg.cn 19
1589389585.827220207 1 ip.leju.com dpool.leju.com 23
1589389585.827220207 2 dpool.leju.com ip.leju.com 23
1589389585.841633305 1 finance.sina.com.cn spool.grid.sinaedge.com 59
1589389585.841633305 2 spool.grid.sinaedge.com finance.sina.com.cn 18
1589389586.130160346 1 tech.sina.com.cn spool.grid.sinaedge.com 59
1589389586.130160346 2 spool.grid.sinaedge.com tech.sina.com.cn 54
1589389586.153032124 1 cre.mix.sina.com.cn cre.mix.sina.com.cn 23
1589389586.204733157 1 cpro.baidustatic.com cpro.baidustatic.com.a.bdydns.com 223
1589389586.204733157 2 cpro.baidustatic.com.a.bdydns.com opencdnbdwm.jomodns.com 119
1589389586.204733157 3 opencdnbdwm.jomodns.com cpro.baidustatic.com 59
1589389586.362000798 1 s.weibo.com s.weibo.com 59
1589389586.362000798 2 s.weibo.com s.weibo.com 59
1589389586.484877344 1 d1.sina.com.cn adiwlbs.gslb.sinaedge.com 59
1589389586.484877344 2 adiwlbs.gslb.sinaedge.com kln.grid.sinaedge.com 59
1589389586.484877344 3 kln.grid.sinaedge.com ww1.sinaimg.cn.w.alikunlun.com 59
1589389586.484877344 4 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589389586.484877344 5 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589389586.484877344 6 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589389586.484877344 7 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589389586.484877344 8 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589389586.484877344 9 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589389586.484877344 10 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589389586.484877344 11 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589389586.484877344 12 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589389586.484877344 13 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589389586.484877344 14 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589389586.484877344 15 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589389586.484877344 16 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589389586.484877344 17 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589389586.484877344 18 ww1.sinaimg.cn.w.alikunlun.com d1.sina.com.cn 59
1589389586.534856816 1 n0.sinaimg.cn nsinaimg.gslb.sinaedge.com 59
1589389586.534856816 2 nsinaimg.gslb.sinaedge.com kln.grid.sinaedge.com 59
1589389586.534856816 3 kln.grid.sinaedge.com d.sinaimg.cn.edgekey.net 59
1589389586.534856816 4 d.sinaimg.cn.edgekey.net e4141.dscb.akamaiedge.net 18
1589389586.534856816 5 e4141.dscb.akamaiedge.net n0.sinaimg.cn 19
1589389586.838187056 1 www.sinaimg.cn adiwlbs3.gslb.sinaedge.com 599
1589389586.838187056 2 adiwlbs3.gslb.sinaedge.com ww1.sinaimg.cn.w.alikunlun.com 59
1589389586.838187056 3 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589389586.838187056 4 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589389586.838187056 5 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589389586.838187056 6 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589389586.838187056 7 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589389586.838187056 8 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
