1589415729.073871513 1 sina.com.cn sina.com.cn 59
1589415729.626606141 1 www.sina.com.cn spool.grid.sinaedge.com 24
1589415729.626606141 2 spool.grid.sinaedge.com www.sina.com.cn 24
1589415731.473749063 1 news.sina.com.cn spool.grid.sinaedge.com 59
1589415731.473749063 2 spool.grid.sinaedge.com news.sina.com.cn 22
1589415731.803005260 1 d3.sina.com.cn adiwlbs.gslb.sinaedge.com 59
1589415731.803005260 2 adiwlbs.gslb.sinaedge.com kln.grid.sinaedge.com 29
1589415731.803005260 3 kln.grid.sinaedge.com d.sinaimg.cn.edgekey.net 59
1589415731.803005260 4 d.sinaimg.cn.edgekey.net e4141.dscb.akamaiedge.net 252
1589415731.803005260 5 e4141.dscb.akamaiedge.net d3.sina.com.cn 19
1589415731.805437969 1 n3.sinaimg.cn nsinaimg.gslb.sinaedge.com 59
1589415731.805437969 2 nsinaimg.gslb.sinaedge.com kln.grid.sinaedge.com 59
1589415731.805437969 3 kln.grid.sinaedge.com d.sinaimg.cn.edgekey.net 59
1589415731.805437969 4 d.sinaimg.cn.edgekey.net e4141.dscb.akamaiedge.net 299
1589415731.805437969 5 e4141.dscb.akamaiedge.net n3.sinaimg.cn 19
1589415732.139620248 1 n.sinaimg.cn nsinaimg.gslb.sinaedge.com 59
1589415732.139620248 2 nsinaimg.gslb.sinaedge.com kln.grid.sinaedge.com 59
1589415732.139620248 3 kln.grid.sinaedge.com ww1.sinaimg.cn.w.alikunlun.com 59
1589415732.139620248 4 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589415732.139620248 5 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589415732.139620248 6 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589415732.139620248 7 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589415732.139620248 8 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589415732.139620248 9 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589415732.139620248 10 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589415732.139620248 11 ww1.sinaimg.cn.w.alikunlun.com n.sinaimg.cn 59
1589415732.214202252 1 auto.sina.com.cn spool.grid.sinaedge.com 59
1589415732.214202252 2 spool.grid.sinaedge.com auto.sina.com.cn 21
1589415732.236354067 1 i.sso.sina.com.cn spool.grid.sinaedge.com 59
1589415732.236354067 2 spool.grid.sinaedge.com i.sso.sina.com.cn 23
1589415732.271516776 1 sbeacon.sina.com.cn sbeacon.sina.com.cn 59
1589415732.271516776 2 sbeacon.sina.com.cn sbeacon.sina.com.cn 59
1589415732.663529406 1 sax.sina.com.cn sax.sina.com.cn 59
1589415732.800580908 1 i0.sinaimg.cn adiwlbs.gslb.sinaedge.com 599
1589415732.800580908 2 adiwlbs.gslb.sinaedge.com kln.grid.sinaedge.com 59
1589415732.800580908 3 kln.grid.sinaedge.com d.sinaimg.cn.edgekey.net 59
1589415732.800580908 4 d.sinaimg.cn.edgekey.net e4141.dscb.akamaiedge.net 299
1589415732.800580908 5 e4141.dscb.akamaiedge.net i0.sinaimg.cn 19
1589415732.880007974 1 image.sinajs.cn imagesinajs.gslb.sinaedge.com 59
1589415732.880007974 2 imagesinajs.gslb.sinaedge.com kln.grid.sinaedge.com 59
1589415732.880007974 3 kln.grid.sinaedge.com d.sinaimg.cn.edgekey.net 59
1589415732.880007974 4 d.sinaimg.cn.edgekey.net e4141.dscb.akamaiedge.net 261
1589415732.880007974 5 e4141.dscb.akamaiedge.net image.sinajs.cn 19
1589415732.983613375 1 src.leju.com src.leju.com.bsclink.cn 59
1589415732.983613375 2 src.leju.com.bsclink.cn u9551.v.bsclink.cn 1199
1589415732.983613375 3 u9551.v.bsclink.cn u9551.v.bsclink.cn 117
1589415732.983613375 4 u9551.v.bsclink.cn u9551.v.bsclink.cn 117
1589415732.983613375 5 u9551.v.bsclink.cn u9551.v.bsclink.cn 117
1589415732.983613375 6 u9551.v.bsclink.cn u9551.v.bsclink.cn 117
1589415732.983613375 7 u9551.v.bsclink.cn u9551.v.bsclink.cn 117
1589415732.983613375 8 u9551.v.bsclink.cn u9551.v.bsclink.cn 117
1589415732.983613375 9 u9551.v.bsclink.cn u9551.v.bsclink.cn 117
1589415732.983613375 10 u9551.v.bsclink.cn u9551.v.bsclink.cn 117
1589415732.983613375 11 u9551.v.bsclink.cn u9551.v.bsclink.cn 117
1589415732.983613375 12 u9551.v.bsclink.cn src.leju.com 117
1589415733.206453836 1 pluto.sina.cn pluto.sina.cn 59
1589415733.237307239 1 www.sinaimg.cn adiwlbs3.gslb.sinaedge.com 599
1589415733.237307239 2 adiwlbs3.gslb.sinaedge.com ww1.sinaimg.cn.w.alikunlun.com 59
1589415733.237307239 3 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589415733.237307239 4 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589415733.237307239 5 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589415733.237307239 6 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589415733.237307239 7 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589415733.237307239 8 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589415733.237307239 9 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589415733.237307239 10 ww1.sinaimg.cn.w.alikunlun.com www.sinaimg.cn 59
1589415733.348985948 1 i2.sinaimg.cn adiwlbs.gslb.sinaedge.com 3599
1589415733.348985948 2 adiwlbs.gslb.sinaedge.com kln.grid.sinaedge.com 59
1589415733.348985948 3 kln.grid.sinaedge.com ww1.sinaimg.cn.w.alikunlun.com 59
1589415733.348985948 4 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589415733.348985948 5 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589415733.348985948 6 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589415733.348985948 7 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589415733.348985948 8 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589415733.348985948 9 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589415733.348985948 10 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589415733.348985948 11 ww1.sinaimg.cn.w.alikunlun.com i2.sinaimg.cn 59
1589415733.381386738 1 tech.sina.com.cn spool.grid.sinaedge.com 27
1589415733.381386738 2 spool.grid.sinaedge.com tech.sina.com.cn 25
1589415733.632640513 1 i1.sinaimg.cn adiwlbs.gslb.sinaedge.com 3599
1589415733.632640513 2 adiwlbs.gslb.sinaedge.com kln.grid.sinaedge.com 59
1589415733.632640513 3 kln.grid.sinaedge.com ww1.sinaimg.cn.w.alikunlun.com 59
1589415733.632640513 4 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589415733.632640513 5 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589415733.632640513 6 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589415733.632640513 7 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589415733.632640513 8 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589415733.632640513 9 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589415733.632640513 10 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589415733.632640513 11 ww1.sinaimg.cn.w.alikunlun.com i1.sinaimg.cn 59
1589415733.694921681 1 interface.sina.cn icms.sina.cn 59
1589415733.694921681 2 icms.sina.cn interface.sina.cn 59
1589415733.742882288 1 i3.sinaimg.cn adiwlbs.gslb.sinaedge.com 3599
1589415733.742882288 2 adiwlbs.gslb.sinaedge.com kln.grid.sinaedge.com 59
1589415733.742882288 3 kln.grid.sinaedge.com ww1.sinaimg.cn.w.alikunlun.com 59
1589415733.742882288 4 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589415733.742882288 5 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589415733.742882288 6 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589415733.742882288 7 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589415733.742882288 8 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589415733.742882288 9 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589415733.742882288 10 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589415733.742882288 11 ww1.sinaimg.cn.w.alikunlun.com i3.sinaimg.cn 59
1589415733.977513664 1 cpro.baidustatic.com cpro.baidustatic.com.a.bdydns.com 92
1589415733.977513664 2 cpro.baidustatic.com.a.bdydns.com opencdnbdwm.jomodns.com 73
1589415733.977513664 3 opencdnbdwm.jomodns.com cpro.baidustatic.com 13
1589415734.196350584 1 hq.sinajs.cn idc-hq-hk.sinajs.cn 59
1589415734.196350584 2 idc-hq-hk.sinajs.cn idc-hq-hk6.sinajs.cn 59
1589415734.196350584 3 idc-hq-hk6.sinajs.cn hq.sinajs.cn 59
1589415734.293742419 1 s.weibo.com s.weibo.com 59
1589415734.293742419 2 s.weibo.com s.weibo.com 59
1589415734.417743055 1 finance.sina.com.cn spool.grid.sinaedge.com 59
1589415734.417743055 2 spool.grid.sinaedge.com finance.sina.com.cn 59
1589415734.425002852 1 cre.mix.sina.com.cn cre.mix.sina.com.cn 59
1589415734.545293462 1 gtms04.alicdn.com gtms04.alicdn.com.danuoyi.alicdn.com 2297
1589415734.545293462 2 gtms04.alicdn.com.danuoyi.alicdn.com gtms04.alicdn.com.danuoyi.alicdn.com 59
1589415734.545293462 3 gtms04.alicdn.com.danuoyi.alicdn.com gtms04.alicdn.com 59
1589415734.944522763 1 n0.sinaimg.cn nsinaimg.gslb.sinaedge.com 59
1589415734.944522763 2 nsinaimg.gslb.sinaedge.com kln.grid.sinaedge.com 59
1589415734.944522763 3 kln.grid.sinaedge.com d.sinaimg.cn.edgekey.net 59
1589415734.944522763 4 d.sinaimg.cn.edgekey.net e4141.dscb.akamaiedge.net 137
1589415734.944522763 5 e4141.dscb.akamaiedge.net n0.sinaimg.cn 19
1589415735.151631138 1 ifeng3.yylady.cn ifeng3.yylady.cn.w.kunlungr.com 568
1589415735.151631138 2 ifeng3.yylady.cn.w.kunlungr.com ifeng3.yylady.cn.w.kunlungr.com 28
