1589376075.593391440 1 sina.com.cn sina.com.cn 59
1589376077.930350937 1 www.sina.com.cn spool.grid.sinaedge.com 59
1589376077.930350937 2 spool.grid.sinaedge.com www.sina.com.cn 59
1589376079.924521284 1 news.sina.com.cn spool.grid.sinaedge.com 59
1589376079.924521284 2 spool.grid.sinaedge.com news.sina.com.cn 57
1589376080.277850815 1 n.sinaimg.cn nsinaimg.gslb.sinaedge.com 59
1589376080.277850815 2 nsinaimg.gslb.sinaedge.com kln.grid.sinaedge.com 59
1589376080.277850815 3 kln.grid.sinaedge.com d.sinaimg.cn.edgekey.net 59
1589376080.277850815 4 d.sinaimg.cn.edgekey.net e4141.dscb.akamaiedge.net 59
1589376080.277850815 5 e4141.dscb.akamaiedge.net n.sinaimg.cn 19
1589376080.588347091 1 n3.sinaimg.cn nsinaimg.gslb.sinaedge.com 59
1589376080.588347091 2 nsinaimg.gslb.sinaedge.com kln.grid.sinaedge.com 59
1589376080.588347091 3 kln.grid.sinaedge.com ww1.sinaimg.cn.w.alikunlun.com 59
1589376080.588347091 4 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589376080.588347091 5 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589376080.588347091 6 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589376080.588347091 7 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589376080.588347091 8 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589376080.588347091 9 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589376080.588347091 10 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589376080.588347091 11 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589376080.588347091 12 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589376080.588347091 13 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589376080.588347091 14 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589376080.588347091 15 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589376080.588347091 16 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589376080.588347091 17 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589376080.588347091 18 ww1.sinaimg.cn.w.alikunlun.com n3.sinaimg.cn 59
1589376081.609181110 1 d3.sina.com.cn adiwlbs.gslb.sinaedge.com 59
1589376081.609181110 2 adiwlbs.gslb.sinaedge.com kln.grid.sinaedge.com 59
1589376081.609181110 3 kln.grid.sinaedge.com ww1.sinaimg.cn.w.alikunlun.com 59
1589376081.609181110 4 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589376081.609181110 5 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589376081.609181110 6 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589376081.609181110 7 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589376081.609181110 8 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589376081.609181110 9 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589376081.609181110 10 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589376081.609181110 11 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589376081.609181110 12 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589376081.609181110 13 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589376081.609181110 14 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589376081.609181110 15 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
