1589384231.170199723 1 sina.com.cn sina.com.cn 59
1589384235.232068467 1 www.sina.com.cn spool.grid.sinaedge.com 59
1589384235.232068467 2 spool.grid.sinaedge.com www.sina.com.cn 59
1589384237.340617943 1 d3.sina.com.cn adiwlbs.gslb.sinaedge.com 59
1589384237.340617943 2 adiwlbs.gslb.sinaedge.com kln.grid.sinaedge.com 31
1589384237.340617943 3 kln.grid.sinaedge.com d.sinaimg.cn.edgekey.net 59
1589384237.340617943 4 d.sinaimg.cn.edgekey.net e4141.dscb.akamaiedge.net 283
1589384237.340617943 5 e4141.dscb.akamaiedge.net d3.sina.com.cn 19
1589384237.426804524 1 n.sinaimg.cn nsinaimg.gslb.sinaedge.com 59
1589384237.426804524 2 nsinaimg.gslb.sinaedge.com kln.grid.sinaedge.com 59
1589384237.426804524 3 kln.grid.sinaedge.com d.sinaimg.cn.edgekey.net 59
1589384237.426804524 4 d.sinaimg.cn.edgekey.net e4141.dscb.akamaiedge.net 175
1589384237.426804524 5 e4141.dscb.akamaiedge.net n.sinaimg.cn 19
1589384237.483070151 1 news.sina.com.cn spool.grid.sinaedge.com 59
1589384237.483070151 2 spool.grid.sinaedge.com news.sina.com.cn 59
1589384238.160678208 1 i.sso.sina.com.cn spool.grid.sinaedge.com 59
1589384238.160678208 2 spool.grid.sinaedge.com i.sso.sina.com.cn 22
1589384238.489072366 1 n3.sinaimg.cn nsinaimg.gslb.sinaedge.com 59
1589384238.489072366 2 nsinaimg.gslb.sinaedge.com kln.grid.sinaedge.com 59
1589384238.489072366 3 kln.grid.sinaedge.com d.sinaimg.cn.edgekey.net 59
1589384238.489072366 4 d.sinaimg.cn.edgekey.net e4141.dscb.akamaiedge.net 63
1589384238.489072366 5 e4141.dscb.akamaiedge.net n3.sinaimg.cn 19
1589384238.900227686 1 auto.sina.com.cn spool.grid.sinaedge.com 59
1589384238.900227686 2 spool.grid.sinaedge.com auto.sina.com.cn 20
1589384238.950206872 1 sbeacon.sina.com.cn sbeacon.sina.com.cn 59
1589384238.950206872 2 sbeacon.sina.com.cn sbeacon.sina.com.cn 59
1589384239.314456977 1 src.leju.com src.leju.com.bsclink.cn 59
1589384239.314456977 2 src.leju.com.bsclink.cn u9551.v.bsclink.cn 1199
1589384239.314456977 3 u9551.v.bsclink.cn u9551.v.bsclink.cn 117
1589384239.314456977 4 u9551.v.bsclink.cn u9551.v.bsclink.cn 117
1589384239.314456977 5 u9551.v.bsclink.cn u9551.v.bsclink.cn 117
1589384239.314456977 6 u9551.v.bsclink.cn u9551.v.bsclink.cn 117
1589384239.314456977 7 u9551.v.bsclink.cn u9551.v.bsclink.cn 117
1589384239.314456977 8 u9551.v.bsclink.cn u9551.v.bsclink.cn 117
1589384239.314456977 9 u9551.v.bsclink.cn u9551.v.bsclink.cn 117
1589384239.314456977 10 u9551.v.bsclink.cn u9551.v.bsclink.cn 117
1589384239.314456977 11 u9551.v.bsclink.cn u9551.v.bsclink.cn 117
1589384239.314456977 12 u9551.v.bsclink.cn src.leju.com 117
1589384239.602802655 1 i1.sinaimg.cn adiwlbs.gslb.sinaedge.com 3599
1589384239.602802655 2 adiwlbs.gslb.sinaedge.com kln.grid.sinaedge.com 59
1589384239.602802655 3 kln.grid.sinaedge.com d.sinaimg.cn.edgekey.net 59
1589384239.602802655 4 d.sinaimg.cn.edgekey.net e4141.dscb.akamaiedge.net 190
1589384239.602802655 5 e4141.dscb.akamaiedge.net i1.sinaimg.cn 19
1589384239.693152902 1 pluto.sina.cn pluto.sina.cn 59
1589384239.697686752 1 i2.sinaimg.cn adiwlbs.gslb.sinaedge.com 3599
1589384239.697686752 2 adiwlbs.gslb.sinaedge.com kln.grid.sinaedge.com 59
1589384239.697686752 3 kln.grid.sinaedge.com d.sinaimg.cn.edgekey.net 59
1589384239.697686752 4 d.sinaimg.cn.edgekey.net e4141.dscb.akamaiedge.net 299
1589384239.697686752 5 e4141.dscb.akamaiedge.net i2.sinaimg.cn 19
1589384239.894790177 1 image.sinajs.cn imagesinajs.gslb.sinaedge.com 59
1589384239.894790177 2 imagesinajs.gslb.sinaedge.com kln.grid.sinaedge.com 59
1589384239.894790177 3 kln.grid.sinaedge.com ww1.sinaimg.cn.w.alikunlun.com 59
1589384239.894790177 4 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589384239.894790177 5 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589384239.894790177 6 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589384239.894790177 7 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589384239.894790177 8 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589384239.894790177 9 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589384239.894790177 10 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
