1589343416.361771300 1 sina.com.cn sina.com.cn 59
1589343417.258984231 1 www.sina.com.cn spool.grid.sinaedge.com 59
1589343417.258984231 2 spool.grid.sinaedge.com www.sina.com.cn 32
1589343419.137289976 1 news.sina.com.cn spool.grid.sinaedge.com 59
1589343419.137289976 2 spool.grid.sinaedge.com news.sina.com.cn 30
1589343419.409561358 1 n3.sinaimg.cn nsinaimg.gslb.sinaedge.com 59
1589343419.409561358 2 nsinaimg.gslb.sinaedge.com kln.grid.sinaedge.com 59
1589343419.409561358 3 kln.grid.sinaedge.com d.sinaimg.cn.edgekey.net 59
1589343419.409561358 4 d.sinaimg.cn.edgekey.net e4141.dscb.akamaiedge.net 299
1589343419.409561358 5 e4141.dscb.akamaiedge.net n3.sinaimg.cn 19
1589343419.692669685 1 d3.sina.com.cn adiwlbs.gslb.sinaedge.com 59
1589343419.692669685 2 adiwlbs.gslb.sinaedge.com kln.grid.sinaedge.com 31
1589343419.692669685 3 kln.grid.sinaedge.com ww1.sinaimg.cn.w.alikunlun.com 59
1589343419.692669685 4 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589343419.692669685 5 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589343419.692669685 6 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589343419.692669685 7 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589343419.692669685 8 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589343419.692669685 9 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589343419.692669685 10 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589343419.692669685 11 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589343419.692669685 12 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589343419.692669685 13 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589343419.692669685 14 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589343419.692669685 15 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589343419.692669685 16 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589343419.692669685 17 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589343419.692669685 18 ww1.sinaimg.cn.w.alikunlun.com d3.sina.com.cn 59
1589343420.884045750 1 sbeacon.sina.com.cn sbeacon.sina.com.cn 59
1589343420.884045750 2 sbeacon.sina.com.cn sbeacon.sina.com.cn 59
1589343421.143488958 1 i.sso.sina.com.cn spool.grid.sinaedge.com 59
1589343421.143488958 2 spool.grid.sinaedge.com i.sso.sina.com.cn 59
1589343421.158549948 1 auto.sina.com.cn spool.grid.sinaedge.com 59
1589343421.158549948 2 spool.grid.sinaedge.com auto.sina.com.cn 59
1589343421.354629857 1 i0.sinaimg.cn adiwlbs.gslb.sinaedge.com 599
1589343421.354629857 2 adiwlbs.gslb.sinaedge.com kln.grid.sinaedge.com 59
1589343421.354629857 3 kln.grid.sinaedge.com d.sinaimg.cn.edgekey.net 59
1589343421.354629857 4 d.sinaimg.cn.edgekey.net e4141.dscb.akamaiedge.net 299
1589343421.354629857 5 e4141.dscb.akamaiedge.net i0.sinaimg.cn 19
1589343421.456870433 1 n.sinaimg.cn nsinaimg.gslb.sinaedge.com 59
1589343421.456870433 2 nsinaimg.gslb.sinaedge.com kln.grid.sinaedge.com 59
1589343421.456870433 3 kln.grid.sinaedge.com d.sinaimg.cn.edgekey.net 59
1589343421.456870433 4 d.sinaimg.cn.edgekey.net e4141.dscb.akamaiedge.net 147
1589343421.456870433 5 e4141.dscb.akamaiedge.net n.sinaimg.cn 19
1589343421.553607952 1 image.sinajs.cn imagesinajs.gslb.sinaedge.com 59
1589343421.553607952 2 imagesinajs.gslb.sinaedge.com kln.grid.sinaedge.com 59
1589343421.553607952 3 kln.grid.sinaedge.com d.sinaimg.cn.edgekey.net 59
1589343421.553607952 4 d.sinaimg.cn.edgekey.net e4141.dscb.akamaiedge.net 154
1589343421.553607952 5 e4141.dscb.akamaiedge.net image.sinajs.cn 19
1589343421.699242991 1 i2.sinaimg.cn adiwlbs.gslb.sinaedge.com 3570
1589343421.699242991 2 adiwlbs.gslb.sinaedge.com kln.grid.sinaedge.com 30
1589343421.699242991 3 kln.grid.sinaedge.com ww1.sinaimg.cn.w.alikunlun.com 30
1589343421.699242991 4 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 30
1589343421.699242991 5 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 30
1589343421.699242991 6 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 30
1589343421.699242991 7 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 30
1589343421.699242991 8 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 30
1589343421.699242991 9 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 30
1589343421.699242991 10 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 30
1589343421.699242991 11 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 30
1589343421.699242991 12 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 30
1589343421.699242991 13 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 30
1589343421.699242991 14 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 30
1589343421.699242991 15 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 30
1589343421.699242991 16 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 30
1589343421.699242991 17 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 30
1589343421.699242991 18 ww1.sinaimg.cn.w.alikunlun.com i2.sinaimg.cn 30
1589343422.056623482 1 sax.sina.com.cn sax.sina.com.cn 59
1589343422.124094239 1 interface.sina.cn icms.sina.cn 59
1589343422.124094239 2 icms.sina.cn interface.sina.cn 59
1589343422.257892504 1 src.leju.com src.leju.com.bsclink.cn 59
1589343422.257892504 2 src.leju.com.bsclink.cn u9551.v.bsclink.cn 1199
1589343422.257892504 3 u9551.v.bsclink.cn u9551.v.bsclink.cn 117
1589343422.257892504 4 u9551.v.bsclink.cn u9551.v.bsclink.cn 117
1589343422.257892504 5 u9551.v.bsclink.cn u9551.v.bsclink.cn 117
1589343422.257892504 6 u9551.v.bsclink.cn u9551.v.bsclink.cn 117
1589343422.257892504 7 u9551.v.bsclink.cn u9551.v.bsclink.cn 117
1589343422.257892504 8 u9551.v.bsclink.cn u9551.v.bsclink.cn 117
1589343422.257892504 9 u9551.v.bsclink.cn u9551.v.bsclink.cn 117
1589343422.257892504 10 u9551.v.bsclink.cn u9551.v.bsclink.cn 117
1589343422.257892504 11 u9551.v.bsclink.cn u9551.v.bsclink.cn 117
1589343422.257892504 12 u9551.v.bsclink.cn src.leju.com 117
1589343422.394795925 1 i1.sinaimg.cn adiwlbs.gslb.sinaedge.com 3599
1589343422.394795925 2 adiwlbs.gslb.sinaedge.com kln.grid.sinaedge.com 59
1589343422.394795925 3 kln.grid.sinaedge.com d.sinaimg.cn.edgekey.net 59
1589343422.394795925 4 d.sinaimg.cn.edgekey.net e4141.dscb.akamaiedge.net 266
1589343422.394795925 5 e4141.dscb.akamaiedge.net i1.sinaimg.cn 19
1589343422.414964436 1 i3.sinaimg.cn adiwlbs.gslb.sinaedge.com 3599
1589343422.414964436 2 adiwlbs.gslb.sinaedge.com kln.grid.sinaedge.com 59
1589343422.414964436 3 kln.grid.sinaedge.com d.sinaimg.cn.edgekey.net 59
1589343422.414964436 4 d.sinaimg.cn.edgekey.net e4141.dscb.akamaiedge.net 276
1589343422.414964436 5 e4141.dscb.akamaiedge.net i3.sinaimg.cn 19
1589343422.460612220 1 tech.sina.com.cn spool.grid.sinaedge.com 30
1589343422.460612220 2 spool.grid.sinaedge.com tech.sina.com.cn 30
1589343422.786200088 1 pluto.sina.cn pluto.sina.cn 59
1589343422.849810917 1 www.sinaimg.cn adiwlbs3.gslb.sinaedge.com 599
1589343422.849810917 2 adiwlbs3.gslb.sinaedge.com ww1.sinaimg.cn.w.alikunlun.com 59
1589343422.849810917 3 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589343422.849810917 4 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589343422.849810917 5 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589343422.849810917 6 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589343422.849810917 7 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589343422.849810917 8 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589343422.849810917 9 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589343422.849810917 10 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589343422.849810917 11 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589343422.849810917 12 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589343422.849810917 13 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589343422.849810917 14 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589343422.849810917 15 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589343422.849810917 16 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589343422.849810917 17 ww1.sinaimg.cn.w.alikunlun.com www.sinaimg.cn 59
1589343423.032192428 1 hq.sinajs.cn idc-hq-hk.sinajs.cn 59
1589343423.032192428 2 idc-hq-hk.sinajs.cn idc-hq-hk6.sinajs.cn 59
1589343423.032192428 3 idc-hq-hk6.sinajs.cn hq.sinajs.cn 59
1589343423.170717826 1 cre.mix.sina.com.cn cre.mix.sina.com.cn 59
1589343423.214059975 1 gtms04.alicdn.com gtms04.alicdn.com.danuoyi.alicdn.com 21599
1589343423.214059975 2 gtms04.alicdn.com.danuoyi.alicdn.com gtms04.alicdn.com.danuoyi.alicdn.com 59
1589343423.214059975 3 gtms04.alicdn.com.danuoyi.alicdn.com gtms04.alicdn.com 59
1589343423.228145179 1 s.weibo.com s.weibo.com 59
1589343423.228145179 2 s.weibo.com s.weibo.com 59
1589343423.325935100 1 tousu.sina.com.cn w5.dpool.sina.com.cn 59
1589343423.325935100 2 w5.dpool.sina.com.cn tousu.sina.com.cn 59
1589343423.386248110 1 finance.sina.com.cn spool.grid.sinaedge.com 59
1589343423.386248110 2 spool.grid.sinaedge.com finance.sina.com.cn 59
1589343423.711232322 1 cpro.baidustatic.com cpro.baidustatic.com.a.bdydns.com 127
1589343423.711232322 2 cpro.baidustatic.com.a.bdydns.com opencdnbdwm.jomodns.com 119
1589343423.711232322 3 opencdnbdwm.jomodns.com cpro.baidustatic.com 59
1589343424.071383812 1 ip.leju.com dpool.leju.com 59
1589343424.071383812 2 dpool.leju.com ip.leju.com 59
1589343424.355092569 1 d0.sina.com.cn adiwlbs.gslb.sinaedge.com 59
1589343424.355092569 2 adiwlbs.gslb.sinaedge.com kln.grid.sinaedge.com 59
1589343424.355092569 3 kln.grid.sinaedge.com d.sinaimg.cn.edgekey.net 59
1589343424.355092569 4 d.sinaimg.cn.edgekey.net e4141.dscb.akamaiedge.net 299
1589343424.355092569 5 e4141.dscb.akamaiedge.net d0.sina.com.cn 19
1589343424.394999470 1 n0.sinaimg.cn nsinaimg.gslb.sinaedge.com 59
1589343424.394999470 2 nsinaimg.gslb.sinaedge.com kln.grid.sinaedge.com 59
1589343424.394999470 3 kln.grid.sinaedge.com ww1.sinaimg.cn.w.alikunlun.com 59
1589343424.394999470 4 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589343424.394999470 5 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589343424.394999470 6 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589343424.394999470 7 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589343424.394999470 8 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589343424.394999470 9 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589343424.394999470 10 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589343424.394999470 11 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589343424.394999470 12 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589343424.394999470 13 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589343424.394999470 14 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589343424.394999470 15 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589343424.394999470 16 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589343424.394999470 17 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589343424.394999470 18 ww1.sinaimg.cn.w.alikunlun.com n0.sinaimg.cn 59
1589343424.702588890 1 saxn.sina.com.cn saxn.sina.com.cn 59
1589343424.948035603 1 f.sinaimg.cn fsinaimg.gslb.sinaedge.com 59
1589343424.948035603 2 fsinaimg.gslb.sinaedge.com kln.grid.sinaedge.com 59
1589343424.948035603 3 kln.grid.sinaedge.com d.sinaimg.cn.edgekey.net 59
1589343424.948035603 4 d.sinaimg.cn.edgekey.net e4141.dscb.akamaiedge.net 232
1589343424.948035603 5 e4141.dscb.akamaiedge.net f.sinaimg.cn 19
1589343425.072775242 1 d1.sina.com.cn adiwlbs.gslb.sinaedge.com 59
1589343425.072775242 2 adiwlbs.gslb.sinaedge.com kln.grid.sinaedge.com 23
1589343425.072775242 3 kln.grid.sinaedge.com ww1.sinaimg.cn.w.alikunlun.com 59
