1589410780.755947809 1 imgur.com imgur.com 21599
1589410781.212732364 1 accounts.google.com accounts.google.com 170
1589410781.581216060 1 s.imgur.com ipv4.imgur.map.fastly.net 20180
1589410781.581216060 2 ipv4.imgur.map.fastly.net s.imgur.com 29
1589410781.585657209 1 www.googletagmanager.com www-googletagmanager.l.google.com 21599
1589410781.585657209 2 www-googletagmanager.l.google.com www.googletagmanager.com 299
1589410781.875471065 1 www.google-analytics.com www-google-analytics.l.google.com 21587
1589410781.875471065 2 www-google-analytics.l.google.com www.google-analytics.com 287
1589410781.972451835 1 secure.quantserve.com 2kpixel.quantserve.com 294
1589410781.972451835 2 2kpixel.quantserve.com global.px.quantserve.com 21594
1589410781.972451835 3 global.px.quantserve.com global.px.quantserve.com 59
1589410781.972451835 4 global.px.quantserve.com global.px.quantserve.com 59
1589410781.972451835 5 global.px.quantserve.com global.px.quantserve.com 59
1589410781.972451835 6 global.px.quantserve.com global.px.quantserve.com 59
1589410781.972451835 7 global.px.quantserve.com global.px.quantserve.com 59
1589410781.972451835 8 global.px.quantserve.com global.px.quantserve.com 59
1589410781.972451835 9 global.px.quantserve.com global.px.quantserve.com 59
1589410781.972451835 10 global.px.quantserve.com secure.quantserve.com 59
1589410781.985292710 1 connect.facebook.net scontent.xx.fbcdn.net 1889
1589410781.985292710 2 scontent.xx.fbcdn.net connect.facebook.net 59
1589410781.999181355 1 certify-js.alexametrics.com certify-js.alexametrics.com 59
1589410781.999181355 2 certify-js.alexametrics.com certify-js.alexametrics.com 59
1589410781.999181355 3 certify-js.alexametrics.com certify-js.alexametrics.com 59
1589410781.999181355 4 certify-js.alexametrics.com certify-js.alexametrics.com 59
1589410782.007746844 1 sb.scorecardresearch.com sb.scorecardresearch.com.edgekey.net 15365
1589410782.007746844 2 sb.scorecardresearch.com.edgekey.net e1879.e7.akamaiedge.net 15305
1589410782.007746844 3 e1879.e7.akamaiedge.net sb.scorecardresearch.com 19
1589410782.443319684 1 api.amplitude.com api.amplitude.com 52
1589410782.443319684 2 api.amplitude.com api.amplitude.com 52
1589410782.443319684 3 api.amplitude.com api.amplitude.com 52
1589410782.443319684 4 api.amplitude.com api.amplitude.com 52
1589410782.443319684 5 api.amplitude.com api.amplitude.com 52
1589410782.443319684 6 api.amplitude.com api.amplitude.com 52
1589410782.443319684 7 api.amplitude.com api.amplitude.com 52
1589410782.443319684 8 api.amplitude.com api.amplitude.com 52
1589410782.652492234 1 api.imgur.com ipv4.imgur.map.fastly.net 7435
1589410782.652492234 2 ipv4.imgur.map.fastly.net api.imgur.com 29
1589410782.661922716 1 translate.googleapis.com translate.googleapis.com 299
1589410782.713943220 1 quantcast.mgr.consensu.org quantcast.mgr.consensu.org 59
1589410782.713943220 2 quantcast.mgr.consensu.org quantcast.mgr.consensu.org 59
1589410782.713943220 3 quantcast.mgr.consensu.org quantcast.mgr.consensu.org 59
1589410782.713943220 4 quantcast.mgr.consensu.org quantcast.mgr.consensu.org 59
1589410782.885955468 1 certify.alexametrics.com certify.alexametrics.com 59
1589410782.885955468 2 certify.alexametrics.com certify.alexametrics.com 59
1589410782.885955468 3 certify.alexametrics.com certify.alexametrics.com 59
1589410782.885955468 4 certify.alexametrics.com certify.alexametrics.com 59
1589410782.899976356 1 rules.quantcount.com d2fashanjl7d9f.cloudfront.net 11802
1589410782.899976356 2 d2fashanjl7d9f.cloudfront.net d2fashanjl7d9f.cloudfront.net 59
1589410782.899976356 3 d2fashanjl7d9f.cloudfront.net d2fashanjl7d9f.cloudfront.net 59
1589410782.899976356 4 d2fashanjl7d9f.cloudfront.net d2fashanjl7d9f.cloudfront.net 59
1589410782.899976356 5 d2fashanjl7d9f.cloudfront.net rules.quantcount.com 59
1589410783.083001618 1 static.quantcast.mgr.consensu.org static.quantcast.mgr.consensu.org 59
1589410783.083001618 2 static.quantcast.mgr.consensu.org static.quantcast.mgr.consensu.org 59
1589410783.083001618 3 static.quantcast.mgr.consensu.org static.quantcast.mgr.consensu.org 59
1589410783.083001618 4 static.quantcast.mgr.consensu.org static.quantcast.mgr.consensu.org 59
1589410785.718200929 1 www.facebook.com star-mini.c10r.facebook.com 3406
1589410785.718200929 2 star-mini.c10r.facebook.com www.facebook.com 57
1589410785.756933020 1 clients1.google.com clients.l.google.com 103
1589410785.756933020 2 clients.l.google.com clients1.google.com 103
1589410785.787708907 1 i.imgur.com ipv4.imgur.map.fastly.net 17123
1589410785.787708907 2 ipv4.imgur.map.fastly.net i.imgur.com 29
1589410785.791784134 1 ced.sascdn.com akamai.smartadserver.com.edgesuite.net 310
1589410785.791784134 2 akamai.smartadserver.com.edgesuite.net a1184.g.akamai.net 8624
1589410785.791784134 3 a1184.g.akamai.net a1184.g.akamai.net 19
1589410785.791784134 4 a1184.g.akamai.net ced.sascdn.com 19
1589410785.792675409 1 widget.sellwild.com widget.sellwild.com 59
1589410785.792675409 2 widget.sellwild.com widget.sellwild.com 59
1589410785.792675409 3 widget.sellwild.com widget.sellwild.com 59
1589410785.792675409 4 widget.sellwild.com widget.sellwild.com 59
1589410785.797963190 1 ced-ns.sascdn.com 2-01-275d-001e.cdx.cedexis.net 454
1589410785.797963190 2 2-01-275d-001e.cdx.cedexis.net akns.sascdn.com.edgesuite.net 1199
1589410785.797963190 3 akns.sascdn.com.edgesuite.net a1845.dscg1.akamai.net 14082
1589410785.797963190 4 a1845.dscg1.akamai.net a1845.dscg1.akamai.net 19
1589410785.797963190 5 a1845.dscg1.akamai.net ced-ns.sascdn.com 19
1589410786.234199222 1 vendorlist.consensu.org dzp5etodm9s0j.cloudfront.net 3572
