1589320578.174634322 1 imgur.com imgur.com 21599
1589320580.651469074 1 i.imgur.com ipv4.imgur.map.fastly.net 20235
1589320580.651469074 2 ipv4.imgur.map.fastly.net i.imgur.com 29
1589320581.147966779 1 rules.quantcount.com d2fashanjl7d9f.cloudfront.net 9988
1589320581.147966779 2 d2fashanjl7d9f.cloudfront.net d2fashanjl7d9f.cloudfront.net 59
1589320581.147966779 3 d2fashanjl7d9f.cloudfront.net d2fashanjl7d9f.cloudfront.net 59
1589320581.147966779 4 d2fashanjl7d9f.cloudfront.net d2fashanjl7d9f.cloudfront.net 59
1589320581.147966779 5 d2fashanjl7d9f.cloudfront.net rules.quantcount.com 59
1589320581.228847093 1 certify.alexametrics.com certify.alexametrics.com 59
1589320581.228847093 2 certify.alexametrics.com certify.alexametrics.com 59
1589320581.228847093 3 certify.alexametrics.com certify.alexametrics.com 59
1589320581.228847093 4 certify.alexametrics.com certify.alexametrics.com 59
1589320581.317666915 1 static.quantcast.mgr.consensu.org static.quantcast.mgr.consensu.org 59
1589320581.317666915 2 static.quantcast.mgr.consensu.org static.quantcast.mgr.consensu.org 59
1589320581.317666915 3 static.quantcast.mgr.consensu.org static.quantcast.mgr.consensu.org 59
1589320581.317666915 4 static.quantcast.mgr.consensu.org static.quantcast.mgr.consensu.org 59
1589320581.610515207 1 ced.sascdn.com akamai.smartadserver.com.edgesuite.net 215
1589320581.610515207 2 akamai.smartadserver.com.edgesuite.net a1184.g.akamai.net 60
1589320581.610515207 3 a1184.g.akamai.net a1184.g.akamai.net 19
1589320581.610515207 4 a1184.g.akamai.net ced.sascdn.com 19
1589320581.621426010 1 ced-ns.sascdn.com 2-01-275d-001e.cdx.cedexis.net 481
1589320581.621426010 2 2-01-275d-001e.cdx.cedexis.net akns.sascdn.com.edgesuite.net 1199
1589320581.621426010 3 akns.sascdn.com.edgesuite.net a1845.dscg1.akamai.net 6267
1589320581.621426010 4 a1845.dscg1.akamai.net a1845.dscg1.akamai.net 19
1589320581.621426010 5 a1845.dscg1.akamai.net ced-ns.sascdn.com 19
1589320581.625322538 1 c.amazon-adsystem.com d1ykf07e75w7ss.cloudfront.net 798
1589320581.625322538 2 d1ykf07e75w7ss.cloudfront.net c.amazon-adsystem.com 59
1589320583.555033732 1 www.facebook.com star-mini.c10r.facebook.com 3483
1589320583.555033732 2 star-mini.c10r.facebook.com www.facebook.com 50
1589320583.571964506 1 vendorlist.consensu.org dzp5etodm9s0j.cloudfront.net 3160
1589320583.571964506 2 dzp5etodm9s0j.cloudfront.net dzp5etodm9s0j.cloudfront.net 59
1589320583.571964506 3 dzp5etodm9s0j.cloudfront.net dzp5etodm9s0j.cloudfront.net 59
1589320583.571964506 4 dzp5etodm9s0j.cloudfront.net dzp5etodm9s0j.cloudfront.net 59
1589320583.571964506 5 dzp5etodm9s0j.cloudfront.net vendorlist.consensu.org 59
1589320583.583145727 1 p.imgur.com ipv4.imgur.map.fastly.net 21218
1589320583.583145727 2 ipv4.imgur.map.fastly.net p.imgur.com 29
1589320583.718397663 1 api.quantcast.mgr.consensu.org api.quantcast.mgr.consensu.org 59
1589320583.718397663 2 api.quantcast.mgr.consensu.org api.quantcast.mgr.consensu.org 59
1589320583.718397663 3 api.quantcast.mgr.consensu.org api.quantcast.mgr.consensu.org 59
1589320583.718397663 4 api.quantcast.mgr.consensu.org api.quantcast.mgr.consensu.org 59
1589320584.215493236 1 audit.quantcast.mgr.consensu.org audit.quantcast.mgr.consensu.org 59
1589320584.215493236 2 audit.quantcast.mgr.consensu.org audit.quantcast.mgr.consensu.org 59
1589320584.215493236 3 audit.quantcast.mgr.consensu.org audit.quantcast.mgr.consensu.org 59
1589320584.215493236 4 audit.quantcast.mgr.consensu.org audit.quantcast.mgr.consensu.org 59
1589320584.851436670 1 <Root> lqpwburn 86393
1589320584.851479889 1 <Root> dqwaaredckgtg 86398
1589320584.853108255 1 <Root> gxmjkdztycoiz 86383
1589320587.857367478 1 ssl.gstatic.com ssl.gstatic.com 299
1589320593.737504144 1 update.googleapis.com update.googleapis.com 56
1589320593.760316244 1 m.imgur.com ipv4.imgur.map.fastly.net 20632
1589320593.760316244 2 ipv4.imgur.map.fastly.net m.imgur.com 29
