1580634445.687772755 1 www.gstatic.com www.gstatic.com 299
1580634445.882706870 1 reed.co.uk reed.co.uk 96
1580634445.882706870 2 reed.co.uk reed.co.uk 96
1580634445.986866134 1 accounts.google.com accounts.google.com 228
1580634446.154854494 1 www.reed.co.uk www.reed.co.uk.cdn.cloudflare.net 20793
1580634446.154854494 2 www.reed.co.uk.cdn.cloudflare.net www.reed.co.uk.cdn.cloudflare.net 153
1580634446.154854494 3 www.reed.co.uk.cdn.cloudflare.net www.reed.co.uk 153
1580634446.732501608 1 fonts.gstatic.com gstaticadssl.l.google.com 269
1580634446.732501608 2 gstaticadssl.l.google.com fonts.gstatic.com 269
1580634446.739328810 1 maxymiser.com service.maxymiser.com 59
1580634446.844941139 1 www.googletagmanager.com www-googletagmanager.l.google.com 21465
1580634446.844941139 2 www-googletagmanager.l.google.com www.googletagmanager.com 165
1580634446.851599674 1 cdn.branch.io cdn.branch.io 59
1580634446.851599674 2 cdn.branch.io cdn.branch.io 59
1580634446.851599674 3 cdn.branch.io cdn.branch.io 59
1580634446.851599674 4 cdn.branch.io cdn.branch.io 59
1580634448.012454275 1 clients1.google.com clients.l.google.com 299
1580634448.012454275 2 clients.l.google.com clients1.google.com 299
1580634448.087606291 1 app.link app.link 59
1580634448.087606291 2 app.link app.link 59
1580634448.087606291 3 app.link app.link 59
1580634448.087606291 4 app.link app.link 59
1580634448.146811465 1 translate.googleapis.com translate.googleapis.com 299
1580634448.415790314 1 static.hotjar.com static.hotjar.com.c.section.io 2277
1580634448.415790314 2 static.hotjar.com.c.section.io map20-100.s.section.io 3
1580634448.415790314 3 map20-100.s.section.io map20-100.s.section.io 113
1580634448.415790314 4 map20-100.s.section.io map20-100.s.section.io 113
1580634448.415790314 5 map20-100.s.section.io map20-100.s.section.io 113
1580634448.415790314 6 map20-100.s.section.io map20-100.s.section.io 113
1580634448.415790314 7 map20-100.s.section.io map20-100.s.section.io 113
1580634448.415790314 8 map20-100.s.section.io map20-100.s.section.io 113
1580634448.415790314 9 map20-100.s.section.io map20-100.s.section.io 113
1580634448.415790314 10 map20-100.s.section.io static.hotjar.com 113
1580634448.463049391 1 bat.bing.com bat-bing-com.a-0001.a-msedge.net 2578
1580634448.463049391 2 bat-bing-com.a-0001.a-msedge.net dual-a-0001.a-msedge.net 15
1580634448.463049391 3 dual-a-0001.a-msedge.net dual-a-0001.a-msedge.net 15
1580634448.463049391 4 dual-a-0001.a-msedge.net bat.bing.com 15
1580634448.467955257 1 connect.facebook.net scontent.xx.fbcdn.net 3405
1580634448.467955257 2 scontent.xx.fbcdn.net connect.facebook.net 26
1580634448.476759168 1 static.ads-twitter.com platform.twitter.map.fastly.net 5
1580634448.476759168 2 platform.twitter.map.fastly.net static.ads-twitter.com 29
1580634448.482275111 1 6960079.fls.doubleclick.net dart.l.doubleclick.net 21599
1580634448.482275111 2 dart.l.doubleclick.net 6960079.fls.doubleclick.net 299
1580634448.487551042 1 creativecdn.com creativecdn.com 250
1580634448.494715768 1 click.appcast.io click.appcast.io 59
1580634448.494715768 2 click.appcast.io click.appcast.io 59
1580634448.513005391 1 cdn.appdynamics.com cdn.appdynamics.com 59
1580634448.513005391 2 cdn.appdynamics.com cdn.appdynamics.com 59
1580634448.513005391 3 cdn.appdynamics.com cdn.appdynamics.com 59
1580634448.513005391 4 cdn.appdynamics.com cdn.appdynamics.com 59
1580634448.601078084 1 www.google-analytics.com www-google-analytics.l.google.com 21599
1580634448.601078084 2 www-google-analytics.l.google.com www.google-analytics.com 299
1580634448.633761125 1 static.criteo.net static.am5.vip.prod.criteo.net 269
1580634448.633761125 2 static.am5.vip.prod.criteo.net static.criteo.net 269
1580634448.717107508 1 adservice.google.com pagead46.l.doubleclick.net 270
1580634448.717107508 2 pagead46.l.doubleclick.net adservice.google.com 299
1580634448.723590929 1 ice.360yield.com eu2-ice.360yield.com 59
1580634448.723590929 2 eu2-ice.360yield.com eu2-ice.360yield.com 59
1580634448.723590929 3 eu2-ice.360yield.com eu2-ice.360yield.com 59
1580634448.723590929 4 eu2-ice.360yield.com eu2-ice.360yield.com 59
1580634448.723590929 5 eu2-ice.360yield.com eu2-ice.360yield.com 59
1580634448.723590929 6 eu2-ice.360yield.com eu2-ice.360yield.com 59
1580634448.723590929 7 eu2-ice.360yield.com eu2-ice.360yield.com 59
1580634448.723590929 8 eu2-ice.360yield.com eu2-ice.360yield.com 59
1580634448.723590929 9 eu2-ice.360yield.com ice.360yield.com 59
1580634448.752244681 1 api2.branch.io api2.branch.io 59
1580634448.752244681 2 api2.branch.io api2.branch.io 59
1580634448.752244681 3 api2.branch.io api2.branch.io 59
1580634448.752244681 4 api2.branch.io api2.branch.io 59
1580634448.779195626 1 script.hotjar.com script.hotjar.com.c.section.io 1016
1580634448.779195626 2 script.hotjar.com.c.section.io map20-100.s.section.io 125
