1579649223.219034680 1 www.gstatic.com www.gstatic.com 261
1579649223.353508827 1 sciencedirect.com sciencedirect.com 204
1579649223.353508827 2 sciencedirect.com sciencedirect.com 204
1579649223.424604170 1 accounts.google.com accounts.google.com 299
1579649223.551580648 1 www.sciencedirect.com www.sciencedirect.com 163
1579649223.551580648 2 www.sciencedirect.com www.sciencedirect.com 163
1579649224.135622266 1 sdfestaticassets-eu-west-1.sciencedirectassets.com sdfestaticassets-eu-west-1.sciencedirectassets.com.cdn.cloudflare.net 17
1579649224.135622266 2 sdfestaticassets-eu-west-1.sciencedirectassets.com.cdn.cloudflare.net sdfestaticassets-eu-west-1.sciencedirectassets.com.cdn.cloudflare.net 89
1579649224.135622266 3 sdfestaticassets-eu-west-1.sciencedirectassets.com.cdn.cloudflare.net sdfestaticassets-eu-west-1.sciencedirectassets.com 89
1579649224.146738336 1 w.usabilla.com w.usabilla.com 59
1579649224.146738336 2 w.usabilla.com w.usabilla.com 59
1579649224.146738336 3 w.usabilla.com w.usabilla.com 59
1579649224.148181638 1 ajax.cloudflare.com ajax.cloudflare.com 80
1579649224.148181638 2 ajax.cloudflare.com ajax.cloudflare.com 80
1579649224.155715108 1 biblioteca.uam.es biblioteca.uam.es 9779
1579649224.156242785 1 assets.adobedtm.com cn-assets.adobedtm.com.edgekey.net 12
1579649224.156242785 2 cn-assets.adobedtm.com.edgekey.net cn-assets.adobedtm.com.edgekey.net.globalredir.akadns.net 14237
1579649224.156242785 3 cn-assets.adobedtm.com.edgekey.net.globalredir.akadns.net e7808.g.akamaiedge.net 899
1579649224.156242785 4 e7808.g.akamaiedge.net assets.adobedtm.com 19
1579649224.717038007 1 translate.googleapis.com translate.googleapis.com 299
1579649224.834483057 1 dpm.demdex.net gslb-2.demdex.net 279
1579649224.834483057 2 gslb-2.demdex.net edge-irl1.demdex.net 879
1579649224.834483057 3 edge-irl1.demdex.net dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com 879
1579649224.834483057 4 dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com 26
1579649224.834483057 5 dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com 26
1579649224.834483057 6 dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com 26
1579649224.834483057 7 dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com 26
1579649224.834483057 8 dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com 26
1579649224.834483057 9 dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com 26
1579649224.834483057 10 dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com 26
1579649224.834483057 11 dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com dpm.demdex.net 26
1579649225.383320197 1 elsevier.demdex.net gslb-2.demdex.net 291
1579649225.383320197 2 gslb-2.demdex.net edge-irl1.demdex.net 891
1579649225.383320197 3 edge-irl1.demdex.net dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com 891
1579649225.383320197 4 dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com 23
1579649225.383320197 5 dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com 23
1579649225.383320197 6 dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com 23
1579649225.383320197 7 dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com 23
1579649225.383320197 8 dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com 23
1579649225.383320197 9 dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com 23
1579649225.383320197 10 dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com 23
1579649225.383320197 11 dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com elsevier.demdex.net 23
1579649225.410605238 1 cm.everesttech.net cm.everesttech.net.akadns.net 7
1579649225.410605238 2 cm.everesttech.net.akadns.net cm.everesttech.net 269
1579649225.412876630 1 smetrics.elsevier.com elsevier.com.ssl.d1.sc.omtrdc.net 7074
1579649225.412876630 2 elsevier.com.ssl.d1.sc.omtrdc.net elsevier.com.ssl.d1.sc.omtrdc.net 299
1579649225.412876630 3 elsevier.com.ssl.d1.sc.omtrdc.net elsevier.com.ssl.d1.sc.omtrdc.net 299
1579649225.412876630 4 elsevier.com.ssl.d1.sc.omtrdc.net smetrics.elsevier.com 299
1579649226.079436277 1 d6tizftlrpuof.cloudfront.net d6tizftlrpuof.cloudfront.net 59
1579649226.079436277 2 d6tizftlrpuof.cloudfront.net d6tizftlrpuof.cloudfront.net 59
1579649226.079436277 3 d6tizftlrpuof.cloudfront.net d6tizftlrpuof.cloudfront.net 59
1579649226.079436277 4 d6tizftlrpuof.cloudfront.net d6tizftlrpuof.cloudfront.net 59
