1579747069.982010616 1 www.gstatic.com www.gstatic.com 200
1579747070.342751858 1 accounts.google.com accounts.google.com 299
1579747071.367402217 1 downza.cn downza.cn.c.cdnhwc1.com 1799
1579747071.367402217 2 downza.cn.c.cdnhwc1.com downza.cn.cdn.dnsv1.com 299
1579747071.367402217 3 downza.cn.cdn.dnsv1.com 941053.p23.tc.cdntip.com 599
1579747071.367402217 4 941053.p23.tc.cdntip.com 941053.p23.tc.cdntip.com 179
1579747071.367402217 5 941053.p23.tc.cdntip.com 941053.p23.tc.cdntip.com 179
1579747071.367402217 6 941053.p23.tc.cdntip.com 941053.p23.tc.cdntip.com 179
1579747071.367402217 7 941053.p23.tc.cdntip.com 941053.p23.tc.cdntip.com 179
1579747071.367402217 8 941053.p23.tc.cdntip.com 941053.p23.tc.cdntip.com 179
1579747071.367402217 9 941053.p23.tc.cdntip.com 941053.p23.tc.cdntip.com 179
1579747071.367402217 10 941053.p23.tc.cdntip.com 941053.p23.tc.cdntip.com 179
1579747071.367402217 11 941053.p23.tc.cdntip.com 941053.p23.tc.cdntip.com 179
1579747071.367402217 12 941053.p23.tc.cdntip.com 941053.p23.tc.cdntip.com 179
1579747071.367402217 13 941053.p23.tc.cdntip.com 941053.p23.tc.cdntip.com 179
1579747071.367402217 14 941053.p23.tc.cdntip.com 941053.p23.tc.cdntip.com 179
1579747071.367402217 15 941053.p23.tc.cdntip.com 941053.p23.tc.cdntip.com 179
1579747071.367402217 16 941053.p23.tc.cdntip.com 941053.p23.tc.cdntip.com 179
1579747071.367402217 17 941053.p23.tc.cdntip.com 941053.p23.tc.cdntip.com 179
1579747071.367402217 18 941053.p23.tc.cdntip.com downza.cn 179
1579747076.919714128 1 <Root> ceqnjsk 86395
1579747076.920497345 1 <Root> gzmascynspqs 86391
1579747076.923041535 1 <Root> usonzzxww 86391
1579747079.923279902 1 ssl.gstatic.com ssl.gstatic.com 299
1579747083.974210075 1 update.googleapis.com update.googleapis.com 198
