1589278496.890175705 1 sohu.com sohu.com 599
1589278498.578299968 1 m.sohu.com gs.a.sohu.com 599
1589278498.578299968 2 gs.a.sohu.com fhk.a.sohu.com 7199
1589278498.578299968 3 fhk.a.sohu.com m.sohu.com 119
1589278500.973162993 1 29e5534ea20a8.cdn.sohucs.com 29e5534ea20a8.cdn.sohucs.com.cdn.dnsv1.com 299
1589278500.973162993 2 29e5534ea20a8.cdn.sohucs.com.cdn.dnsv1.com 29e5534ea20a8.cdn.sohucs.com.tweb.sched.ovscdns.com 599
1589278500.973162993 3 29e5534ea20a8.cdn.sohucs.com.tweb.sched.ovscdns.com 29e5534ea20a8.cdn.sohucs.com.tweb.sched.ovscdns.com 179
1589278500.973162993 4 29e5534ea20a8.cdn.sohucs.com.tweb.sched.ovscdns.com 29e5534ea20a8.cdn.sohucs.com.tweb.sched.ovscdns.com 179
1589278500.973162993 5 29e5534ea20a8.cdn.sohucs.com.tweb.sched.ovscdns.com 29e5534ea20a8.cdn.sohucs.com.tweb.sched.ovscdns.com 179
1589278500.973162993 6 29e5534ea20a8.cdn.sohucs.com.tweb.sched.ovscdns.com 29e5534ea20a8.cdn.sohucs.com 179
1589278501.140539762 1 statics.itc.cn statics.itc.cn.o.sohu.com 599
1589278501.140539762 2 statics.itc.cn.o.sohu.com statics.itc.cn.cdn.dnsv1.com 599
1589278501.140539762 3 statics.itc.cn.cdn.dnsv1.com 013136df.tweb.sched.ovscdns.com 599
1589278501.140539762 4 013136df.tweb.sched.ovscdns.com 013136df.tweb.sched.ovscdns.com 179
1589278501.140539762 5 013136df.tweb.sched.ovscdns.com 013136df.tweb.sched.ovscdns.com 179
1589278501.140539762 6 013136df.tweb.sched.ovscdns.com 013136df.tweb.sched.ovscdns.com 179
1589278501.140539762 7 013136df.tweb.sched.ovscdns.com statics.itc.cn 179
1589278502.007387035 1 js.sohu.com gs.a.sohu.com 1799
1589278502.007387035 2 gs.a.sohu.com fhk.a.sohu.com 7199
1589278502.007387035 3 fhk.a.sohu.com js.sohu.com 119
1589278502.289668609 1 www.qchannel03.cn www.qchannel03.cn 599
1589278502.289668609 2 www.qchannel03.cn www.qchannel03.cn 599
1589278502.289668609 3 www.qchannel03.cn www.qchannel03.cn 599
1589278502.440240500 1 v4.passport.sohu.com gd.a.sohu.com 566
1589278502.440240500 2 gd.a.sohu.com f7hk.a.sohu.com 7166
1589278502.440240500 3 f7hk.a.sohu.com v4.passport.sohu.com 86
1589278502.912313101 1 track.sohu.com gd.a.sohu.com 599
1589278502.912313101 2 gd.a.sohu.com f7hk.a.sohu.com 7199
1589278502.912313101 3 f7hk.a.sohu.com track.sohu.com 119
1589278503.004971438 1 pv.sohu.com gd.a.sohu.com 599
1589278503.004971438 2 gd.a.sohu.com f7hk.a.sohu.com 7199
1589278503.004971438 3 f7hk.a.sohu.com pv.sohu.com 119
1589278503.085564168 1 s.go.sohu.com usa.gd.a.sohu.com 599
1589278503.085564168 2 usa.gd.a.sohu.com go.sohu.com.edgekey.net 566
1589278503.085564168 3 go.sohu.com.edgekey.net e1529.a.akamaiedge.net 21103
1589278503.085564168 4 e1529.a.akamaiedge.net s.go.sohu.com 19
1589278503.241074514 1 search.sohu.com gd.a.sohu.com 599
1589278503.241074514 2 gd.a.sohu.com f7hk.a.sohu.com 7199
1589278503.241074514 3 f7hk.a.sohu.com search.sohu.com 119
1589278503.319908341 1 cis.sohu.com gd.a.sohu.com 599
1589278503.319908341 2 gd.a.sohu.com f7hk.a.sohu.com 7199
1589278503.319908341 3 f7hk.a.sohu.com cis.sohu.com 119
1589278503.570427941 1 v2.sohu.com gs.a.sohu.com 599
1589278503.570427941 2 gs.a.sohu.com fhk.a.sohu.com 7199
1589278503.570427941 3 fhk.a.sohu.com v2.sohu.com 119
1589278503.689222994 1 adv-sv-stat.focus.cn adv-sv-stat.focus.cn.cdn.dnsv1.com 599
1589278503.689222994 2 adv-sv-stat.focus.cn.cdn.dnsv1.com 483099.p23.tc.cdntip.com 599
1589278503.689222994 3 483099.p23.tc.cdntip.com 483099.p23.tc.cdntip.com 179
1589278503.689222994 4 483099.p23.tc.cdntip.com 483099.p23.tc.cdntip.com 179
1589278503.689222994 5 483099.p23.tc.cdntip.com 483099.p23.tc.cdntip.com 179
1589278503.689222994 6 483099.p23.tc.cdntip.com 483099.p23.tc.cdntip.com 179
1589278503.689222994 7 483099.p23.tc.cdntip.com 483099.p23.tc.cdntip.com 179
1589278503.689222994 8 483099.p23.tc.cdntip.com 483099.p23.tc.cdntip.com 179
1589278503.689222994 9 483099.p23.tc.cdntip.com 483099.p23.tc.cdntip.com 179
1589278503.689222994 10 483099.p23.tc.cdntip.com 483099.p23.tc.cdntip.com 179
1589278503.689222994 11 483099.p23.tc.cdntip.com 483099.p23.tc.cdntip.com 179
1589278503.689222994 12 483099.p23.tc.cdntip.com 483099.p23.tc.cdntip.com 179
1589278503.689222994 13 483099.p23.tc.cdntip.com 483099.p23.tc.cdntip.com 179
1589278503.689222994 14 483099.p23.tc.cdntip.com adv-sv-stat.focus.cn 179
1589278503.896876546 1 uis.mp.sohu.com gd.a.sohu.com 599
1589278503.896876546 2 gd.a.sohu.com f7hk.a.sohu.com 7199
1589278503.896876546 3 f7hk.a.sohu.com uis.mp.sohu.com 119
1589278504.107437568 1 5b0988e595225.cdn.sohucs.com 5b0988e595225.cdn.sohucs.com.cdn.dnsv1.com 299
1589278504.107437568 2 5b0988e595225.cdn.sohucs.com.cdn.dnsv1.com 01313705.tweb.sched.ovscdns.com 599
1589278504.107437568 3 01313705.tweb.sched.ovscdns.com 01313705.tweb.sched.ovscdns.com 179
1589278504.107437568 4 01313705.tweb.sched.ovscdns.com 01313705.tweb.sched.ovscdns.com 179
1589278504.107437568 5 01313705.tweb.sched.ovscdns.com 01313705.tweb.sched.ovscdns.com 179
1589278504.107437568 6 01313705.tweb.sched.ovscdns.com 5b0988e595225.cdn.sohucs.com 179
1589278504.281098575 1 txt.go.sohu.com gd.a.sohu.com 599
1589278504.281098575 2 gd.a.sohu.com f7hk.a.sohu.com 7199
1589278504.281098575 3 f7hk.a.sohu.com txt.go.sohu.com 119
1589278504.340231537 1 imp.optaim.com gd.a.sohu.com 8
1589278504.340231537 2 gd.a.sohu.com f7hk.a.sohu.com 7199
1589278504.340231537 3 f7hk.a.sohu.com imp.optaim.com 119
1589278504.685180106 1 e8aeb8bbdbbd7.cdn.sohucs.com e8aeb8bbdbbd7.cdn.sohucs.com.cdn.dnsv1.com 299
