1589305972.895087485 1 sohu.com sohu.com 599
1589305973.923986912 1 m.sohu.com gs.a.sohu.com 599
1589305973.923986912 2 gs.a.sohu.com fhk.a.sohu.com 7199
1589305973.923986912 3 fhk.a.sohu.com m.sohu.com 119
1589305975.476789754 1 29e5534ea20a8.cdn.sohucs.com 29e5534ea20a8.cdn.sohucs.com.cdn.dnsv1.com 299
1589305975.476789754 2 29e5534ea20a8.cdn.sohucs.com.cdn.dnsv1.com 29e5534ea20a8.cdn.sohucs.com.tweb.sched.ovscdns.com 599
1589305975.476789754 3 29e5534ea20a8.cdn.sohucs.com.tweb.sched.ovscdns.com 29e5534ea20a8.cdn.sohucs.com.tweb.sched.ovscdns.com 179
1589305975.476789754 4 29e5534ea20a8.cdn.sohucs.com.tweb.sched.ovscdns.com 29e5534ea20a8.cdn.sohucs.com.tweb.sched.ovscdns.com 179
1589305975.476789754 5 29e5534ea20a8.cdn.sohucs.com.tweb.sched.ovscdns.com 29e5534ea20a8.cdn.sohucs.com.tweb.sched.ovscdns.com 179
1589305975.476789754 6 29e5534ea20a8.cdn.sohucs.com.tweb.sched.ovscdns.com 29e5534ea20a8.cdn.sohucs.com 179
1589305975.825999090 1 statics.itc.cn statics.itc.cn.o.sohu.com 599
1589305975.825999090 2 statics.itc.cn.o.sohu.com statics.itc.cn.cdn.dnsv1.com 599
1589305975.825999090 3 statics.itc.cn.cdn.dnsv1.com 013136df.tweb.sched.ovscdns.com 599
1589305975.825999090 4 013136df.tweb.sched.ovscdns.com 013136df.tweb.sched.ovscdns.com 179
1589305975.825999090 5 013136df.tweb.sched.ovscdns.com 013136df.tweb.sched.ovscdns.com 179
1589305975.825999090 6 013136df.tweb.sched.ovscdns.com 013136df.tweb.sched.ovscdns.com 179
1589305975.825999090 7 013136df.tweb.sched.ovscdns.com statics.itc.cn 179
1589305975.835618114 1 js.sohu.com gs.a.sohu.com 1799
1589305975.835618114 2 gs.a.sohu.com fhk.a.sohu.com 7199
1589305975.835618114 3 fhk.a.sohu.com js.sohu.com 119
1589305976.492898477 1 www.qchannel03.cn www.qchannel03.cn 599
1589305976.492898477 2 www.qchannel03.cn www.qchannel03.cn 599
1589305976.492898477 3 www.qchannel03.cn www.qchannel03.cn 599
1589305976.904124206 1 v4.passport.sohu.com gd.a.sohu.com 567
1589305976.904124206 2 gd.a.sohu.com f7hk.a.sohu.com 7167
1589305976.904124206 3 f7hk.a.sohu.com v4.passport.sohu.com 87
1589305977.055025367 1 pv.sohu.com gd.a.sohu.com 599
1589305977.055025367 2 gd.a.sohu.com f7hk.a.sohu.com 7199
1589305977.055025367 3 f7hk.a.sohu.com pv.sohu.com 119
1589305977.723016011 1 uis.mp.sohu.com gd.a.sohu.com 599
1589305977.723016011 2 gd.a.sohu.com f7hk.a.sohu.com 7199
1589305977.723016011 3 f7hk.a.sohu.com uis.mp.sohu.com 119
1589305977.751645396 1 cis.sohu.com gd.a.sohu.com 599
1589305977.751645396 2 gd.a.sohu.com f7hk.a.sohu.com 7199
1589305977.751645396 3 f7hk.a.sohu.com cis.sohu.com 119
1589305977.762565570 1 search.sohu.com gd.a.sohu.com 599
1589305977.762565570 2 gd.a.sohu.com f7hk.a.sohu.com 7199
1589305977.762565570 3 f7hk.a.sohu.com search.sohu.com 119
1589305977.926521310 1 s.go.sohu.com usa.gd.a.sohu.com 599
1589305977.926521310 2 usa.gd.a.sohu.com go.sohu.com.edgekey.net 599
1589305977.926521310 3 go.sohu.com.edgekey.net e1529.a.akamaiedge.net 21199
1589305977.926521310 4 e1529.a.akamaiedge.net s.go.sohu.com 19
1589305978.226308571 1 track.sohu.com gd.a.sohu.com 599
1589305978.226308571 2 gd.a.sohu.com f7hk.a.sohu.com 7199
1589305978.226308571 3 f7hk.a.sohu.com track.sohu.com 119
1589305978.614927040 1 adv-sv-stat.focus.cn adv-sv-stat.focus.cn.cdn.dnsv1.com 599
1589305978.614927040 2 adv-sv-stat.focus.cn.cdn.dnsv1.com 483099.p23.tc.cdntip.com 599
1589305978.614927040 3 483099.p23.tc.cdntip.com 483099.p23.tc.cdntip.com 179
1589305978.614927040 4 483099.p23.tc.cdntip.com 483099.p23.tc.cdntip.com 179
1589305978.614927040 5 483099.p23.tc.cdntip.com 483099.p23.tc.cdntip.com 179
1589305978.614927040 6 483099.p23.tc.cdntip.com 483099.p23.tc.cdntip.com 179
1589305978.614927040 7 483099.p23.tc.cdntip.com 483099.p23.tc.cdntip.com 179
1589305978.614927040 8 483099.p23.tc.cdntip.com 483099.p23.tc.cdntip.com 179
1589305978.614927040 9 483099.p23.tc.cdntip.com 483099.p23.tc.cdntip.com 179
1589305978.614927040 10 483099.p23.tc.cdntip.com 483099.p23.tc.cdntip.com 179
1589305978.614927040 11 483099.p23.tc.cdntip.com 483099.p23.tc.cdntip.com 179
1589305978.614927040 12 483099.p23.tc.cdntip.com 483099.p23
