1589434256.590433516 1 weibo.com weibo.com 59
1589434257.456671803 1 www.weibo.com weibo.com.edgekey.net 59
1589434257.456671803 2 weibo.com.edgekey.net e4141.dscb.akamaiedge.net 20715
1589434257.456671803 3 e4141.dscb.akamaiedge.net www.weibo.com 19
1589434259.765287948 1 js.t.sinajs.cn jst.gslb.sinaedge.com 59
1589434259.765287948 2 jst.gslb.sinaedge.com edgeh2.grid.sinaedge.com 59
1589434259.765287948 3 edgeh2.grid.sinaedge.com d.sinaimg.cn.edgekey.net 59
1589434259.765287948 4 d.sinaimg.cn.edgekey.net e4141.dscb.akamaiedge.net 290
1589434259.765287948 5 e4141.dscb.akamaiedge.net js.t.sinajs.cn 19
1589434260.756956384 1 img.t.sinajs.cn imgt.gslb.sinaedge.com 59
1589434260.756956384 2 imgt.gslb.sinaedge.com edgeh2.grid.sinaedge.com 59
1589434260.756956384 3 edgeh2.grid.sinaedge.com d.sinaimg.cn.edgekey.net 59
1589434260.756956384 4 d.sinaimg.cn.edgekey.net e4141.dscb.akamaiedge.net 58
1589434260.756956384 5 e4141.dscb.akamaiedge.net img.t.sinajs.cn 19
1589434261.119075865 1 www.google-analytics.com www-google-analytics.l.google.com 21599
1589434261.119075865 2 www-google-analytics.l.google.com www.google-analytics.com 299
1589434261.517005404 1 stats.g.doubleclick.net stats.l.doubleclick.net 21599
1589434261.517005404 2 stats.l.doubleclick.net stats.l.doubleclick.net 299
1589434261.517005404 3 stats.l.doubleclick.net stats.l.doubleclick.net 299
1589434261.517005404 4 stats.l.doubleclick.net stats.l.doubleclick.net 299
1589434261.517005404 5 stats.l.doubleclick.net stats.g.doubleclick.net 299
1589434261.560026425 1 tw.weibo.com tw.weibo.com 24
1589434261.582860035 1 ipopimgs.sina.tw ipopimgs.sina.tw 299
1589434261.582860035 2 ipopimgs.sina.tw ipopimgs.sina.tw 299
1589434261.906828298 1 api.tw.weibo.com api.tw.weibo.com 59
1589434262.252863149 1 js1.t.sinajs.cn imgtjst.gslb.sinaedge.com 59
1589434262.252863149 2 imgtjst.gslb.sinaedge.com kln.grid.sinaedge.com 59
1589434262.252863149 3 kln.grid.sinaedge.com d.sinaimg.cn.edgekey.net 59
1589434262.252863149 4 d.sinaimg.cn.edgekey.net e4141.dscb.akamaiedge.net 205
1589434262.252863149 5 e4141.dscb.akamaiedge.net js1.t.sinajs.cn 19
