1589301015.680548624 1 weibo.com weibo.com 59
1589301016.547375810 1 www.weibo.com weibo.com.edgekey.net 59
1589301016.547375810 2 weibo.com.edgekey.net e4141.dscb.akamaiedge.net 20345
1589301016.547375810 3 e4141.dscb.akamaiedge.net www.weibo.com 19
1589301018.891034390 1 img.t.sinajs.cn imgt.gslb.sinaedge.com 59
1589301018.891034390 2 imgt.gslb.sinaedge.com edgeh2.grid.sinaedge.com 59
1589301018.891034390 3 edgeh2.grid.sinaedge.com d.sinaimg.cn.edgekey.net 59
1589301018.891034390 4 d.sinaimg.cn.edgekey.net e4141.dscb.akamaiedge.net 151
1589301018.891034390 5 e4141.dscb.akamaiedge.net img.t.sinajs.cn 19
1589301019.769572242 1 www.google-analytics.com www-google-analytics.l.google.com 21599
1589301019.769572242 2 www-google-analytics.l.google.com www.google-analytics.com 299
1589301019.775431046 1 ds-aksb-a.akamaihd.net ds-aksb-a.akamaihd.net.edgesuite.net 295
1589301019.775431046 2 ds-aksb-a.akamaihd.net.edgesuite.net a1910.dscq.akamai.net 14721
1589301019.775431046 3 a1910.dscq.akamai.net a1910.dscq.akamai.net 19
1589301019.775431046 4 a1910.dscq.akamai.net ds-aksb-a.akamaihd.net 19
1589301019.899898688 1 stats.g.doubleclick.net stats.l.doubleclick.net 21435
1589301019.899898688 2 stats.l.doubleclick.net stats.l.doubleclick.net 135
1589301019.899898688 3 stats.l.doubleclick.net stats.l.doubleclick.net 135
1589301019.899898688 4 stats.l.doubleclick.net stats.l.doubleclick.net 135
1589301019.899898688 5 stats.l.doubleclick.net stats.g.doubleclick.net 135
1589301020.003057625 1 www.google.com www.google.com 259
1589301020.091985953 1 www.google.es www.google.es 299
1589301020.831850488 1 js.t.sinajs.cn jst.gslb.sinaedge.com 59
1589301020.831850488 2 jst.gslb.sinaedge.com edgeh2.grid.sinaedge.com 59
1589301020.831850488 3 edgeh2.grid.sinaedge.com d.sinaimg.cn.edgekey.net 59
1589301020.831850488 4 d.sinaimg.cn.edgekey.net e4141.dscb.akamaiedge.net 104
1589301020.831850488 5 e4141.dscb.akamaiedge.net js.t.sinajs.cn 19
1589301021.345750945 1 ipopimgs.sina.tw ipopimgs.sina.tw 299
1589301021.345750945 2 ipopimgs.sina.tw ipopimgs.sina.tw 299
1589301021.689038408 1 tw.weibo.com tw.weibo.com 59
1589301021.849192010 1 h5.sinaimg.cn h5sinaimg.gslb.sinaedge.com 59
1589301021.849192010 2 h5sinaimg.gslb.sinaedge.com kln.grid.sinaedge.com 59
1589301021.849192010 3 kln.grid.sinaedge.com d.sinaimg.cn.edgekey.net 59
1589301021.849192010 4 d.sinaimg.cn.edgekey.net e4141.dscb.akamaiedge.net 285
1589301021.849192010 5 e4141.dscb.akamaiedge.net h5.sinaimg.cn 19
1589301022.329576921 1 js1.t.sinajs.cn imgtjst.gslb.sinaedge.com 59
1589301022.329576921 2 imgtjst.gslb.sinaedge.com kln.grid.sinaedge.com 59
1589301022.329576921 3 kln.grid.sinaedge.com ww1.sinaimg.cn.w.alikunlun.com 59
1589301022.329576921 4 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589301022.329576921 5 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589301022.329576921 6 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589301022.329576921 7 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589301022.329576921 8 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589301022.329576921 9 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589301022.329576921 10 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589301022.329576921 11 ww1.sinaimg.cn.w.alikunlun.com js1.t.sinajs.cn 59
1589301022.425450409 1 wx4.sinaimg.cn weiboimgwx.gslb.sinaedge.com 59
1589301022.425450409 2 weiboimgwx.gslb.sinaedge.com weiboimgwx.grid.sinaedge.com 299
1589301022.425450409 3 weiboimgwx.grid.sinaedge.com ww1.sinaimg.cn.w.alikunlun.com 59
1589301022.425450409 4 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589301022.425450409 5 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589301022.425450409 6 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589301022.425450409 7 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
