1589299930.612418545 1 tribunnews.com tribunnews.com 299
1589299931.215899515 1 www.tribunnews.com d3hndmbr6e28d5.cloudfront.net 68
1589299931.215899515 2 d3hndmbr6e28d5.cloudfront.net d3hndmbr6e28d5.cloudfront.net 59
1589299931.215899515 3 d3hndmbr6e28d5.cloudfront.net d3hndmbr6e28d5.cloudfront.net 59
1589299931.215899515 4 d3hndmbr6e28d5.cloudfront.net d3hndmbr6e28d5.cloudfront.net 59
1589299931.215899515 5 d3hndmbr6e28d5.cloudfront.net www.tribunnews.com 59
1589299931.373884775 1 m.tribunnews.com d33fwflzsayeeg.cloudfront.net 158
1589299931.373884775 2 d33fwflzsayeeg.cloudfront.net d33fwflzsayeeg.cloudfront.net 59
1589299931.373884775 3 d33fwflzsayeeg.cloudfront.net d33fwflzsayeeg.cloudfront.net 59
1589299931.373884775 4 d33fwflzsayeeg.cloudfront.net d33fwflzsayeeg.cloudfront.net 59
1589299931.373884775 5 d33fwflzsayeeg.cloudfront.net m.tribunnews.com 59
1589299931.447313044 1 maxcdn.bootstrapcdn.com cds.j3z9t3p6.hwcdn.net 271
1589299931.447313044 2 cds.j3z9t3p6.hwcdn.net maxcdn.bootstrapcdn.com 271
1589299931.470153972 1 securepubads.g.doubleclick.net partnerad.l.doubleclick.net 21343
1589299931.470153972 2 partnerad.l.doubleclick.net securepubads.g.doubleclick.net 43
1589299931.479646111 1 cdn1.tstatic.net cdn1.tstatic.net.akamaized.net 299
1589299931.479646111 2 cdn1.tstatic.net.akamaized.net a1737.d.akamai.net 20625
1589299931.479646111 3 a1737.d.akamai.net a1737.d.akamai.net 19
1589299931.479646111 4 a1737.d.akamai.net cdn1.tstatic.net 19
1589299931.608131030 1 cdn3.tstatic.net cdn3.tstatic.net.akamaized.net 299
1589299931.608131030 2 cdn3.tstatic.net.akamaized.net a1054.d.akamai.net 21599
1589299931.608131030 3 a1054.d.akamai.net a1054.d.akamai.net 19
1589299931.608131030 4 a1054.d.akamai.net cdn3.tstatic.net 19
1589299931.655738746 1 www.gstatic.com www.gstatic.com 299
1589299931.661489630 1 asset.kompas.com asset.kompas.com.edgesuite.net 256
