1579811317.272590135 1 www.gstatic.com www.gstatic.com 226
1579811317.508262532 1 accounts.google.com accounts.google.com 299
1579811317.508930531 1 www.cosmohispano.com www.cosmohispano.com 9
1579811321.290204538 1 quemedices.diezminutos.es nonssl.global.fastly.net 59
1579811321.290204538 2 nonssl.global.fastly.net nonssl.global.fastly.net 29
1579811321.290204538 3 nonssl.global.fastly.net nonssl.global.fastly.net 29
1579811321.290204538 4 nonssl.global.fastly.net nonssl.global.fastly.net 29
1579811321.290204538 5 nonssl.global.fastly.net quemedices.diezminutos.es 29
1579811321.298811418 1 www.google-analytics.com www-google-analytics.l.google.com 21599
1579811321.298811418 2 www-google-analytics.l.google.com www.google-analytics.com 299
1579811321.327746512 1 publicidad.hearst.es publicidad.hearst.es 9
1579811321.336816361 1 casadiez.elle.es casadiez.elle.es 9
1579811321.353878985 1 suscripciones.hearst.es suscripciones.hearst.es 59
1579811321.383309416 1 www.ar-revista.com www.ar-revista.com 299
1579811321.408745624 1 www.caranddriverthef1.com c.footprint.net 899
1579811321.408745624 2 c.footprint.net www.caranddriverthef1.com 899
1579811321.410723481 1 www.crecerfeliz.es hearst-uk.map.fastly.net 59
1579811321.410723481 2 hearst-uk.map.fastly.net hearst-uk.map.fastly.net 29
1579811321.410723481 3 hearst-uk.map.fastly.net hearst-uk.map.fastly.net 29
1579811321.410723481 4 hearst-uk.map.fastly.net hearst-uk.map.fastly.net 29
1579811321.410723481 5 hearst-uk.map.fastly.net www.crecerfeliz.es 29
1579811321.414218112 1 www.diezminutos.es hearst-uk.map.fastly.net 1
1579811321.414218112 2 hearst-uk.map.fastly.net hearst-uk.map.fastly.net 29
1579811321.414218112 3 hearst-uk.map.fastly.net hearst-uk.map.fastly.net 29
1579811321.414218112 4 hearst-uk.map.fastly.net hearst-uk.map.fastly.net 29
1579811321.414218112 5 hearst-uk.map.fastly.net www.diezminutos.es 29
1579811321.441011487 1 www.elle.es www.elle.es.global.prod.fastly.net 3
1579811321.441011487 2 www.elle.es.global.prod.fastly.net www.elle.es.global.prod.fastly.net 29
1579811321.441011487 3 www.elle.es.global.prod.fastly.net www.elle.es.global.prod.fastly.net 29
1579811321.441011487 4 www.elle.es.global.prod.fastly.net www.elle.es.global.prod.fastly.net 29
1579811321.441011487 5 www.elle.es.global.prod.fastly.net www.elle.es 29
1579811321.447629939 1 www.fotogramas.es hearst-uk.map.fastly.net 39
1579811321.447629939 2 hearst-uk.map.fastly.net hearst-uk.map.fastly.net 29
1579811321.447629939 3 hearst-uk.map.fastly.net hearst-uk.map.fastly.net 29
1579811321.447629939 4 hearst-uk.map.fastly.net hearst-uk.map.fastly.net 29
1579811321.447629939 5 hearst-uk.map.fastly.net www.fotogramas.es 29
1579811321.456787655 1 www.emprendedores.es hearst-uk.map.fastly.net 59
1579811321.456787655 2 hearst-uk.map.fastly.net hearst-uk.map.fastly.net 29
1579811321.456787655 3 hearst-uk.map.fastly.net hearst-uk.map.fastly.net 29
1579811321.456787655 4 hearst-uk.map.fastly.net hearst-uk.map.fastly.net 29
1579811321.456787655 5 hearst-uk.map.fastly.net www.emprendedores.es 29
1579811321.461511358 1 www.quo.es quo.es 1710
1579811321.461511358 2 quo.es www.quo.es 1710
1579811321.473227591 1 www.micasarevista.com hearst-uk.map.fastly.net 3
1579811321.473227591 2 hearst-uk.map.fastly.net hearst-uk.map.fastly.net 29
1579811321.473227591 3 hearst-uk.map.fastly.net hearst-uk.map.fastly.net 29
1579811321.473227591 4 hearst-uk.map.fastly.net hearst-uk.map.fastly.net 29
1579811321.473227591 5 hearst-uk.map.fastly.net www.micasarevista.com 29
1579811321.513343159 1 www.nuevo-estilo.es c.footprint.net 59
1579811321.513343159 2 c.footprint.net www.nuevo-estilo.es 899
1579811321.554437021 1 www.teleprograma.tv hearst-uk.map.fastly.net 59
1579811321.554437021 2 hearst-uk.map.fastly.net hearst-uk.map.fastly.net 29
1579811321.554437021 3 hearst-uk.map.fastly.net hearst-uk.map.fastly.net 29
1579811321.554437021 4 hearst-uk.map.fastly.net hearst-uk.map.fastly.net 29
1579811321.554437021 5 hearst-uk.map.fastly.net www.teleprograma.tv 29
1579811324.213408717 1 <Root> tdwbxgssdyvu 86371
1579811324.217944965 1 <Root> ghwkaujpdysyl 86395
1579811324.219567616 1 <Root> oocjfzsib 86391
1579811326.711028329 1 update.googleapis.com update.googleapis.com 299
1579811327.212031298 1 ssl.gstatic.com ssl.gstatic.com 251
