1589306365.992245446 1 mama.cn mama.cn 599
1589306366.250281654 1 accounts.google.com accounts.google.com 137
1589306370.096597693 1 www.mama.cn cname.mama.cn 599
1589306370.096597693 2 cname.mama.cn www.mama.cn 0
1589306371.868350838 1 static1.cdnmama.com static1.cdnmama.com.cdn.dnsv1.com 599
1589306371.868350838 2 static1.cdnmama.com.cdn.dnsv1.com 1922114.p23.tc.cdntip.com 599
1589306371.868350838 3 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589306371.868350838 4 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589306371.868350838 5 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589306371.868350838 6 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589306371.868350838 7 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589306371.868350838 8 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589306371.868350838 9 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589306371.868350838 10 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589306371.868350838 11 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589306371.868350838 12 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589306371.868350838 13 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589306371.868350838 14 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589306371.868350838 15 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589306371.868350838 16 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589306371.868350838 17 1922114.p23.tc.cdntip.com static1.cdnmama.com 179
1589306372.726439090 1 <Root> qmpxrbejfawe 86397
1589306372.727889264 1 <Root> nykplxiewwvyb 86388
1589306372.730376739 1 <Root> aaanzkbej 86392
1589306374.136401911 1 m.mama.cn cname.mama.cn 599
1589306374.136401911 2 cname.mama.cn m.mama.cn 0
1589306374.769586944 1 api-luke.mama.cn api-luke.mama.cn.cdn.dnsv1.com 599
1589306374.769586944 2 api-luke.mama.cn.cdn.dnsv1.com 395745.p23.tc.cdntip.com 599
1589306374.769586944 3 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589306374.769586944 4 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589306374.769586944 5 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589306374.769586944 6 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589306374.769586944 7 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589306374.769586944 8 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
