1589372705.357173999 1 mama.cn mama.cn 599
1589372705.877571799 1 www.mama.cn cname.mama.cn 599
1589372705.877571799 2 cname.mama.cn www.mama.cn 0
1589372707.529410177 1 static1.cdnmama.com static1.cdnmama.com.cdn.dnsv1.com 599
1589372707.529410177 2 static1.cdnmama.com.cdn.dnsv1.com 1922114.p23.tc.cdntip.com 599
1589372707.529410177 3 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589372707.529410177 4 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589372707.529410177 5 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589372707.529410177 6 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589372707.529410177 7 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589372707.529410177 8 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589372707.529410177 9 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589372707.529410177 10 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589372707.529410177 11 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589372707.529410177 12 1922114.p23.tc.cdntip.com static1.cdnmama.com 179
1589372709.333730839 1 m.mama.cn cname.mama.cn 599
1589372709.333730839 2 cname.mama.cn m.mama.cn 0
1589372710.097845215 1 api-luke.mama.cn api-luke.mama.cn.cdn.dnsv1.com 599
1589372710.097845215 2 api-luke.mama.cn.cdn.dnsv1.com 395745.p23.tc.cdntip.com 599
1589372710.097845215 3 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589372710.097845215 4 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589372710.097845215 5 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589372710.097845215 6 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589372710.097845215 7 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589372710.097845215 8 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589372710.097845215 9 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589372710.097845215 10 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589372710.097845215 11 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589372710.097845215 12 395745.p23.tc.cdntip.com api-luke.mama.cn 179
1589372710.316646837 1 pics.cdnmama.com pics.cdnmama.com.cdn.dnsv1.com 599
1589372710.316646837 2 pics.cdnmama.com.cdn.dnsv1.com 1920363.p23.tc.cdntip.com 599
1589372710.316646837 3 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589372710.316646837 4 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589372710.316646837 5 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589372710.316646837 6 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589372710.316646837 7 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589372710.316646837 8 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589372710.316646837 9 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589372710.316646837 10 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
