1589345874.160825103 1 mama.cn mama.cn 599
1589345874.968147620 1 www.mama.cn cname.mama.cn 599
1589345874.968147620 2 cname.mama.cn www.mama.cn 0
1589345877.117403772 1 static1.cdnmama.com static1.cdnmama.com.cdn.dnsv1.com 599
1589345877.117403772 2 static1.cdnmama.com.cdn.dnsv1.com 1922114.p23.tc.cdntip.com 599
1589345877.117403772 3 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589345877.117403772 4 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589345877.117403772 5 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589345877.117403772 6 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589345877.117403772 7 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589345877.117403772 8 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589345877.117403772 9 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589345877.117403772 10 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589345877.117403772 11 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589345877.117403772 12 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589345877.117403772 13 1922114.p23.tc.cdntip.com static1.cdnmama.com 179
1589345879.140516006 1 m.mama.cn cname.mama.cn 599
1589345879.140516006 2 cname.mama.cn m.mama.cn 0
1589345879.439370105 1 qimg.cdnmama.com qimg.cdnmama.com.cdn.dnsv1.com 572
1589345879.439370105 2 qimg.cdnmama.com.cdn.dnsv1.com 1920388.p23.tc.cdntip.com 572
1589345879.439370105 3 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 152
1589345879.439370105 4 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 152
1589345879.439370105 5 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 152
1589345879.439370105 6 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 152
1589345879.439370105 7 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 152
1589345879.439370105 8 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 152
1589345879.439370105 9 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 152
1589345879.439370105 10 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 152
1589345879.439370105 11 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 152
1589345879.439370105 12 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 152
1589345879.439370105 13 1920388.p23.tc.cdntip.com qimg.cdnmama.com 152
1589345879.694764192 1 pics.cdnmama.com pics.cdnmama.com.cdn.dnsv1.com 599
1589345879.694764192 2 pics.cdnmama.com.cdn.dnsv1.com 1920363.p23.tc.cdntip.com 599
1589345879.694764192 3 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589345879.694764192 4 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589345879.694764192 5 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589345879.694764192 6 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589345879.694764192 7 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589345879.694764192 8 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589345879.694764192 9 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589345879.694764192 10 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589345879.694764192 11 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589345879.694764192 12 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589345879.694764192 13 1920363.p23.tc.cdntip.com pics.cdnmama.com 179
1589345879.763148529 1 api-luke.mama.cn api-luke.mama.cn.cdn.dnsv1.com 599
1589345879.763148529 2 api-luke.mama.cn.cdn.dnsv1.com 395745.p23.tc.cdntip.com 599
1589345879.763148529 3 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589345879.763148529 4 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589345879.763148529 5 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589345879.763148529 6 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589345879.763148529 7 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589345879.763148529 8 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589345879.763148529 9 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589345879.763148529 10 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589345879.763148529 11 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589345879.763148529 12 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589345879.763148529 13 395745.p23.tc.cdntip.com api-luke.mama.cn 179
1589345881.701596692 1 statis1.mama.cn gzcname.gzmama.com 0
1589345881.701596692 2 gzcname.gzmama.com statis1.mama.cn 268
1589345881.998987808 1 pt-images1.cdnmama.com pt-images1.cdnmama.com.qiniudns.com 571
1589345881.998987808 2 pt-images1.cdnmama.com.qiniudns.com tiny45.china.line.qiniudns.com 571
1589345881.998987808 3 tiny45.china.line.qiniudns.com tinychinacdnweb.qiniu.com.w.kunlunno.com 271
1589345881.998987808 4 tinychinacdnweb.qiniu.com.w.kunlunno.com tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com 31
1589345881.998987808 5 tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com 31
1589345881.998987808 6 tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com 31
1589345881.998987808 7 tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com 31
