1589347290.663641813 1 accounts.google.com accounts.google.com 299
1589347291.795476396 1 yy.com yy.com 119
1589347291.795476396 2 yy.com yy.com 119
1589347292.590762634 1 www.yy.com www.yy.com 59
1589347292.590762634 2 www.yy.com www.yy.com 59
1589347292.590762634 3 www.yy.com www.yy.com 59
1589347292.590762634 4 www.yy.com www.yy.com 59
1589347293.394878779 1 wap.yy.com wap.yy.com 59
1589347293.394878779 2 wap.yy.com wap.yy.com 59
1589347293.394878779 3 wap.yy.com wap.yy.com 59
1589347293.394878779 4 wap.yy.com wap.yy.com 59
1589347293.394878779 5 wap.yy.com wap.yy.com 59
1589347296.334942720 1 wq.yy.com wq.yy.com 59
1589347296.334942720 2 wq.yy.com wq.yy.com 59
1589347296.334942720 3 wq.yy.com wq.yy.com 59
1589347297.222894551 1 <Root> hfoxrbwk 86398
1589347297.227786243 1 <Root> jwcgcimhvuln 86397
1589347297.228560574 1 <Root> xmpxrdx 86387
1589347298.697546027 1 web.yystatic.com web.yystatic.com.w.kunlunpi.com 119
1589347298.697546027 2 web.yystatic.com.w.kunlunpi.com web.yystatic.com.w.kunlunpi.com 59
1589347298.697546027 3 web.yystatic.com.w.kunlunpi.com web.yystatic.com.w.kunlunpi.com 59
1589347298.697546027 4 web.yystatic.com.w.kunlunpi.com web.yystatic.com.w.kunlunpi.com 59
1589347298.697546027 5 web.yystatic.com.w.kunlunpi.com web.yystatic.com.w.kunlunpi.com 59
1589347298.697546027 6 web.yystatic.com.w.kunlunpi.com web.yystatic.com.w.kunlunpi.com 59
1589347298.697546027 7 web.yystatic.com.w.kunlunpi.com web.yystatic.com.w.kunlunpi.com 59
1589347298.697546027 8 web.yystatic.com.w.kunlunpi.com web.yystatic.com.w.kunlunpi.com 59
1589347298.697546027 9 web.yystatic.com.w.kunlunpi.com web.yystatic.com 59
1589347300.222660642 1 ssl.gstatic.com ssl.gstatic.com 192
1589347303.798481898 1 cdn.hiido.com cdn.hiido.com.w.kunlunle.com 599
1589347303.798481898 2 cdn.hiido.com.w.kunlunle.com cdn.hiido.com.w.kunlunle.com 59
1589347303.798481898 3 cdn.hiido.com.w.kunlunle.com cdn.hiido.com.w.kunlunle.com 59
1589347303.798481898 4 cdn.hiido.com.w.kunlunle.com cdn.hiido.com.w.kunlunle.com 59
1589347303.798481898 5 cdn.hiido.com.w.kunlunle.com cdn.hiido.com.w.kunlunle.com 59
1589347303.798481898 6 cdn.hiido.com.w.kunlunle.com cdn.hiido.com.w.kunlunle.com 59
1589347303.798481898 7 cdn.hiido.com.w.kunlunle.com cdn.hiido.com.w.kunlunle.com 59
1589347303.798481898 8 cdn.hiido.com.w.kunlunle.com cdn.hiido.com.w.kunlunle.com 59
1589347303.798481898 9 cdn.hiido.com.w.kunlunle.com cdn.hiido.com.w.kunlunle.com 59
1589347303.798481898 10 cdn.hiido.com.w.kunlunle.com cdn.hiido.com.w.kunlunle.com 59
1589347303.798481898 11 cdn.hiido.com.w.kunlunle.com cdn.hiido.com.w.kunlunle.com 59
1589347303.798481898 12 cdn.hiido.com.w.kunlunle.com cdn.hiido.com.w.kunlunle.com 59
1589347303.798481898 13 cdn.hiido.com.w.kunlunle.com cdn.hiido.com 59
1589347304.466962542 1 translate.googleapis.com translate.googleapis.com 212
1589347304.747848436 1 hm.baidu.com hm.e.shifen.com 6945
1589347304.747848436 2 hm.e.shifen.com hm.baidu.com 299
1589347305.128674213 1 mlog.hiido.com mlog.hiido.com 59
1589347305.128674213 2 mlog.hiido.com mlog.hiido.com 59
1589347305.128674213 3 mlog.hiido.com mlog.hiido.com 59
1589347305.128674213 4 mlog.hiido.com mlog.hiido.com 59
1589347305.128674213 5 mlog.hiido.com mlog.hiido.com 59
1589347305.128674213 6 mlog.hiido.com mlog.hiido.com 59
1589347305.128674213 7 mlog.hiido.com mlog.hiido.com 59
1589347305.128674213 8 mlog.hiido.com mlog.hiido.com 59
1589347305.128674213 9 mlog.hiido.com mlog.hiido.com 59
1589347305.128674213 10 mlog.hiido.com mlog.hiido.com 59
1589347305.128674213 11 mlog.hiido.com mlog.hiido.com 59
1589347305.128674213 12 mlog.hiido.com mlog.hiido.com 59
1589347305.342557376 1 zonemin.bs2.yy.com zonemin.bs2.yy.com 119
1589347306.341896224 1 emyfs.bs2cdn.yy.com emyfs.bs2cdn.yy.com.w.alikunlun.com 119
1589347306.341896224 2 emyfs.bs2cdn.yy.com.w.alikunlun.com emyfs.bs2cdn.yy.com.w.alikunlun.com 59
1589347306.341896224 3 emyfs.bs2cdn.yy.com.w.alikunlun.com emyfs.bs2cdn.yy.com.w.alikunlun.com 59
1589347306.341896224 4 emyfs.bs2cdn.yy.com.w.alikunlun.com emyfs.bs2cdn.yy.com.w.alikunlun.com 59
1589347306.341896224 5 emyfs.bs2cdn.yy.com.w.alikunlun.com emyfs.bs2cdn.yy.com.w.alikunlun.com 59
1589347306.341896224 6 emyfs.bs2cdn.yy.com.w.alikunlun.com emyfs.bs2cdn.yy.com.w.alikunlun.com 59
1589347306.341896224 7 emyfs.bs2cdn.yy.com.w.alikunlun.com emyfs.bs2cdn.yy.com.w.alikunlun.com 59
1589347306.341896224 8 emyfs.bs2cdn.yy.com.w.alikunlun.com emyfs.bs2cdn.yy.com.w.alikunlun.com 59
1589347306.341896224 9 emyfs.bs2cdn.yy.com.w.alikunlun.com emyfs.bs2cdn.yy.com 59
1589347306.466169388 1 emyms.bs2cdn.yy.com all.bs2cdn.yy.com.w.kunlunhuf.com 59
1589347306.466169388 2 all.bs2cdn.yy.com.w.kunlunhuf.com all.bs2cdn.yy.com.w.kunlunhuf.com 59
1589347306.466169388 3 all.bs2cdn.yy.com.w.kunlunhuf.com all.bs2cdn.yy.com.w.kunlunhuf.com 59
1589347306.466169388 4 all.bs2cdn.yy.com.w.kunlunhuf.com all.bs2cdn.yy.com.w.kunlunhuf.com 59
1589347306.466169388 5 all.bs2cdn.yy.com.w.kunlunhuf.com all.bs2cdn.yy.com.w.kunlunhuf.com 59
1589347306.466169388 6 all.bs2cdn.yy.com.w.kunlunhuf.com all.bs2cdn.yy.com.w.kunlunhuf.com 59
1589347306.466169388 7 all.bs2cdn.yy.com.w.kunlunhuf.com all.bs2cdn.yy.com.w.kunlunhuf.com 59
1589347306.466169388 8 all.bs2cdn.yy.com.w.kunlunhuf.com all.bs2cdn.yy.com.w.kunlunhuf.com 59
1589347306.466169388 9 all.bs2cdn.yy.com.w.kunlunhuf.com all.bs2cdn.yy.com.w.kunlunhuf.com 59
1589347306.466169388 10 all.bs2cdn.yy.com.w.kunlunhuf.com all.bs2cdn.yy.com.w.kunlunhuf.com 59
1589347306.466169388 11 all.bs2cdn.yy.com.w.kunlunhuf.com all.bs2cdn.yy.com.w.kunlunhuf.com 59
1589347306.466169388 12 all.bs2cdn.yy.com.w.kunlunhuf.com all.bs2cdn.yy.com.w.kunlunhuf.com 59
1589347306.466169388 13 all.bs2cdn.yy.com.w.kunlunhuf.com emyms.bs2cdn.yy.com 59
