1589380647.365485430 1 caijing.com.cn caijing.com.cn 3599
1589380648.174309938 1 ad.caijing.com.cn ad.f5.caijing.com.cn 564
1589380648.174309938 2 ad.f5.caijing.com.cn ad.caijing.com.cn 29
1589380648.615447562 1 file.caijing.com.cn file.f5.caijing.com.cn 1799
1589380648.615447562 2 file.f5.caijing.com.cn file.caijing.com.cn 29
1589380648.642428344 1 img6.caijing.com.cn img6.f5.caijing.com.cn 599
1589380648.642428344 2 img6.f5.caijing.com.cn img6.caijing.com.cn 29
1589380648.698640132 1 cacerts.digicert.com cdn.digicertcdn.com 898
1589380648.698640132 2 cdn.digicertcdn.com cdn.digicertcdn.com 298
1589380648.698640132 3 cdn.digicertcdn.com cacerts.digicert.com 298
1589380649.714768657 1 image.caijing.com.cn image.f5.caijing.com.cn 599
1589380649.714768657 2 image.f5.caijing.com.cn image.caijing.com.cn 29
1589380649.837773327 1 kxlogo.knet.cn kxlogo.knet.cn 11
1589380650.421856530 1 auto.caijing.com.cn auto.f5.caijing.com.cn 599
1589380650.421856530 2 auto.f5.caijing.com.cn auto.caijing.com.cn 29
1589380650.849173176 1 cacerts.geotrust.com cacerts.digicert.com 204
1589380650.849173176 2 cacerts.digicert.com cdn.digicertcdn.com 796
1589380650.849173176 3 cdn.digicertcdn.com cdn.digicertcdn.com 196
1589380650.849173176 4 cdn.digicertcdn.com cacerts.geotrust.com 196
1589380651.120850276 1 tx1.cdn.caijing.com.cn cj.caijing.com.cn.txcdn.cn 599
1589380651.120850276 2 cj.caijing.com.cn.txcdn.cn 2micnoq3pvbtgpnuwe4wfd0vjf1eb45d.wtxcdn.com 299
1589380651.120850276 3 2micnoq3pvbtgpnuwe4wfd0vjf1eb45d.wtxcdn.com tx1.cdn.caijing.com.cn 29
1589380651.180055297 1 img5.caijing.com.cn img5.f5.caijing.com.cn 599
1589380651.180055297 2 img5.f5.caijing.com.cn img5.caijing.com.cn 29
1589380652.802942916 1 img4.caijing.com.cn img4.f5.caijing.com.cn 599
1589380652.802942916 2 img4.f5.caijing.com.cn img4.caijing.com.cn 29
1589380653.135370580 1 stock.10jqka.com.cn cachetw.10jqka.com.cn 59
1589380653.135370580 2 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589380653.135370580 3 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589380653.135370580 4 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589380653.135370580 5 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589380653.135370580 6 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589380653.135370580 7 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589380653.135370580 8 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589380653.135370580 9 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589380653.135370580 10 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589380653.135370580 11 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589380653.135370580 12 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589380653.135370580 13 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589380653.135370580 14 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589380653.135370580 15 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589380653.135370580 16 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589380653.135370580 17 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589380653.135370580 18 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589380653.135370580 19 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589380653.135370580 20 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589380653.135370580 21 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589380653.135370580 22 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589380653.135370580 23 cachetw.10jqka.com.cn stock.10jqka.com.cn 14399
1589380653.228873809 1 image1.caijing.com.cn image1.f5.caijing.com.cn 599
1589380653.228873809 2 image1.f5.caijing.com.cn image1.caijing.com.cn 29
1589380653.664982240 1 img1.caijing.com.cn img1.f5.caijing.com.cn 599
1589380653.664982240 2 img1.f5.caijing.com.cn img1.caijing.com.cn 29
1589380654.696938736 1 s.thsi.cn cachetw.thsi.cn 19
1589380654.696938736 2 cachetw.thsi.cn cachetw.thsi.cn 21559
1589380654.696938736 3 cachetw.thsi.cn cachetw.thsi.cn 21559
1589380654.696938736 4 cachetw.thsi.cn cachetw.thsi.cn 21559
1589380654.696938736 5 cachetw.thsi.cn cachetw.thsi.cn 21559
1589380654.696938736 6 cachetw.thsi.cn cachetw.thsi.cn 21559
1589380654.696938736 7 cachetw.thsi.cn cachetw.thsi.cn 21559
1589380654.696938736 8 cachetw.thsi.cn cachetw.thsi.cn 21559
1589380654.696938736 9 cachetw.thsi.cn cachetw.thsi.cn 21559
