1589367298.506491738 1 caijing.com.cn caijing.com.cn 3599
1589367299.682809564 1 image.caijing.com.cn image.f5.caijing.com.cn 599
1589367299.682809564 2 image.f5.caijing.com.cn image.caijing.com.cn 29
1589367299.682901635 1 img6.caijing.com.cn img6.f5.caijing.com.cn 599
1589367299.682901635 2 img6.f5.caijing.com.cn img6.caijing.com.cn 29
1589367299.701804062 1 file.caijing.com.cn file.f5.caijing.com.cn 1799
1589367299.701804062 2 file.f5.caijing.com.cn file.caijing.com.cn 29
1589367299.707670495 1 ad.caijing.com.cn ad.f5.caijing.com.cn 599
1589367299.707670495 2 ad.f5.caijing.com.cn ad.caijing.com.cn 29
1589367299.732918513 1 img3.caijing.com.cn img3.f5.caijing.com.cn 599
1589367299.732918513 2 img3.f5.caijing.com.cn img3.caijing.com.cn 29
1589367299.747139192 1 tx1.cdn.caijing.com.cn cj.caijing.com.cn.txcdn.cn 599
1589367299.747139192 2 cj.caijing.com.cn.txcdn.cn 2micnoq3pvbtgpnuwe4wfd0vjf1eb45d.wtxcdn.com 299
1589367299.747139192 3 2micnoq3pvbtgpnuwe4wfd0vjf1eb45d.wtxcdn.com tx1.cdn.caijing.com.cn 29
1589367300.294473014 1 kxlogo.knet.cn kxlogo.knet.cn 226
1589367301.190588811 1 auto.caijing.com.cn auto.f5.caijing.com.cn 599
1589367301.190588811 2 auto.f5.caijing.com.cn auto.caijing.com.cn 29
1589367301.335929097 1 cacerts.geotrust.com cacerts.digicert.com 215
1589367301.335929097 2 cacerts.digicert.com cdn.digicertcdn.com 514
1589367301.335929097 3 cdn.digicertcdn.com cdn.digicertcdn.com 215
1589367301.335929097 4 cdn.digicertcdn.com cacerts.geotrust.com 215
1589367301.361119457 1 tx3.cdn.caijing.com.cn cj.caijing.com.cn.txcdn.cn 565
1589367301.361119457 2 cj.caijing.com.cn.txcdn.cn 2micnoq3pvbtgpnuwe4wfd0vjf1eb45d.wtxcdn.com 265
1589367301.361119457 3 2micnoq3pvbtgpnuwe4wfd0vjf1eb45d.wtxcdn.com tx3.cdn.caijing.com.cn 29
1589367301.697669151 1 tx2.cdn.caijing.com.cn cj.caijing.com.cn.txcdn.cn 599
1589367301.697669151 2 cj.caijing.com.cn.txcdn.cn 2micnoq3pvbtgpnuwe4wfd0vjf1eb45d.wtxcdn.com 265
1589367301.697669151 3 2micnoq3pvbtgpnuwe4wfd0vjf1eb45d.wtxcdn.com tx2.cdn.caijing.com.cn 29
1589367301.998310341 1 img4.caijing.com.cn img4.f5.caijing.com.cn 599
1589367301.998310341 2 img4.f5.caijing.com.cn img4.caijing.com.cn 29
1589367302.014171399 1 img5.caijing.com.cn img5.f5.caijing.com.cn 599
1589367302.014171399 2 img5.f5.caijing.com.cn img5.caijing.com.cn 29
1589367302.027336932 1 stock.10jqka.com.cn cachetw.10jqka.com.cn 59
1589367302.027336932 2 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589367302.027336932 3 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589367302.027336932 4 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589367302.027336932 5 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589367302.027336932 6 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589367302.027336932 7 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589367302.027336932 8 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589367302.027336932 9 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589367302.027336932 10 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589367302.027336932 11 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589367302.027336932 12 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589367302.027336932 13 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589367302.027336932 14 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589367302.027336932 15 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589367302.027336932 16 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589367302.027336932 17 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589367302.027336932 18 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589367302.027336932 19 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589367302.027336932 20 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589367302.027336932 21 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
