1589287421.474168544 1 caijing.com.cn caijing.com.cn 3599
1589287422.640554998 1 ad.caijing.com.cn ad.f5.caijing.com.cn 599
1589287422.640554998 2 ad.f5.caijing.com.cn ad.caijing.com.cn 29
1589287422.650733662 1 image.caijing.com.cn image.f5.caijing.com.cn 599
1589287422.650733662 2 image.f5.caijing.com.cn image.caijing.com.cn 29
1589287423.094257521 1 img3.caijing.com.cn img3.f5.caijing.com.cn 599
1589287423.094257521 2 img3.f5.caijing.com.cn img3.caijing.com.cn 29
1589287423.185694183 1 cacerts.digicert.com cdn.digicertcdn.com 808
1589287423.185694183 2 cdn.digicertcdn.com cdn.digicertcdn.com 264
1589287423.185694183 3 cdn.digicertcdn.com cacerts.digicert.com 264
1589287423.560259730 1 auto.caijing.com.cn auto.f5.caijing.com.cn 564
1589287423.560259730 2 auto.f5.caijing.com.cn auto.caijing.com.cn 29
1589287423.671838437 1 tx1.cdn.caijing.com.cn cj.caijing.com.cn.txcdn.cn 599
1589287423.671838437 2 cj.caijing.com.cn.txcdn.cn 2micnoq3pvbtgpnuwe4wfd0vjf1eb45d.wtxcdn.com 299
1589287423.671838437 3 2micnoq3pvbtgpnuwe4wfd0vjf1eb45d.wtxcdn.com tx1.cdn.caijing.com.cn 29
1589287423.738783926 1 img6.caijing.com.cn img6.f5.caijing.com.cn 599
1589287423.738783926 2 img6.f5.caijing.com.cn img6.caijing.com.cn 29
1589287424.176602517 1 kxlogo.knet.cn kxlogo.knet.cn 81
1589287424.658212534 1 file.caijing.com.cn file.f5.caijing.com.cn 1799
1589287424.658212534 2 file.f5.caijing.com.cn file.caijing.com.cn 28
1589287425.043077468 1 img5.caijing.com.cn img5.f5.caijing.com.cn 599
1589287425.043077468 2 img5.f5.caijing.com.cn img5.caijing.com.cn 29
1589287425.088248175 1 tx2.cdn.caijing.com.cn cj.caijing.com.cn.txcdn.cn 599
1589287425.088248175 2 cj.caijing.com.cn.txcdn.cn 2micnoq3pvbtgpnuwe4wfd0vjf1eb45d.wtxcdn.com 299
