1589418734.144113105 1 accounts.google.com accounts.google.com 286
1589418734.168179738 1 netflix.com netflix.com 59
1589418734.168179738 2 netflix.com netflix.com 59
1589418734.168179738 3 netflix.com netflix.com 59
1589418734.168179738 4 netflix.com netflix.com 59
1589418734.168179738 5 netflix.com netflix.com 59
1589418734.168179738 6 netflix.com netflix.com 59
1589418734.168179738 7 netflix.com netflix.com 59
1589418734.168179738 8 netflix.com netflix.com 59
1589418734.453617742 1 www.netflix.com www.geo.netflix.com 825
1589418734.453617742 2 www.geo.netflix.com www.eu-west-1.prodaa.netflix.com 1631
1589418734.453617742 3 www.eu-west-1.prodaa.netflix.com www.eu-west-1.prodaa.netflix.com 48
1589418734.453617742 4 www.eu-west-1.prodaa.netflix.com www.eu-west-1.prodaa.netflix.com 48
1589418734.453617742 5 www.eu-west-1.prodaa.netflix.com www.eu-west-1.prodaa.netflix.com 48
1589418734.453617742 6 www.eu-west-1.prodaa.netflix.com www.eu-west-1.prodaa.netflix.com 48
1589418734.453617742 7 www.eu-west-1.prodaa.netflix.com www.eu-west-1.prodaa.netflix.com 48
1589418734.453617742 8 www.eu-west-1.prodaa.netflix.com www.eu-west-1.prodaa.netflix.com 48
1589418734.453617742 9 www.eu-west-1.prodaa.netflix.com www.eu-west-1.prodaa.netflix.com 48
1589418734.453617742 10 www.eu-west-1.prodaa.netflix.com www.netflix.com 48
1589418735.245137691 1 codex.nflxext.com codex.nflxext.com 5
1589418735.245137691 2 codex.nflxext.com codex.nflxext.com 5
1589418735.414637313 1 assets.nflxext.com assets.nflxext.com 251
1589418735.414637313 2 assets.nflxext.com assets.nflxext.com 251
1589418736.741558311 1 clients1.google.com clients.l.google.com 299
1589418736.741558311 2 clients.l.google.com clients1.google.com 299
1589418740.901950533 1 <Root> yzeadlihgynm 86394
1589418740.902998689 1 <Root> iuodxaskturm 86390
1589418740.904317369 1 <Root> tyhohvvlbr 86395
1589418746.657529661 1 ssl.gstatic.com ssl.gstatic.com 262
1589418746.673627574 1 update.googleapis.com update.googleapis.com 299
