1589303268.686303942 1 sohu.com sohu.com 599
1589303269.754409428 1 www.sohu.com gs.a.sohu.com 1799
1589303269.754409428 2 gs.a.sohu.com fhk.a.sohu.com 7199
1589303269.754409428 3 fhk.a.sohu.com www.sohu.com 119
1589303271.181830816 1 29e5534ea20a8.cdn.sohucs.com 29e5534ea20a8.cdn.sohucs.com.cdn.dnsv1.com 299
1589303271.181830816 2 29e5534ea20a8.cdn.sohucs.com.cdn.dnsv1.com 29e5534ea20a8.cdn.sohucs.com.tweb.sched.ovscdns.com 599
1589303271.181830816 3 29e5534ea20a8.cdn.sohucs.com.tweb.sched.ovscdns.com 29e5534ea20a8.cdn.sohucs.com.tweb.sched.ovscdns.com 179
1589303271.181830816 4 29e5534ea20a8.cdn.sohucs.com.tweb.sched.ovscdns.com 29e5534ea20a8.cdn.sohucs.com.tweb.sched.ovscdns.com 179
1589303271.181830816 5 29e5534ea20a8.cdn.sohucs.com.tweb.sched.ovscdns.com 29e5534ea20a8.cdn.sohucs.com.tweb.sched.ovscdns.com 179
1589303271.181830816 6 29e5534ea20a8.cdn.sohucs.com.tweb.sched.ovscdns.com 29e5534ea20a8.cdn.sohucs.com 179
1589303272.541141042 1 statics.itc.cn statics.itc.cn.o.sohu.com 599
1589303272.541141042 2 statics.itc.cn.o.sohu.com statics.itc.cn.cdn.dnsv1.com 599
1589303272.541141042 3 statics.itc.cn.cdn.dnsv1.com 013136df.tweb.sched.ovscdns.com 599
1589303272.541141042 4 013136df.tweb.sched.ovscdns.com 013136df.tweb.sched.ovscdns.com 179
1589303272.541141042 5 013136df.tweb.sched.ovscdns.com 013136df.tweb.sched.ovscdns.com 179
1589303272.541141042 6 013136df.tweb.sched.ovscdns.com 013136df.tweb.sched.ovscdns.com 179
1589303272.541141042 7 013136df.tweb.sched.ovscdns.com statics.itc.cn 179
1589303273.057184993 1 39d0825d09f05.cdn.sohucs.com 39d0825d09f05.cdn.sohucs.com.wsglb0.com 599
