1579818076.389477733 1 www.gstatic.com www.gstatic.com 210
1579818076.546407641 1 www.milanuncios.com www.milanuncios.com 59
1579818076.546407641 2 www.milanuncios.com www.milanuncios.com 59
1579818076.546407641 3 www.milanuncios.com www.milanuncios.com 59
1579818076.546407641 4 www.milanuncios.com www.milanuncios.com 59
1579818076.602843831 1 accounts.google.com accounts.google.com 299
1579818077.206897774 1 api.segment.io api.segment.io 54
1579818077.206897774 2 api.segment.io api.segment.io 54
1579818077.206897774 3 api.segment.io api.segment.io 54
1579818077.206897774 4 api.segment.io api.segment.io 54
1579818077.206897774 5 api.segment.io api.segment.io 54
1579818077.206897774 6 api.segment.io api.segment.io 54
1579818077.206897774 7 api.segment.io api.segment.io 54
1579818077.206897774 8 api.segment.io api.segment.io 54
1579818077.229820798 1 scm-milanuncios-frontend-pro.milanuncios.com d1q5omnzjc1s8c.cloudfront.net 50
1579818077.229820798 2 d1q5omnzjc1s8c.cloudfront.net d1q5omnzjc1s8c.cloudfront.net 59
1579818077.229820798 3 d1q5omnzjc1s8c.cloudfront.net d1q5omnzjc1s8c.cloudfront.net 59
1579818077.229820798 4 d1q5omnzjc1s8c.cloudfront.net d1q5omnzjc1s8c.cloudfront.net 59
1579818077.229820798 5 d1q5omnzjc1s8c.cloudfront.net scm-milanuncios-frontend-pro.milanuncios.com 59
1579818077.235408637 1 collector.mpianalytics.com collector.mpianalytics.com 47
1579818077.235408637 2 collector.mpianalytics.com collector.mpianalytics.com 47
1579818077.235408637 3 collector.mpianalytics.com collector.mpianalytics.com 47
1579818077.248349662 1 cdn.optimizely.com cdn.optimizely.com 19
1579818077.256833979 1 vendorlist.consensu.org dzp5etodm9s0j.cloudfront.net 439
1579818077.256833979 2 dzp5etodm9s0j.cloudfront.net dzp5etodm9s0j.cloudfront.net 59
1579818077.256833979 3 dzp5etodm9s0j.cloudfront.net dzp5etodm9s0j.cloudfront.net 59
1579818077.256833979 4 dzp5etodm9s0j.cloudfront.net dzp5etodm9s0j.cloudfront.net 59
1579818077.256833979 5 dzp5etodm9s0j.cloudfront.net vendorlist.consensu.org 59
1579818077.268731401 1 milanuncios.pushengage.com milanuncios.pushengage.com 48
1579818077.268731401 2 milanuncios.pushengage.com milanuncios.pushengage.com 48
1579818077.287753944 1 assetscdn.pushengage.com assetscdn.pushengage.com 59
1579818077.287753944 2 assetscdn.pushengage.com assetscdn.pushengage.com 59
1579818077.287753944 3 assetscdn.pushengage.com assetscdn.pushengage.com 59
1579818077.287753944 4 assetscdn.pushengage.com assetscdn.pushengage.com 59
1579818077.352877051 1 sb.scorecardresearch.com sb.scorecardresearch.com.edgekey.net 17655
1579818077.352877051 2 sb.scorecardresearch.com.edgekey.net e1879.e7.akamaiedge.net 17424
1579818077.352877051 3 e1879.e7.akamaiedge.net sb.scorecardresearch.com 19
1579818077.355476904 1 tags.tiqcdn.com cs2005.wpc.alphacdn.net 299
1579818077.355476904 2 cs2005.wpc.alphacdn.net tags.tiqcdn.com 3599
1579818077.363632948 1 static.criteo.net static.par.vip.prod.criteo.net 299
1579818077.363632948 2 static.par.vip.prod.criteo.net static.criteo.net 299
1579818077.382571412 1 logx.optimizely.com p13nlog-1106815646.us-east-1.elb.amazonaws.com 120
1579818077.382571412 2 p13nlog-1106815646.us-east-1.elb.amazonaws.com p13nlog-1106815646.us-east-1.elb.amazonaws.com 18
1579818077.382571412 3 p13nlog-1106815646.us-east-1.elb.amazonaws.com p13nlog-1106815646.us-east-1.elb.amazonaws.com 18
1579818077.382571412 4 p13nlog-1106815646.us-east-1.elb.amazonaws.com p13nlog-1106815646.us-east-1.elb.amazonaws.com 18
1579818077.382571412 5 p13nlog-1106815646.us-east-1.elb.amazonaws.com p13nlog-1106815646.us-east-1.elb.amazonaws.com 18
1579818077.382571412 6 p13nlog-1106815646.us-east-1.elb.amazonaws.com p13nlog-1106815646.us-east-1.elb.amazonaws.com 18
1579818077.382571412 7 p13nlog-1106815646.us-east-1.elb.amazonaws.com p13nlog-1106815646.us-east-1.elb.amazonaws.com 18
1579818077.382571412 8 p13nlog-1106815646.us-east-1.elb.amazonaws.com p13nlog-1106815646.us-east-1.elb.amazonaws.com 18
1579818077.382571412 9 p13nlog-1106815646.us-east-1.elb.amazonaws.com logx.optimizely.com 18
1579818078.090759055 1 clients1.google.com clients.l.google.com 299
1579818078.090759055 2 clients.l.google.com clients1.google.com 299
1579818078.679437425 1 clientcdn.pushengage.com clientcdn.pushengage.com 59
1579818078.679437425 2 clientcdn.pushengage.com clientcdn.pushengage.com 59
1579818078.679437425 3 clientcdn.pushengage.com clientcdn.pushengage.com 59
1579818078.679437425 4 clientcdn.pushengage.com clientcdn.pushengage.com 59
1579818078.863965995 1 dpm.demdex.net gslb-2.demdex.net 297
1579818078.863965995 2 gslb-2.demdex.net edge-irl1.demdex.net 897
1579818078.863965995 3 edge-irl1.demdex.net dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com 897
1579818078.863965995 4 dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com 38
1579818078.863965995 5 dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com 38
1579818078.863965995 6 dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com 38
1579818078.863965995 7 dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com 38
1579818078.863965995 8 dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com 38
1579818078.863965995 9 dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com 38
1579818078.863965995 10 dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com 38
1579818078.863965995 11 dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com dpm.demdex.net 38
1579818078.937787845 1 sdk.pulse.schibsted.com sdk.pulse.schibsted.com 59
1579818078.937787845 2 sdk.pulse.schibsted.com sdk.pulse.schibsted.com 59
1579818078.937787845 3 sdk.pulse.schibsted.com sdk.pulse.schibsted.com 59
1579818078.937787845 4 sdk.pulse.schibsted.com sdk.pulse.schibsted.com 59
1579818078.940338441 1 cdn.segment.com d296je7bbdd650.cloudfront.net 260
1579818078.940338441 2 d296je7bbdd650.cloudfront.net cdn.segment.com 59
1579818078.949071573 1 static.hotjar.com static.hotjar.com.c.section.io 1025
1579818078.949071573 2 static.hotjar.com.c.section.io map16-100.s.section.io 243
1579818078.949071573 3 map16-100.s.section.io map16-100.s.section.io 102
1579818078.949071573 4 map16-100.s.section.io map16-100.s.section.io 102
1579818078.949071573 5 map16-100.s.section.io map16-100.s.section.io 102
1579818078.949071573 6 map16-100.s.section.io map16-100.s.section.io 102
1579818078.949071573 7 map16-100.s.section.io map16-100.s.section.io 102
1579818078.949071573 8 map16-100.s.section.io map16-100.s.section.io 102
1579818078.949071573 9 map16-100.s.section.io map16-100.s.section.io 102
1579818078.949071573 10 map16-100.s.section.io static.hotjar.com 102
1579818078.953051985 1 acdn.adnxs.com secure-adnxs.edgekey.net 226
1579818078.953051985 2 secure-adnxs.edgekey.net e6115.g.akamaiedge.net 4744
1579818078.953051985 3 e6115.g.akamaiedge.net acdn.adnxs.com 19
1579818078.955397156 1 c.dcdn.es c.dcdn.es 59
1579818078.955397156 2 c.dcdn.es c.dcdn.es 59
1579818078.955397156 3 c.dcdn.es c.dcdn.es 59
1579818078.955397156 4 c.dcdn.es c.dcdn.es 59
1579818078.955596115 1 a1.adform.net a1.adformnet.akadns.net 3094
1579818078.955596115 2 a1.adformnet.akadns.net track-eu.adformnet.akadns.net 269
1579818078.955596115 3 track-eu.adformnet.akadns.net track-eu.adformnet.akadns.net 569
1579818078.955596115 4 track-eu.adformnet.akadns.net track-eu.adformnet.akadns.net 569
1579818078.955596115 5 track-eu.adformnet.akadns.net track-eu.adformnet.akadns.net 569
1579818078.955596115 6 track-eu.adformnet.akadns.net track-eu.adformnet.akadns.net 569
1579818078.955596115 7 track-eu.adformnet.akadns.net track-eu.adformnet.akadns.net 569
1579818078.955596115 8 track-eu.adformnet.akadns.net a1.adform.net 569
1579818078.981476001 1 cm.g.doubleclick.net pagead.l.doubleclick.net 9193
1579818078.981476001 2 pagead.l.doubleclick.net cm.g.doubleclick.net 299
1579818079.097976140 1 connect.facebook.net scontent.xx.fbcdn.net 1261
1579818079.097976140 2 scontent.xx.fbcdn.net connect.facebook.net 44
1579818079.159943196 1 sslwidget.criteo.com widget.par.vip.prod.criteo.com 269
1579818079.159943196 2 widget.par.vip.prod.criteo.com sslwidget.criteo.com 202
1579818079.168688194 1 ib.adnxs.com g.geogslb.com 9216
1579818079.168688194 2 g.geogslb.com ib.anycast.adnxs.com 5174
1579818079.168688194 3 ib.anycast.adnxs.com ib.anycast.adnxs.com 93
1579818079.168688194 4 ib.anycast.adnxs.com ib.anycast.adnxs.com 93
1579818079.168688194 5 ib.anycast.adnxs.com ib.anycast.adnxs.com 93
1579818079.168688194 6 ib.anycast.adnxs.com ib.anycast.adnxs.com 93
1579818079.168688194 7 ib.anycast.adnxs.com ib.anycast.adnxs.com 93
1579818079.168688194 8 ib.anycast.adnxs.com ib.adnxs.com 93
1579818079.269287067 1 mpispain.demdex.net gslb-2.demdex.net 283
1579818079.269287067 2 gslb-2.demdex.net edge-irl1.demdex.net 883
1579818079.269287067 3 edge-irl1.demdex.net dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com 883
1579818079.269287067 4 dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com 43
1579818079.269287067 5 dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com 43
1579818079.269287067 6 dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com 43
1579818079.269287067 7 dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com 43
1579818079.269287067 8 dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com 43
1579818079.269287067 9 dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com 43
1579818079.269287067 10 dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com 43
1579818079.269287067 11 dcs-edge-irl1-876252164.eu-west-1.elb.amazonaws.com mpispain.demdex.net 43
1579818079.310465036 1 cm.everesttech.net cm.everesttech.net.akadns.net 222
1579818079.310465036 2 cm.everesttech.net.akadns.net cm.everesttech.net 268
1579818079.330615224 1 schibstedspain.d3.sc.omtrdc.net schibstedspain.d3.sc.omtrdc.net 299
1579818079.330615224 2 schibstedspain.d3.sc.omtrdc.net schibstedspain.d3.sc.omtrdc.net 299
1579818079.330615224 3 schibstedspain.d3.sc.omtrdc.net schibstedspain.d3.sc.omtrdc.net 299
1579818079.663179069 1 a2001130706.cdn.optimizely.com wildcard.cdn.optimizely.com.edgekey.net 24
1579818079.663179069 2 wildcard.cdn.optimizely.com.edgekey.net e4343.x.akamaiedge.net 19306
1579818079.663179069 3 e4343.x.akamaiedge.net a2001130706.cdn.optimizely.com 19
1579818079.851886646 1 script.hotjar.com script.hotjar.com.c.section.io 3327
1579818079.851886646 2 script.hotjar.com.c.section.io map16-100.s.section.io 154
1579818079.851886646 3 map16-100.s.section.io map16-100.s.section.io 119
1579818079.851886646 4 map16-100.s.section.io map16-100.s.section.io 119
