1589357954.217395577 1 accounts.google.com accounts.google.com 299
1589357954.253900549 1 detik.com detik.com 299
1589357954.253900549 2 detik.com detik.com 299
1589357954.806860442 1 www.detik.com detik.com 21471
1589357954.806860442 2 detik.com detik.com 179
1589357954.806860442 3 detik.com www.detik.com 179
1589357957.463918282 1 awscdn.detik.net.id d51w8fcad83sv.cloudfront.net 3529
1589357957.463918282 2 d51w8fcad83sv.cloudfront.net d51w8fcad83sv.cloudfront.net 59
1589357957.463918282 3 d51w8fcad83sv.cloudfront.net d51w8fcad83sv.cloudfront.net 59
1589357957.463918282 4 d51w8fcad83sv.cloudfront.net d51w8fcad83sv.cloudfront.net 59
1589357957.463918282 5 d51w8fcad83sv.cloudfront.net awscdn.detik.net.id 59
1589357957.773446508 1 awscdnstatic.detik.net.id awscdnstatic.detik.net.id 3599
1589357957.773446508 2 awscdnstatic.detik.net.id awscdnstatic.detik.net.id 3599
1589357958.656670478 1 awsimages.detik.net.id akcdn.detik.net.id 2902
1589357958.656670478 2 akcdn.detik.net.id akcdn.detik.net.id 2902
1589357958.656670478 3 akcdn.detik.net.id awsimages.detik.net.id 2902
1589357958.658984560 1 cdnv.detik.com cdnv.detik.com 21381
1589357958.658984560 2 cdnv.detik.com cdnv.detik.com 21381
1589357958.661132881 1 www.gstatic.com www.gstatic.com 299
1589357958.662185170 1 www.googletagmanager.com www-googletagmanager.l.google.com 21599
1589357958.662185170 2 www-googletagmanager.l.google.com www.googletagmanager.com 299
1589357958.807676982 1 pagead2.googlesyndication.com pagead46.l.doubleclick.net 299
1589357958.807676982 2 pagead46.l.doubleclick.net pagead2.googlesyndication.com 299
1589357958.893594913 1 akcdn.detik.net.id akcdn.detik.net.id 2207
1589357958.893594913 2 akcdn.detik.net.id akcdn.detik.net.id 2207
1589357958.901186653 1 b.scorecardresearch.com b.scorecardresearch.com.edgesuite.net 10439
1589357958.901186653 2 b.scorecardresearch.com.edgesuite.net a1294.w20.akamai.net 2004
1589357958.901186653 3 a1294.w20.akamai.net a1294.w20.akamai.net 19
1589357958.901186653 4 a1294.w20.akamai.net b.scorecardresearch.com 19
1589357958.950948888 1 cdnstatic.detik.com cdnstatic.detik.com 21507
1589357958.950948888 2 cdnstatic.detik.com cdnstatic.detik.com 21507
1589357958.953824816 1 datawrapper.dwcdn.net datawrapper.dwcdn.net 83
1589357958.953824816 2 datawrapper.dwcdn.net datawrapper.dwcdn.net 83
1589357958.985080132 1 ads.pubmatic.com pubmatic.edgekey.net 740
1589357958.985080132 2 pubmatic.edgekey.net e6603.g.akamaiedge.net 21186
1589357958.985080132 3 e6603.g.akamaiedge.net ads.pubmatic.com 19
1589357959.132560380 1 securepubads.g.doubleclick.net partnerad.l.doubleclick.net 19641
1589357959.132560380 2 partnerad.l.doubleclick.net securepubads.g.doubleclick.net 299
1589357959.195123737 1 20.detik.com 20.detik.com 21599
1589357959.195123737 2 20.detik.com 20.detik.com 21599
1589357959.231294863 1 connect.facebook.net scontent.xx.fbcdn.net 1030
1589357959.231294863 2 scontent.xx.fbcdn.net connect.facebook.net 59
1589357959.236928628 1 ps.eyeota.net ps.eyeota.net 59
1589357959.253641103 1 cdn.detik.net.id cdn.detik.net.id 3599
1589357959.253641103 2 cdn.detik.net.id cdn.detik.net.id 3599
1589357959.256730112 1 static.dwcdn.net static.dwcdn.net 239
1589357959.256730112 2 static.dwcdn.net static.dwcdn.net 239
1589357959.281820344 1 connect.detik.com connect.detik.com 29
1589357959.281820344 2 connect.detik.com connect.detik.com 29
1589357959.284905632 1 food.detik.com food.detik.com 180
1589357959.284905632 2 food.detik.com food.detik.com 180
1589357959.565803243 1 finance.detik.com finance.detik.com 299
1589357959.565803243 2 finance.detik.com finance.detik.com 299
1589357959.589856149 1 hot.detik.com hot.detik.com 70
1589357959.589856149 2 hot.detik.com hot.detik.com 70
1589357959.605290437 1 stats.datawrapper.de stats.datawrapper.de 89
1589357959.605290437 2 stats.datawrapper.de stats.datawrapper.de 89
1589357959.618567765 1 forum.detik.com forum.detik.com 29
1589357959.618567765 2 forum.detik.com forum.detik.com 29
1589357959.703759654 1 health.detik.com health.detik.com 299
1589357959.703759654 2 health.detik.com health.detik.com 299
1589357959.884060593 1 www.google-analytics.com www-google-analytics.l.google.com 21599
1589357959.884060593 2 www-google-analytics.l.google.com www.google-analytics.com 299
1589357959.923928688 1 inet.detik.com inet.detik.com 299
1589357959.923928688 2 inet.detik.com inet.detik.com 299
1589357959.937554020 1 certify-js.alexametrics.com certify-js.alexametrics.com 59
1589357959.937554020 2 certify-js.alexametrics.com certify-js.alexametrics.com 59
1589357959.937554020 3 certify-js.alexametrics.com certify-js.alexametrics.com 59
1589357959.937554020 4 certify-js.alexametrics.com certify-js.alexametrics.com 59
1589357959.950939599 1 newcomment.detik.com newcomment.detik.com 21599
1589357959.950939599 2 newcomment.detik.com newcomment.detik.com 21599
1589357959.960177987 1 sb.scorecardresearch.com sb.scorecardresearch.com.edgekey.net 11045
1589357959.960177987 2 sb.scorecardresearch.com.edgekey.net e1879.e7.akamaiedge.net 10131
1589357959.960177987 3 e1879.e7.akamaiedge.net sb.scorecardresearch.com 19
1589357959.971715555 1 static.hotjar.com static.hotjar.com.c.section.io 182
1589357959.971715555 2 static.hotjar.com.c.section.io 89ca855a075f1d47c0a490ec8aa47d0c-100.s.section.io 243
1589357959.971715555 3 89ca855a075f1d47c0a490ec8aa47d0c-100.s.section.io 89ca855a075f1d47c0a490ec8aa47d0c-100.s.section.io 119
1589357959.971715555 4 89ca855a075f1d47c0a490ec8aa47d0c-100.s.section.io 89ca855a075f1d47c0a490ec8aa47d0c-100.s.section.io 119
1589357959.971715555 5 89ca855a075f1d47c0a490ec8aa47d0c-100.s.section.io 89ca855a075f1d47c0a490ec8aa47d0c-100.s.section.io 119
1589357959.971715555 6 89ca855a075f1d47c0a490ec8aa47d0c-100.s.section.io 89ca855a075f1d47c0a490ec8aa47d0c-100.s.section.io 119
1589357959.971715555 7 89ca855a075f1d47c0a490ec8aa47d0c-100.s.section.io 89ca855a075f1d47c0a490ec8aa47d0c-100.s.section.io 119
1589357959.971715555 8 89ca855a075f1d47c0a490ec8aa47d0c-100.s.section.io 89ca855a075f1d47c0a490ec8aa47d0c-100.s.section.io 119
