1589340194.180309132 1 sohu.com sohu.com 599
1589340195.392195325 1 www.sohu.com gs.a.sohu.com 1799
1589340195.392195325 2 gs.a.sohu.com fhk.a.sohu.com 7199
1589340195.392195325 3 fhk.a.sohu.com www.sohu.com 119
1589340197.044664879 1 29e5534ea20a8.cdn.sohucs.com 29e5534ea20a8.cdn.sohucs.com.cdn.dnsv1.com 299
1589340197.044664879 2 29e5534ea20a8.cdn.sohucs.com.cdn.dnsv1.com 29e5534ea20a8.cdn.sohucs.com.tweb.sched.ovscdns.com 599
1589340197.044664879 3 29e5534ea20a8.cdn.sohucs.com.tweb.sched.ovscdns.com 29e5534ea20a8.cdn.sohucs.com.tweb.sched.ovscdns.com 179
1589340197.044664879 4 29e5534ea20a8.cdn.sohucs.com.tweb.sched.ovscdns.com 29e5534ea20a8.cdn.sohucs.com.tweb.sched.ovscdns.com 179
1589340197.044664879 5 29e5534ea20a8.cdn.sohucs.com.tweb.sched.ovscdns.com 29e5534ea20a8.cdn.sohucs.com.tweb.sched.ovscdns.com 179
1589340197.044664879 6 29e5534ea20a8.cdn.sohucs.com.tweb.sched.ovscdns.com 29e5534ea20a8.cdn.sohucs.com 179
1589340197.368666487 1 statics.itc.cn statics.itc.cn.o.sohu.com 599
1589340197.368666487 2 statics.itc.cn.o.sohu.com statics.itc.cn.cdn.dnsv1.com 599
1589340197.368666487 3 statics.itc.cn.cdn.dnsv1.com 013136df.tweb.sched.ovscdns.com 599
1589340197.368666487 4 013136df.tweb.sched.ovscdns.com 013136df.tweb.sched.ovscdns.com 179
1589340197.368666487 5 013136df.tweb.sched.ovscdns.com 013136df.tweb.sched.ovscdns.com 179
1589340197.368666487 6 013136df.tweb.sched.ovscdns.com 013136df.tweb.sched.ovscdns.com 179
1589340197.368666487 7 013136df.tweb.sched.ovscdns.com statics.itc.cn 179
1589340197.551469625 1 39d0825d09f05.cdn.sohucs.com 39d0825d09f05.cdn.sohucs.com.wsglb0.com 565
1589340197.551469625 2 39d0825d09f05.cdn.sohucs.com.wsglb0.com 39d0825d09f05.cdn.sohucs.com 25
1589340197.712327567 1 images.sohu.com images.sohu.com.cdn.dnsv1.com 1765
1589340197.712327567 2 images.sohu.com.cdn.dnsv1.com images.sohu.com.tweb.sched.ovscdns.com 565
1589340197.712327567 3 images.sohu.com.tweb.sched.ovscdns.com images.sohu.com.tweb.sched.ovscdns.com 145
1589340197.712327567 4 images.sohu.com.tweb.sched.ovscdns.com images.sohu.com.tweb.sched.ovscdns.com 145
1589340197.712327567 5 images.sohu.com.tweb.sched.ovscdns.com images.sohu.com.tweb.sched.ovscdns.com 145
1589340197.712327567 6 images.sohu.com.tweb.sched.ovscdns.com images.sohu.com 145
1589340198.380892981 1 js.sohu.com gs.a.sohu.com 1799
1589340198.380892981 2 gs.a.sohu.com fhk.a.sohu.com 7199
1589340198.380892981 3 fhk.a.sohu.com js.sohu.com 119
1589340198.443276816 1 5b0988e595225.cdn.sohucs.com 5b0988e595225.cdn.sohucs.com.cdn.dnsv1.com 299
1589340198.443276816 2 5b0988e595225.cdn.sohucs.com.cdn.dnsv1.com 01313705.tweb.sched.ovscdns.com 599
1589340198.443276816 3 01313705.tweb.sched.ovscdns.com 01313705.tweb.sched.ovscdns.com 179
1589340198.443276816 4 01313705.tweb.sched.ovscdns.com 01313705.tweb.sched.ovscdns.com 179
1589340198.443276816 5 01313705.tweb.sched.ovscdns.com 01313705.tweb.sched.ovscdns.com 179
1589340198.443276816 6 01313705.tweb.sched.ovscdns.com 5b0988e595225.cdn.sohucs.com 179
1589340198.734660380 1 cpro.baidustatic.com cpro.baidustatic.com.a.bdydns.com 72
1589340198.734660380 2 cpro.baidustatic.com.a.bdydns.com opencdnbdwm.jomodns.com 119
1589340198.734660380 3 opencdnbdwm.jomodns.com cpro.baidustatic.com 59
1589340199.263533506 1 txt.go.sohu.com gd.a.sohu.com 599
1589340199.263533506 2 gd.a.sohu.com f7hk.a.sohu.com 7199
1589340199.263533506 3 f7hk.a.sohu.com txt.go.sohu.com 119
1589340200.086969290 1 v4.passport.sohu.com gd.a.sohu.com 565
1589340200.086969290 2 gd.a.sohu.com f7hk.a.sohu.com 7165
1589340200.086969290 3 f7hk.a.sohu.com v4.passport.sohu.com 85
1589340200.291191022 1 track.sohu.com gd.a.sohu.com 565
1589340200.291191022 2 gd.a.sohu.com f7hk.a.sohu.com 7165
1589340200.291191022 3 f7hk.a.sohu.com track.sohu.com 85
1589340200.318205232 1 imp.optaim.com gd.a.sohu.com 341
1589340200.318205232 2 gd.a.sohu.com f7hk.a.sohu.com 7198
1589340200.318205232 3 f7hk.a.sohu.com imp.optaim.com 118
1589340200.824955252 1 v2.sohu.com gs.a.sohu.com 599
1589340200.824955252 2 gs.a.sohu.com fhk.a.sohu.com 7199
1589340200.824955252 3 fhk.a.sohu.com v2.sohu.com 119
1589340200.947553701 1 pv.sohu.com gd.a.sohu.com 599
1589340200.947553701 2 gd.a.sohu.com f7hk.a.sohu.com 7199
1589340200.947553701 3 f7hk.a.sohu.com pv.sohu.com 119
1589340201.033542274 1 imp.go.sohu.com gd.a.sohu.com 1799
1589340201.033542274 2 gd.a.sohu.com f7hk.a.sohu.com 7199
1589340201.033542274 3 f7hk.a.sohu.com imp.go.sohu.com 119
1589340201.122607788 1 i.go.sohu.com usa.gd.a.sohu.com 599
1589340201.122607788 2 usa.gd.a.sohu.com go.sohu.com.edgekey.net 599
1589340201.122607788 3 go.sohu.com.edgekey.net e1529.a.akamaiedge.net 20784
1589340201.122607788 4 e1529.a.akamaiedge.net i.go.sohu.com 19
1589340201.362904483 1 s.go.sohu.com usa.gd.a.sohu.com 599
1589340201.362904483 2 usa.gd.a.sohu.com go.sohu.com.edgekey.net 599
1589340201.362904483 3 go.sohu.com.edgekey.net e1529.a.akamaiedge.net 20970
1589340201.362904483 4 e1529.a.akamaiedge.net s.go.sohu.com 19
1589340201.633222540 1 pos.baidu.com cb.e.shifen.com 716
1589340201.633222540 2 cb.e.shifen.com pos.baidu.com 299
1589340201.951026645 1 imp.ad-plus.cn gd.a.sohu.com 599
1589340201.951026645 2 gd.a.sohu.com f7hk.a.sohu.com 7199
1589340201.951026645 3 f7hk.a.sohu.com imp.ad-plus.cn 119
1589340202.119221727 1 hotword.sogoucdn.com hotword.sogoucdn.com.cdn.dnsv1.com 265
1589340202.119221727 2 hotword.sogoucdn.com.cdn.dnsv1.com 662538.p23.tc.cdntip.com 565
1589340202.119221727 3 662538.p23.tc.cdntip.com 662538.p23.tc.cdntip.com 145
1589340202.119221727 4 662538.p23.tc.cdntip.com 662538.p23.tc.cdntip.com 145
1589340202.119221727 5 662538.p23.tc.cdntip.com 662538.p23.tc.cdntip.com 145
1589340202.119221727 6 662538.p23.tc.cdntip.com 662538.p23.tc.cdntip.com 145
1589340202.119221727 7 662538.p23.tc.cdntip.com 662538.p23.tc.cdntip.com 145
1589340202.119221727 8 662538.p23.tc.cdntip.com 662538.p23.tc.cdntip.com 145
1589340202.119221727 9 662538.p23.tc.cdntip.com 662538.p23.tc.cdntip.com 145
1589340202.119221727 10 662538.p23.tc.cdntip.com hotword.sogoucdn.com 145
1589340202.203200653 1 k.sohu.com gd.a.sohu.com 565
1589340202.203200653 2 gd.a.sohu.com f7hk.a.sohu.com 7165
1589340202.203200653 3 f7hk.a.sohu.com k.sohu.com 85
1589340202.206372498 1 m1.auto.itc.cn m1.auto.itc.cn.cdn.dnsv1.com 266
1589340202.206372498 2 m1.auto.itc.cn.cdn.dnsv1.com m1.auto.itc.cn.cloud.cdntip.com 566
1589340202.206372498 3 m1.auto.itc.cn.cloud.cdntip.com temp.p23.tc.cdntip.com 3566
1589340202.206372498 4 temp.p23.tc.cdntip.com temp.p23.tc.cdntip.com 146
1589340202.206372498 5 temp.p23.tc.cdntip.com temp.p23.tc.cdntip.com 146
1589340202.206372498 6 temp.p23.tc.cdntip.com temp.p23.tc.cdntip.com 146
1589340202.206372498 7 temp.p23.tc.cdntip.com temp.p23.tc.cdntip.com 146
1589340202.206372498 8 temp.p23.tc.cdntip.com temp.p23.tc.cdntip.com 146
1589340202.206372498 9 temp.p23.tc.cdntip.com temp.p23.tc.cdntip.com 146
1589340202.206372498 10 temp.p23.tc.cdntip.com temp.p23.tc.cdntip.com 146
1589340202.206372498 11 temp.p23.tc.cdntip.com m1.auto.itc.cn 146
1589340202.640418067 1 file.focus-res.cn file.focus-res.cn.cdn.dnsv1.com 599
1589340202.640418067 2 file.focus-res.cn.cdn.dnsv1.com file.focus-res.cn.tweb.sched.ovscdns.com 599
1589340202.640418067 3 file.focus-res.cn.tweb.sched.ovscdns.com file.focus-res.cn.tweb.sched.ovscdns.com 179
1589340202.640418067 4 file.focus-res.cn.tweb.sched.ovscdns.com file.focus-res.cn.tweb.sched.ovscdns.com 179
1589340202.640418067 5 file.focus-res.cn.tweb.sched.ovscdns.com file.focus-res.cn.tweb.sched.ovscdns.com 179
1589340202.640418067 6 file.focus-res.cn.tweb.sched.ovscdns.com file.focus-res.cn 179
1589340202.718732770 1 jincai.sohu.com gr.a.sohu.com 599
1589340202.718732770 2 gr.a.sohu.com jincai.sohu.com 599
1589340202.752971256 1 pl.hd.sohu.com gv.a.sohu.com 599
1589340202.752971256 2 gv.a.sohu.com gs.a.sohu.com 599
1589340202.752971256 3 gs.a.sohu.com fhk.a.sohu.com 7199
1589340202.752971256 4 fhk.a.sohu.com pl.hd.sohu.com 119
1589340202.831437858 1 news.sohu.com gs.a.sohu.com 1799
1589340202.831437858 2 gs.a.sohu.com fhk.a.sohu.com 7199
1589340202.831437858 3 fhk.a.sohu.com news.sohu.com 119
1589340202.890743652 1 adv-sv-show.focus.cn adv-sv-show.focus.cn.cdn.dnsv1.com 599
1589340202.890743652 2 adv-sv-show.focus.cn.cdn.dnsv1.com 480247.p23.tc.cdntip.com 599
1589340202.890743652 3 480247.p23.tc.cdntip.com 480247.p23.tc.cdntip.com 179
1589340202.890743652 4 480247.p23.tc.cdntip.com 480247.p23.tc.cdntip.com 179
1589340202.890743652 5 480247.p23.tc.cdntip.com 480247.p23.tc.cdntip.com 179
1589340202.890743652 6 480247.p23.tc.cdntip.com 480247.p23.tc.cdntip.com 179
1589340202.890743652 7 480247.p23.tc.cdntip.com 480247.p23.tc.cdntip.com 179
1589340202.890743652 8 480247.p23.tc.cdntip.com 480247.p23.tc.cdntip.com 179
1589340202.890743652 9 480247.p23.tc.cdntip.com 480247.p23.tc.cdntip.com 179
1589340202.890743652 10 480247.p23.tc.cdntip.com adv-sv-show.focus.cn 179
1589340203.818386529 1 phs.tanx.com ad-sh-sz-zb.wagbridge.tanx.alimama.com 119
1589340203.818386529 2 ad-sh-sz-zb.wagbridge.tanx.alimama.com ad-sh-sz-zb.wagbridge.tanx.alimama.com.gds.alibabadns.com 299
1589340203.818386529 3 ad-sh-sz-zb.wagbridge.tanx.alimama.com.gds.alibabadns.com ad-sh-sz-zb.wagbridge.tanx.alimama.com.gds.alibabadns.com 119
1589340203.818386529 4 ad-sh-sz-zb.wagbridge.tanx.alimama.com.gds.alibabadns.com ad-sh-sz-zb.wagbridge.tanx.alimama.com.gds.alibabadns.com 119
1589340203.818386529 5 ad-sh-sz-zb.wagbridge.tanx.alimama.com.gds.alibabadns.com ad-sh-sz-zb.wagbridge.tanx.alimama.com.gds.alibabadns.com 119
1589340203.818386529 6 ad-sh-sz-zb.wagbridge.tanx.alimama.com.gds.alibabadns.com ad-sh-sz-zb.wagbridge.tanx.alimama.com.gds.alibabadns.com 119
1589340203.818386529 7 ad-sh-sz-zb.wagbridge.tanx.alimama.com.gds.alibabadns.com phs.tanx.com 119
1589340203.856665069 1 ydgf.sohu.com gd.a.sohu.com 599
1589340203.856665069 2 gd.a.sohu.com f7hk.a.sohu.com 7199
1589340203.856665069 3 f7hk.a.sohu.com ydgf.sohu.com 119
1589340204.521145131 1 e8aeb8bbdbbd7.cdn.sohucs.com e8aeb8bbdbbd7.cdn.sohucs.com.cdn.dnsv1.com 299
1589340204.521145131 2 e8aeb8bbdbbd7.cdn.sohucs.com.cdn.dnsv1.com 1087616.p23.tc.cdntip.com 599
1589340204.521145131 3 1087616.p23.tc.cdntip.com 1087616.p23.tc.cdntip.com 179
1589340204.521145131 4 1087616.p23.tc.cdntip.com 1087616.p23.tc.cdntip.com 179
1589340204.521145131 5 1087616.p23.tc.cdntip.com 1087616.p23.tc.cdntip.com 179
1589340204.521145131 6 1087616.p23.tc.cdntip.com 1087616.p23.tc.cdntip.com 179
1589340204.521145131 7 1087616.p23.tc.cdntip.com 1087616.p23.tc.cdntip.com 179
1589340204.521145131 8 1087616.p23.tc.cdntip.com 1087616.p23.tc.cdntip.com 179
1589340204.521145131 9 1087616.p23.tc.cdntip.com 1087616.p23.tc.cdntip.com 179
1589340204.521145131 10 1087616.p23.tc.cdntip.com e8aeb8bbdbbd7.cdn.sohucs.com 179
1589340204.589338144 1 d1.biz.itc.cn d1.biz.itc.cn.wsglb0.com 599
1589340204.589338144 2 d1.biz.itc.cn.wsglb0.com d1.biz.itc.cn 59
1589340204.866986737 1 hqm.stock.sohu.com stock.gd.a.sohu.com 599
1589340204.866986737 2 stock.gd.a.sohu.com f7zw.a.sohu.com 599
1589340204.866986737 3 f7zw.a.sohu.com hqm.stock.sohu.com 119
1589340205.147457601 1 atanx.alicdn.com atanx.alicdn.com.danuoyi.tbcache.com 599
1589340205.147457601 2 atanx.alicdn.com.danuoyi.tbcache.com atanx.alicdn.com.danuoyi.tbcache.com 59
1589340205.147457601 3 atanx.alicdn.com.danuoyi.tbcache.com atanx.alicdn.com.danuoyi.tbcache.com 59
1589340205.147457601 4 atanx.alicdn.com.danuoyi.tbcache.com atanx.alicdn.com.danuoyi.tbcache.com 59
1589340205.147457601 5 atanx.alicdn.com.danuoyi.tbcache.com atanx.alicdn.com 59
1589340205.170333808 1 t10.baidu.com simage.jomodns.com 2061
1589340205.170333808 2 simage.jomodns.com simage.gshifen.com 23
1589340205.170333808 3 simage.gshifen.com t10.baidu.com 23
1589340205.325363402 1 643108e7617ef.cdn.sohucs.com 643108e7617ef.cdn.sohucs.com.cdn.dnsv1.com 299
1589340205.325363402 2 643108e7617ef.cdn.sohucs.com.cdn.dnsv1.com 36d655ec.tweb.sched.ovscdns.com 599
1589340205.325363402 3 36d655ec.tweb.sched.ovscdns.com 36d655ec.tweb.sched.ovscdns.com 179
1589340205.325363402 4 36d655ec.tweb.sched.ovscdns.com 36d655ec.tweb.sched.ovscdns.com 179
