1589353794.570248803 1 sohu.com sohu.com 564
1589353795.799398432 1 www.sohu.com gs.a.sohu.com 1799
1589353795.799398432 2 gs.a.sohu.com fhk.a.sohu.com 7199
1589353795.799398432 3 fhk.a.sohu.com www.sohu.com 119
1589353797.252685074 1 29e5534ea20a8.cdn.sohucs.com 29e5534ea20a8.cdn.sohucs.com.cdn.dnsv1.com 299
1589353797.252685074 2 29e5534ea20a8.cdn.sohucs.com.cdn.dnsv1.com 29e5534ea20a8.cdn.sohucs.com.tweb.sched.ovscdns.com 599
1589353797.252685074 3 29e5534ea20a8.cdn.sohucs.com.tweb.sched.ovscdns.com 29e5534ea20a8.cdn.sohucs.com.tweb.sched.ovscdns.com 179
1589353797.252685074 4 29e5534ea20a8.cdn.sohucs.com.tweb.sched.ovscdns.com 29e5534ea20a8.cdn.sohucs.com.tweb.sched.ovscdns.com 179
1589353797.252685074 5 29e5534ea20a8.cdn.sohucs.com.tweb.sched.ovscdns.com 29e5534ea20a8.cdn.sohucs.com.tweb.sched.ovscdns.com 179
1589353797.252685074 6 29e5534ea20a8.cdn.sohucs.com.tweb.sched.ovscdns.com 29e5534ea20a8.cdn.sohucs.com 179
1589353797.559787297 1 statics.itc.cn statics.itc.cn.o.sohu.com 599
1589353797.559787297 2 statics.itc.cn.o.sohu.com statics.itc.cn.cdn.dnsv1.com 599
1589353797.559787297 3 statics.itc.cn.cdn.dnsv1.com 013136df.tweb.sched.ovscdns.com 599
1589353797.559787297 4 013136df.tweb.sched.ovscdns.com 013136df.tweb.sched.ovscdns.com 179
1589353797.559787297 5 013136df.tweb.sched.ovscdns.com 013136df.tweb.sched.ovscdns.com 179
1589353797.559787297 6 013136df.tweb.sched.ovscdns.com 013136df.tweb.sched.ovscdns.com 179
1589353797.559787297 7 013136df.tweb.sched.ovscdns.com statics.itc.cn 179
1589353797.808373278 1 txt.go.sohu.com gd.a.sohu.com 567
1589353797.808373278 2 gd.a.sohu.com f7hk.a.sohu.com 7167
1589353797.808373278 3 f7hk.a.sohu.com txt.go.sohu.com 87
1589353798.053188517 1 39d0825d09f05.cdn.sohucs.com 39d0825d09f05.cdn.sohucs.com.wsglb0.com 599
1589353798.053188517 2 39d0825d09f05.cdn.sohucs.com.wsglb0.com 39d0825d09f05.cdn.sohucs.com 59
1589353798.435732283 1 images.sohu.com images.sohu.com.cdn.dnsv1.com 1799
1589353798.435732283 2 images.sohu.com.cdn.dnsv1.com images.sohu.com.tweb.sched.ovscdns.com 599
1589353798.435732283 3 images.sohu.com.tweb.sched.ovscdns.com images.sohu.com.tweb.sched.ovscdns.com 179
1589353798.435732283 4 images.sohu.com.tweb.sched.ovscdns.com images.sohu.com.tweb.sched.ovscdns.com 179
1589353798.435732283 5 images.sohu.com.tweb.sched.ovscdns.com images.sohu.com.tweb.sched.ovscdns.com 179
1589353798.435732283 6 images.sohu.com.tweb.sched.ovscdns.com images.sohu.com 179
1589353798.624683204 1 5b0988e595225.cdn.sohucs.com 5b0988e595225.cdn.sohucs.com.cdn.dnsv1.com 299
1589353798.624683204 2 5b0988e595225.cdn.sohucs.com.cdn.dnsv1.com 01313705.tweb.sched.ovscdns.com 599
1589353798.624683204 3 01313705.tweb.sched.ovscdns.com 01313705.tweb.sched.ovscdns.com 179
1589353798.624683204 4 01313705.tweb.sched.ovscdns.com 01313705.tweb.sched.ovscdns.com 179
1589353798.624683204 5 01313705.tweb.sched.ovscdns.com 01313705.tweb.sched.ovscdns.com 179
1589353798.624683204 6 01313705.tweb.sched.ovscdns.com 5b0988e595225.cdn.sohucs.com 179
1589353799.321882184 1 v4.passport.sohu.com gd.a.sohu.com 599
1589353799.321882184 2 gd.a.sohu.com f7hk.a.sohu.com 7199
1589353799.321882184 3 f7hk.a.sohu.com v4.passport.sohu.com 119
1589353799.403419946 1 v2.sohu.com gs.a.sohu.com 599
1589353799.403419946 2 gs.a.sohu.com fhk.a.sohu.com 7199
1589353799.403419946 3 fhk.a.sohu.com v2.sohu.com 119
1589353799.477753509 1 cpro.baidustatic.com cpro.baidustatic.com.a.bdydns.com 299
1589353799.477753509 2 cpro.baidustatic.com.a.bdydns.com opencdnbdwm.jomodns.com 119
1589353799.477753509 3 opencdnbdwm.jomodns.com cpro.baidustatic.com 59
1589353799.509955169 1 track.sohu.com gd.a.sohu.com 599
1589353799.509955169 2 gd.a.sohu.com f7hk.a.sohu.com 7199
1589353799.509955169 3 f7hk.a.sohu.com track.sohu.com 119
1589353799.535385985 1 js.sohu.com gs.a.sohu.com 1799
1589353799.535385985 2 gs.a.sohu.com fhk.a.sohu.com 7199
1589353799.535385985 3 fhk.a.sohu.com js.sohu.com 119
1589353800.121674726 1 imp.optaim.com gd.a.sohu.com 466
1589353800.121674726 2 gd.a.sohu.com f7hk.a.sohu.com 7199
1589353800.121674726 3 f7hk.a.sohu.com imp.optaim.com 119
1589353800.392151432 1 pv.sohu.com gd.a.sohu.com 599
1589353800.392151432 2 gd.a.sohu.com f7hk.a.sohu.com 7199
1589353800.392151432 3 f7hk.a.sohu.com pv.sohu.com 119
1589353800.680476137 1 i.go.sohu.com usa.gd.a.sohu.com 599
1589353800.680476137 2 usa.gd.a.sohu.com go.sohu.com.edgekey.net 599
1589353800.680476137 3 go.sohu.com.edgekey.net e1529.a.akamaiedge.net 21059
1589353800.680476137 4 e1529.a.akamaiedge.net i.go.sohu.com 19
1589353800.780640514 1 s.go.sohu.com usa.gd.a.sohu.com 599
1589353800.780640514 2 usa.gd.a.sohu.com go.sohu.com.edgekey.net 599
1589353800.780640514 3 go.sohu.com.edgekey.net e1529.a.akamaiedge.net 21358
1589353800.780640514 4 e1529.a.akamaiedge.net s.go.sohu.com 19
1589353801.233782355 1 jincai.sohu.com gr.a.sohu.com 599
1589353801.233782355 2 gr.a.sohu.com jincai.sohu.com 599
1589353801.536731588 1 imp.go.sohu.com gd.a.sohu.com 1799
1589353801.536731588 2 gd.a.sohu.com f7hk.a.sohu.com 7199
1589353801.536731588 3 f7hk.a.sohu.com imp.go.sohu.com 119
1589353801.609516128 1 hotword.sogoucdn.com hotword.sogoucdn.com.cdn.dnsv1.com 299
1589353801.609516128 2 hotword.sogoucdn.com.cdn.dnsv1.com 662538.p23.tc.cdntip.com 599
1589353801.609516128 3 662538.p23.tc.cdntip.com 662538.p23.tc.cdntip.com 179
1589353801.609516128 4 662538.p23.tc.cdntip.com 662538.p23.tc.cdntip.com 179
1589353801.609516128 5 662538.p23.tc.cdntip.com 662538.p23.tc.cdntip.com 179
1589353801.609516128 6 662538.p23.tc.cdntip.com 662538.p23.tc.cdntip.com 179
1589353801.609516128 7 662538.p23.tc.cdntip.com 662538.p23.tc.cdntip.com 179
1589353801.609516128 8 662538.p23.tc.cdntip.com 662538.p23.tc.cdntip.com 179
1589353801.609516128 9 662538.p23.tc.cdntip.com 662538.p23.tc.cdntip.com 179
1589353801.609516128 10 662538.p23.tc.cdntip.com 662538.p23.tc.cdntip.com 179
1589353801.609516128 11 662538.p23.tc.cdntip.com 662538.p23.tc.cdntip.com 179
1589353801.609516128 12 662538.p23.tc.cdntip.com 662538.p23.tc.cdntip.com 179
1589353801.609516128 13 662538.p23.tc.cdntip.com hotword.sogoucdn.com 179
1589353801.664480069 1 file.focus-res.cn file.focus-res.cn.cdn.dnsv1.com 90
1589353801.664480069 2 file.focus-res.cn.cdn.dnsv1.com file.focus-res.cn.tweb.sched.ovscdns.com 599
1589353801.664480069 3 file.focus-res.cn.tweb.sched.ovscdns.com file.focus-res.cn.tweb.sched.ovscdns.com 179
1589353801.664480069 4 file.focus-res.cn.tweb.sched.ovscdns.com file.focus-res.cn.tweb.sched.ovscdns.com 179
1589353801.664480069 5 file.focus-res.cn.tweb.sched.ovscdns.com file.focus-res.cn.tweb.sched.ovscdns.com 179
1589353801.664480069 6 file.focus-res.cn.tweb.sched.ovscdns.com file.focus-res.cn 179
1589353801.704471843 1 k.sohu.com gd.a.sohu.com 599
1589353801.704471843 2 gd.a.sohu.com f7hk.a.sohu.com 7199
1589353801.704471843 3 f7hk.a.sohu.com k.sohu.com 119
