1589417369.601808309 1 mama.cn mama.cn 599
1589417369.929821436 1 accounts.google.com accounts.google.com 285
1589417373.714116810 1 www.mama.cn cname.mama.cn 599
1589417373.714116810 2 cname.mama.cn www.mama.cn 0
1589417375.538631643 1 static1.cdnmama.com static1.cdnmama.com.cdn.dnsv1.com 599
1589417375.538631643 2 static1.cdnmama.com.cdn.dnsv1.com 1922114.p23.tc.cdntip.com 599
1589417375.538631643 3 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589417375.538631643 4 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589417375.538631643 5 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589417375.538631643 6 1922114.p23.tc.cdntip.com static1.cdnmama.com 179
1589417376.313844814 1 <Root> htojumfmvczpykp 86389
1589417376.314367645 1 <Root> lvquyctxdblhp 86391
1589417376.314573214 1 <Root> tscxaemp 86388
1589417377.529047784 1 m.mama.cn cname.mama.cn 599
1589417377.529047784 2 cname.mama.cn m.mama.cn 0
1589417377.785125791 1 api-luke.mama.cn api-luke.mama.cn.cdn.dnsv1.com 599
1589417377.785125791 2 api-luke.mama.cn.cdn.dnsv1.com 395745.p23.tc.cdntip.com 599
1589417377.785125791 3 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589417377.785125791 4 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589417377.785125791 5 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589417377.785125791 6 395745.p23.tc.cdntip.com api-luke.mama.cn 179
1589417377.895814571 1 pics.cdnmama.com pics.cdnmama.com.cdn.dnsv1.com 599
1589417377.895814571 2 pics.cdnmama.com.cdn.dnsv1.com 1920363.p23.tc.cdntip.com 599
1589417377.895814571 3 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589417377.895814571 4 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589417377.895814571 5 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589417377.895814571 6 1920363.p23.tc.cdntip.com pics.cdnmama.com 179
1589417378.091660577 1 qimg.cdnmama.com qimg.cdnmama.com.cdn.dnsv1.com 599
1589417378.091660577 2 qimg.cdnmama.com.cdn.dnsv1.com 1920388.p23.tc.cdntip.com 599
1589417378.091660577 3 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 179
1589417378.091660577 4 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 179
1589417378.091660577 5 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 179
1589417378.091660577 6 1920388.p23.tc.cdntip.com qimg.cdnmama.com 179
1589417378.563777303 1 avatar.mama.cn avatar-mama-cn-idv9gs0.qiniudns.com 0
1589417378.563777303 2 avatar-mama-cn-idv9gs0.qiniudns.com tiny45.china.line.qiniudns.com 599
1589417378.563777303 3 tiny45.china.line.qiniudns.com tinychinacdnweb.qiniu.com.w.kunlunno.com 299
1589417378.563777303 4 tinychinacdnweb.qiniu.com.w.kunlunno.com tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com 59
1589417378.563777303 5 tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com 59
1589417378.563777303 6 tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com 59
1589417378.563777303 7 tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com 59
1589417378.563777303 8 tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com 59
1589417378.563777303 9 tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com 59
