1589284744.451274556 1 mama.cn mama.cn 599
1589284744.729727819 1 accounts.google.com accounts.google.com 299
1589284748.541759515 1 www.mama.cn cname.mama.cn 599
1589284748.541759515 2 cname.mama.cn www.mama.cn 0
1589284749.899132933 1 static1.cdnmama.com static1.cdnmama.com.cdn.dnsv1.com 599
1589284749.899132933 2 static1.cdnmama.com.cdn.dnsv1.com 1922114.p23.tc.cdntip.com 599
1589284749.899132933 3 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589284749.899132933 4 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589284749.899132933 5 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589284749.899132933 6 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589284749.899132933 7 1922114.p23.tc.cdntip.com static1.cdnmama.com 179
1589284751.166404748 1 <Root> ydeqdzj 86397
1589284751.166530759 1 <Root> fwjhskqcippfg 86396
1589284751.181041024 1 <Root> knxazskidtmkc 86354
1589284752.086168433 1 m.mama.cn cname.mama.cn 599
1589284752.086168433 2 cname.mama.cn m.mama.cn 0
1589284753.092632704 1 avatar.mama.cn avatar-mama-cn-idv9gs0.qiniudns.com 0
1589284753.092632704 2 avatar-mama-cn-idv9gs0.qiniudns.com tiny45.china.line.qiniudns.com 599
1589284753.092632704 3 tiny45.china.line.qiniudns.com tinychinacdnweb.qiniu.com.w.kunlunno.com 299
1589284753.092632704 4 tinychinacdnweb.qiniu.com.w.kunlunno.com TInyCHiNACDNWEB.qINIU.coM.W.KUNluNNo.com.qr.uuhimalayanqm.com 59
1589284753.092632704 5 TInyCHiNACDNWEB.qINIU.coM.W.KUNluNNo.com.qr.uuhimalayanqm.com TInyCHiNACDNWEB.qINIU.coM.W.KUNluNNo.com.qr.uuhimalayanqm.com 59
1589284753.092632704 6 TInyCHiNACDNWEB.qINIU.coM.W.KUNluNNo.com.qr.uuhimalayanqm.com TInyCHiNACDNWEB.qINIU.coM.W.KUNluNNo.com.qr.uuhimalayanqm.com 59
1589284753.092632704 7 TInyCHiNACDNWEB.qINIU.coM.W.KUNluNNo.com.qr.uuhimalayanqm.com TInyCHiNACDNWEB.qINIU.coM.W.KUNluNNo.com.qr.uuhimalayanqm.com 59
1589284753.092632704 8 TInyCHiNACDNWEB.qINIU.coM.W.KUNluNNo.com.qr.uuhimalayanqm.com TInyCHiNACDNWEB.qINIU.coM.W.KUNluNNo.com.qr.uuhimalayanqm.com 59
1589284753.092632704 9 TInyCHiNACDNWEB.qINIU.coM.W.KUNluNNo.com.qr.uuhimalayanqm.com TInyCHiNACDNWEB.qINIU.coM.W.KUNluNNo.com.qr.uuhimalayanqm.com 59
1589284753.092632704 10 TInyCHiNACDNWEB.qINIU.coM.W.KUNluNNo.com.qr.uuhimalayanqm.com TInyCHiNACDNWEB.qINIU.coM.W.KUNluNNo.com.qr.uuhimalayanqm.com 59
1589284753.092632704 11 TInyCHiNACDNWEB.qINIU.coM.W.KUNluNNo.com.qr.uuhimalayanqm.com TInyCHiNACDNWEB.qINIU.coM.W.KUNluNNo.com.qr.uuhimalayanqm.com 59
1589284753.092632704 12 TInyCHiNACDNWEB.qINIU.coM.W.KUNluNNo.com.qr.uuhimalayanqm.com TInyCHiNACDNWEB.qINIU.coM.W.KUNluNNo.com.qr.uuhimalayanqm.com 59
1589284753.092632704 13 TInyCHiNACDNWEB.qINIU.coM.W.KUNluNNo.com.qr.uuhimalayanqm.com TInyCHiNACDNWEB.qINIU.coM.W.KUNluNNo.com.qr.uuhimalayanqm.com 59
1589284753.092632704 14 TInyCHiNACDNWEB.qINIU.coM.W.KUNluNNo.com.qr.uuhimalayanqm.com TInyCHiNACDNWEB.qINIU.coM.W.KUNluNNo.com.qr.uuhimalayanqm.com 59
1589284753.092632704 15 TInyCHiNACDNWEB.qINIU.coM.W.KUNluNNo.com.qr.uuhimalayanqm.com TInyCHiNACDNWEB.qINIU.coM.W.KUNluNNo.com.qr.uuhimalayanqm.com 59
1589284753.092632704 16 TInyCHiNACDNWEB.qINIU.coM.W.KUNluNNo.com.qr.uuhimalayanqm.com TInyCHiNACDNWEB.qINIU.coM.W.KUNluNNo.com.qr.uuhimalayanqm.com 59
1589284753.092632704 17 TInyCHiNACDNWEB.qINIU.coM.W.KUNluNNo.com.qr.uuhimalayanqm.com TInyCHiNACDNWEB.qINIU.coM.W.KUNluNNo.com.qr.uuhimalayanqm.com 59
