1589311632.945046080 1 mama.cn mama.cn 599
1589311633.027750021 1 accounts.google.com accounts.google.com 299
1589311637.572868264 1 www.mama.cn cname.mama.cn 599
1589311637.572868264 2 cname.mama.cn www.mama.cn 0
1589311638.876322938 1 static1.cdnmama.com static1.cdnmama.com.cdn.dnsv1.com 599
1589311638.876322938 2 static1.cdnmama.com.cdn.dnsv1.com 1922114.p23.tc.cdntip.com 599
1589311638.876322938 3 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589311638.876322938 4 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589311638.876322938 5 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589311638.876322938 6 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589311638.876322938 7 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589311638.876322938 8 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589311638.876322938 9 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589311638.876322938 10 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589311638.876322938 11 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589311638.876322938 12 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589311638.876322938 13 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589311638.876322938 14 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589311638.876322938 15 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589311638.876322938 16 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589311638.876322938 17 1922114.p23.tc.cdntip.com static1.cdnmama.com 179
1589311639.590737053 1 <Root> lekjvfs 86360
1589311639.591753508 1 <Root> wmcxsbeh 86384
1589311639.592429851 1 <Root> vqdsccy 86398
1589311640.514529815 1 m.mama.cn cname.mama.cn 599
1589311640.514529815 2 cname.mama.cn m.mama.cn 0
1589311640.632628974 1 api-luke.mama.cn api-luke.mama.cn.cdn.dnsv1.com 599
1589311640.632628974 2 api-luke.mama.cn.cdn.dnsv1.com 395745.p23.tc.cdntip.com 599
1589311640.632628974 3 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589311640.632628974 4 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589311640.632628974 5 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589311640.632628974 6 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589311640.632628974 7 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589311640.632628974 8 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589311640.632628974 9 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589311640.632628974 10 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589311640.632628974 11 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589311640.632628974 12 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589311640.632628974 13 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589311640.632628974 14 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589311640.632628974 15 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589311640.632628974 16 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589311640.632628974 17 395745.p23.tc.cdntip.com api-luke.mama.cn 179
1589311640.886262559 1 qimg.cdnmama.com qimg.cdnmama.com.cdn.dnsv1.com 599
1589311640.886262559 2 qimg.cdnmama.com.cdn.dnsv1.com 1920388.p23.tc.cdntip.com 599
1589311640.886262559 3 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 179
1589311640.886262559 4 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 179
1589311640.886262559 5 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 179
1589311640.886262559 6 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 179
1589311640.886262559 7 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 179
1589311640.886262559 8 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 179
1589311640.886262559 9 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 179
1589311640.886262559 10 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 179
1589311640.886262559 11 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 179
1589311640.886262559 12 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 179
1589311640.886262559 13 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 179
1589311640.886262559 14 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 179
1589311640.886262559 15 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 179
1589311640.886262559 16 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 179
1589311640.886262559 17 1920388.p23.tc.cdntip.com qimg.cdnmama.com 179
1589311640.911913910 1 pics.cdnmama.com pics.cdnmama.com.cdn.dnsv1.com 599
1589311640.911913910 2 pics.cdnmama.com.cdn.dnsv1.com 1920363.p23.tc.cdntip.com 599
