1589298272.751226800 1 mama.cn mama.cn 599
1589298272.796881994 1 accounts.google.com accounts.google.com 299
1589298276.970757402 1 www.mama.cn cname.mama.cn 599
1589298276.970757402 2 cname.mama.cn www.mama.cn 0
1589298279.417851397 1 static1.cdnmama.com static1.cdnmama.com.cdn.dnsv1.com 599
1589298279.417851397 2 static1.cdnmama.com.cdn.dnsv1.com 1922114.p23.tc.cdntip.com 599
1589298279.417851397 3 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589298279.417851397 4 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589298279.417851397 5 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589298279.417851397 6 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589298279.417851397 7 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589298279.417851397 8 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589298279.417851397 9 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589298279.417851397 10 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589298279.417851397 11 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589298279.417851397 12 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589298279.417851397 13 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589298279.417851397 14 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589298279.417851397 15 1922114.p23.tc.cdntip.com static1.cdnmama.com 179
1589298279.485919089 1 <Root> qlxbtvdppjlbe 86398
1589298279.487554653 1 <Root> dhpnkffovee 86397
1589298279.491263948 1 <Root> krlukzgfmopjjh 86373
1589298282.487660575 1 ssl.gstatic.com ssl.gstatic.com 299
1589298286.551908712 1 api-luke.mama.cn api-luke.mama.cn.cdn.dnsv1.com 599
1589298286.551908712 2 api-luke.mama.cn.cdn.dnsv1.com 395745.p23.tc.cdntip.com 599
1589298286.551908712 3 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589298286.551908712 4 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589298286.551908712 5 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589298286.551908712 6 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589298286.551908712 7 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589298286.551908712 8 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589298286.551908712 9 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589298286.551908712 10 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589298286.551908712 11 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589298286.551908712 12 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589298286.551908712 13 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589298286.551908712 14 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589298286.551908712 15 395745.p23.tc.cdntip.com api-luke.mama.cn 179
1589298286.933401914 1 qimg.cdnmama.com qimg.cdnmama.com.cdn.dnsv1.com 599
1589298286.933401914 2 qimg.cdnmama.com.cdn.dnsv1.com 1920388.p23.tc.cdntip.com 599
1589298286.933401914 3 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 179
1589298286.933401914 4 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 179
1589298286.933401914 5 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 179
1589298286.933401914 6 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 179
1589298286.933401914 7 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 179
1589298286.933401914 8 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 179
1589298286.933401914 9 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 179
1589298286.933401914 10 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 179
1589298286.933401914 11 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 179
1589298286.933401914 12 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 179
1589298286.933401914 13 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 179
1589298286.933401914 14 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 179
1589298286.933401914 15 1920388.p23.tc.cdntip.com qimg.cdnmama.com 179
1589298286.989144399 1 avatar.mama.cn avatar-mama-cn-idv9gs0.qiniudns.com 0
1589298286.989144399 2 avatar-mama-cn-idv9gs0.qiniudns.com tiny45.china.line.qiniudns.com 599
1589298286.989144399 3 tiny45.china.line.qiniudns.com tinychinacdnweb.qiniu.com.w.kunlunno.com 299
1589298286.989144399 4 tinychinacdnweb.qiniu.com.w.kunlunno.com tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com 59
1589298286.989144399 5 tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com 59
1589298286.989144399 6 tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com 59
1589298286.989144399 7 tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com 59
1589298286.989144399 8 tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com 59
1589298286.989144399 9 tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com 59
1589298286.989144399 10 tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com 59
1589298286.989144399 11 tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com 59
1589298286.989144399 12 tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com 59
1589298286.989144399 13 tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com 59
1589298286.989144399 14 tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com 59
1589298286.989144399 15 tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com 59
1589298286.989144399 16 tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com 59
1589298286.989144399 17 tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com 59
1589298286.989144399 18 tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com 59
1589298286.989144399 19 tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com 59
1589298286.989144399 20 tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com avatar.mama.cn 59
1589298287.090217394 1 pics.cdnmama.com pics.cdnmama.com.cdn.dnsv1.com 599
1589298287.090217394 2 pics.cdnmama.com.cdn.dnsv1.com 1920363.p23.tc.cdntip.com 599
1589298287.090217394 3 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589298287.090217394 4 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589298287.090217394 5 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589298287.090217394 6 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589298287.090217394 7 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589298287.090217394 8 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589298287.090217394 9 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589298287.090217394 10 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589298287.090217394 11 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589298287.090217394 12 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589298287.090217394 13 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589298287.090217394 14 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589298287.090217394 15 1920363.p23.tc.cdntip.com pics.cdnmama.com 179
1589298287.772624572 1 avatar.mama.cn avatar-mama-cn-idv9gs0.qiniudns.com 0
1589298287.772624572 2 avatar-mama-cn-idv9gs0.qiniudns.com tiny45.china.line.qiniudns.com 599
1589298287.772624572 3 tiny45.china.line.qiniudns.com tinychinacdnweb.qiniu.com.w.kunlunno.com 299
1589298287.772624572 4 tinychinacdnweb.qiniu.com.w.kunlunno.com tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com 59
1589298287.772624572 5 tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com 59
1589298287.772624572 6 tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com 59
1589298287.772624572 7 tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com 59
1589298287.772624572 8 tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com 59
1589298287.772624572 9 tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com 59
1589298287.772624572 10 tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com 59
