1589378785.154478461 1 sina.com.cn sina.com.cn 59
1589378786.124960662 1 interface.sina.cn icms.sina.cn 59
1589378786.124960662 2 icms.sina.cn interface.sina.cn 59
1589378787.275838220 1 sina.cn sina.cn 59
1589378789.506345806 1 n.sinaimg.cn nsinaimg.gslb.sinaedge.com 59
1589378789.506345806 2 nsinaimg.gslb.sinaedge.com kln.grid.sinaedge.com 59
1589378789.506345806 3 kln.grid.sinaedge.com d.sinaimg.cn.edgekey.net 59
1589378789.506345806 4 d.sinaimg.cn.edgekey.net e4141.dscb.akamaiedge.net 180
1589378789.506345806 5 e4141.dscb.akamaiedge.net n.sinaimg.cn 19
1589378791.769987950 1 mjs.sinaimg.cn mjs.gslb.sinaedge.com 59
1589378791.769987950 2 mjs.gslb.sinaedge.com ww1.sinaimg.cn.w.alikunlun.com 59
1589378791.769987950 3 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589378791.769987950 4 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589378791.769987950 5 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589378791.769987950 6 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589378791.769987950 7 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589378791.769987950 8 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589378791.769987950 9 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589378791.769987950 10 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589378791.769987950 11 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589378791.769987950 12 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589378791.769987950 13 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589378791.769987950 14 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589378791.769987950 15 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589378791.769987950 16 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589378791.769987950 17 ww1.sinaimg.cn.w.alikunlun.com mjs.sinaimg.cn 59
1589378793.390701691 1 beacon.sina.com.cn beacon.sina.com.cn 59
1589378793.390701691 2 beacon.sina.com.cn beacon.sina.com.cn 59
1589378793.593770410 1 k.sinaimg.cn ksinaimg.gslb.sinaedge.com 23
1589378793.593770410 2 ksinaimg.gslb.sinaedge.com kln.grid.sinaedge.com 23
1589378793.593770410 3 kln.grid.sinaedge.com ww1.sinaimg.cn.w.alikunlun.com 23
1589378793.593770410 4 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 23
1589378793.593770410 5 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 23
1589378793.593770410 6 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 23
1589378793.593770410 7 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 23
1589378793.593770410 8 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 23
1589378793.593770410 9 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 23
1589378793.593770410 10 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 23
1589378793.593770410 11 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 23
1589378793.593770410 12 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 23
1589378793.593770410 13 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 23
1589378793.593770410 14 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 23
1589378793.593770410 15 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 23
1589378793.593770410 16 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 23
1589378793.593770410 17 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 23
1589378793.593770410 18 ww1.sinaimg.cn.w.alikunlun.com k.sinaimg.cn 23
1589378793.620766899 1 gk.sina.cn gk.sina.cn 59
1589378793.670136789 1 feeds.sina.cn feeds.sina.cn 59
1589378793.917102482 1 sa.sina.cn sax.sina.cn 59
1589378793.917102482 2 sax.sina.cn sax.sina.com.cn 59
1589378793.917102482 3 sax.sina.com.cn sa.sina.cn 59
1589378794.605963632 1 gwpre.sina.cn gwpre.sina.cn 59
1589378795.020104143 1 pigeon.sina.cn pigeon.sina.cn 59
1589378795.996134845 1 cre.dp.sina.cn cre.mix.sina.com.cn 59
1589378795.996134845 2 cre.mix.sina.com.cn cre.dp.sina.cn 59
1589378796.077293061 1 9ibbcq2d.sina.cn adblock.sina.cn 59
1589378796.077293061 2 adblock.sina.cn 9ibbcq2d.sina.cn 59
1589378796.622345951 1 qgnu18wo.sina.cn adblock.sina.cn 59
1589378796.622345951 2 adblock.sina.cn qgnu18wo.sina.cn 59
1589378796.931633299 1 mixern.sina.cn saxn.sina.cn 59
1589378796.931633299 2 saxn.sina.cn saxn.sina.com.cn 59
1589378796.931633299 3 saxn.sina.com.cn mixern.sina.cn 59
1589378796.986094929 1 3659431626pg.sina.cn 3659431626pg.sina.cn 59
1589378797.134932467 1 l6urqh27.sina.cn adblock.sina.cn 59
1589378797.134932467 2 adblock.sina.cn l6urqh27.sina.cn 59
1589378797.464195221 1 z8.sinaimg.cn z0.sinaimg.cn 59
1589378797.464195221 2 z0.sinaimg.cn z09weiboimg.gslb.sinaedge.com 59
1589378797.464195221 3 z09weiboimg.gslb.sinaedge.com edgeh2.grid.sinaedge.com 59
1589378797.464195221 4 edgeh2.grid.sinaedge.com d.sinaimg.cn.edgekey.net 59
1589378797.464195221 5 d.sinaimg.cn.edgekey.net e4141.dscb.akamaiedge.net 208
1589378797.464195221 6 e4141.dscb.akamaiedge.net z8.sinaimg.cn 19
1589378797.527695724 1 d1.sina.com.cn adiwlbs.gslb.sinaedge.com 21
1589378797.527695724 2 adiwlbs.gslb.sinaedge.com kln.grid.sinaedge.com 23
1589378797.527695724 3 kln.grid.sinaedge.com d.sinaimg.cn.edgekey.net 59
1589378797.527695724 4 d.sinaimg.cn.edgekey.net e4141.dscb.akamaiedge.net 26
1589378797.527695724 5 e4141.dscb.akamaiedge.net d1.sina.com.cn 19
1589378797.845341364 1 d2.sina.com.cn adiwlbs.gslb.sinaedge.com 59
1589378797.845341364 2 adiwlbs.gslb.sinaedge.com kln.grid.sinaedge.com 23
1589378797.845341364 3 kln.grid.sinaedge.com d.sinaimg.cn.edgekey.net 59
1589378797.845341364 4 d.sinaimg.cn.edgekey.net e4141.dscb.akamaiedge.net 26
1589378797.845341364 5 e4141.dscb.akamaiedge.net d2.sina.com.cn 19
1589378798.212606052 1 z3.sinaimg.cn z0.sinaimg.cn 59
1589378798.212606052 2 z0.sinaimg.cn z09weiboimg.gslb.sinaedge.com 59
1589378798.212606052 3 z09weiboimg.gslb.sinaedge.com edgeh2.grid.sinaedge.com 59
1589378798.212606052 4 edgeh2.grid.sinaedge.com d.sinaimg.cn.edgekey.net 59
1589378798.212606052 5 d.sinaimg.cn.edgekey.net e4141.dscb.akamaiedge.net 126
1589378798.212606052 6 e4141.dscb.akamaiedge.net z3.sinaimg.cn 19
1589378798.257477867 1 z0.sinaimg.cn z09weiboimg.gslb.sinaedge.com 20
1589378798.257477867 2 z09weiboimg.gslb.sinaedge.com edgeh2.grid.sinaedge.com 59
1589378798.257477867 3 edgeh2.grid.sinaedge.com d.sinaimg.cn.edgekey.net 59
1589378798.257477867 4 d.sinaimg.cn.edgekey.net e4141.dscb.akamaiedge.net 82
1589378798.257477867 5 e4141.dscb.akamaiedge.net z0.sinaimg.cn 19
1589378798.754827258 1 z1.sinaimg.cn z0.sinaimg.cn 59
1589378798.754827258 2 z0.sinaimg.cn z09weiboimg.gslb.sinaedge.com 59
1589378798.754827258 3 z09weiboimg.gslb.sinaedge.com edgeh2.grid.sinaedge.com 59
1589378798.754827258 4 edgeh2.grid.sinaedge.com d.sinaimg.cn.edgekey.net 59
1589378798.754827258 5 d.sinaimg.cn.edgekey.net e4141.dscb.akamaiedge.net 149
1589378798.754827258 6 e4141.dscb.akamaiedge.net z1.sinaimg.cn 19
1589378799.141909118 1 d0.sina.com.cn adiwlbs.gslb.sinaedge.com 59
1589378799.141909118 2 adiwlbs.gslb.sinaedge.com kln.grid.sinaedge.com 23
1589378799.141909118 3 kln.grid.sinaedge.com ww1.sinaimg.cn.w.alikunlun.com 23
1589378799.141909118 4 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 23
1589378799.141909118 5 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 23
1589378799.141909118 6 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 23
1589378799.141909118 7 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 23
1589378799.141909118 8 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 23
1589378799.141909118 9 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 23
1589378799.141909118 10 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 23
1589378799.141909118 11 ww1.sinaimg.cn.w.alikunlun.com d0.sina.com.cn 23
1589378799.267268643 1 zxgghn.25ku.com zxgghn.25ku.com.cname3868.yjs-cdn.com 599
1589378799.267268643 2 zxgghn.25ku.com.cname3868.yjs-cdn.com zxgghn.25ku.com 29
1589378799.420535294 1 d6.sina.com.cn adiwlbs.gslb.sinaedge.com 59
1589378799.420535294 2 adiwlbs.gslb.sinaedge.com kln.grid.sinaedge.com 59
1589378799.420535294 3 kln.grid.sinaedge.com d.sinaimg.cn.edgekey.net 59
1589378799.420535294 4 d.sinaimg.cn.edgekey.net e4141.dscb.akamaiedge.net 14
1589378799.420535294 5 e4141.dscb.akamaiedge.net d6.sina.com.cn 19
1589378799.633943302 1 z7.sinaimg.cn z0.sinaimg.cn 59
1589378799.633943302 2 z0.sinaimg.cn z09weiboimg.gslb.sinaedge.com 59
1589378799.633943302 3 z09weiboimg.gslb.sinaedge.com edgeh2.grid.sinaedge.com 59
1589378799.633943302 4 edgeh2.grid.sinaedge.com d.sinaimg.cn.edgekey.net 59
1589378799.633943302 5 d.sinaimg.cn.edgekey.net e4141.dscb.akamaiedge.net 209
1589378799.633943302 6 e4141.dscb.akamaiedge.net z7.sinaimg.cn 19
1589378799.643149247 1 hxbt.alading123.com hxbt.alading123.com.cname1840.yjs-cdn.com 599
1589378799.643149247 2 hxbt.alading123.com.cname1840.yjs-cdn.com hxbt.alading123.com 29
1589378799.647723067 1 d5.sina.com.cn adiwlbs.gslb.sinaedge.com 59
1589378799.647723067 2 adiwlbs.gslb.sinaedge.com kln.grid.sinaedge.com 21
1589378799.647723067 3 kln.grid.sinaedge.com d.sinaimg.cn.edgekey.net 57
1589378799.647723067 4 d.sinaimg.cn.edgekey.net e4141.dscb.akamaiedge.net 24
1589378799.647723067 5 e4141.dscb.akamaiedge.net d5.sina.com.cn 17
1589378799.660685506 1 r.zlongad.com r.zlongad.com 599
1589378800.581162641 1 cpro.baidustatic.com cpro.baidustatic.com.a.bdydns.com 89
1589378800.581162641 2 cpro.baidustatic.com.a.bdydns.com opencdnbdwm.jomodns.com 94
1589378800.581162641 3 opencdnbdwm.jomodns.com cpro.baidustatic.com 59
1589378800.818140250 1 d7.sina.com.cn adiwlbs.gslb.sinaedge.com 20
1589378800.818140250 2 adiwlbs.gslb.sinaedge.com kln.grid.sinaedge.com 21
1589378800.818140250 3 kln.grid.sinaedge.com d.sinaimg.cn.edgekey.net 59
1589378800.818140250 4 d.sinaimg.cn.edgekey.net e4141.dscb.akamaiedge.net 221
1589378800.818140250 5 e4141.dscb.akamaiedge.net d7.sina.com.cn 19
1589378800.884822337 1 z4.sinaimg.cn z0.sinaimg.cn 59
1589378800.884822337 2 z0.sinaimg.cn z09weiboimg.gslb.sinaedge.com 59
1589378800.884822337 3 z09weiboimg.gslb.sinaedge.com edgeh2.grid.sinaedge.com 59
1589378800.884822337 4 edgeh2.grid.sinaedge.com d.sinaimg.cn.edgekey.net 59
1589378800.884822337 5 d.sinaimg.cn.edgekey.net e4141.dscb.akamaiedge.net 263
1589378800.884822337 6 e4141.dscb.akamaiedge.net z4.sinaimg.cn 19
1589378801.128843481 1 pos.baidu.com cb.e.shifen.com 3484
1589378801.128843481 2 cb.e.shifen.com pos.baidu.com 299
1589378801.754257304 1 c.zlongad.com c.zlongad.com 599
1589378801.775583324 1 imgdsp.oss-cn-beijing.aliyuncs.com imgdsp.oss-cn-beijing.aliyuncs.com 59
1589378801.780926104 1 d6.mobaders.com d6.mobaders.com 599
1589378802.374769938 1 qzs.qq.com qzs.tc.qq.com 599
1589378802.374769938 2 qzs.tc.qq.com otherbdomain.x2stdns.tcdn.qq.com 599
1589378802.374769938 3 otherbdomain.x2stdns.tcdn.qq.com p21.tcdn.qq.com 179
1589378802.374769938 4 p21.tcdn.qq.com p21.tcdn.qq.com 179
1589378802.374769938 5 p21.tcdn.qq.com p21.tcdn.qq.com 179
1589378802.374769938 6 p21.tcdn.qq.com p21.tcdn.qq.com 179
1589378802.374769938 7 p21.tcdn.qq.com qzs.qq.com 179
1589378802.692442924 1 wn.pos.baidu.com wn.pos.e.shifen.com 6833
1589378802.692442924 2 wn.pos.e.shifen.com wn.pos.baidu.com 299
1589378802.849350722 1 t12.baidu.com simage.jomodns.com 6817
1589378802.849350722 2 simage.jomodns.com simage.gshifen.com 59
1589378802.849350722 3 simage.gshifen.com t12.baidu.com 59
1589378802.852281075 1 t11.baidu.com simage.jomodns.com 7113
1589378802.852281075 2 simage.jomodns.com simage.gshifen.com 59
