1580757975.579913953 1 www.gstatic.com www.gstatic.com 214
1580757975.708962185 1 aristeguinoticias.com aristeguinoticias.com 190
1580757975.708962185 2 aristeguinoticias.com aristeguinoticias.com 190
1580757975.750038552 1 accounts.google.com accounts.google.com 14
1580757977.010745128 1 s.w.org s.w.org 297
1580757977.164363694 1 pbs.twimg.com cs196.wac.edgecastcdn.net 232
1580757977.164363694 2 cs196.wac.edgecastcdn.net cs2-wac.apr-8315.edgecastdns.net 407
1580757977.164363694 3 cs2-wac.apr-8315.edgecastdns.net cs2-wac-eu.8315.ecdns.net 299
1580757977.164363694 4 cs2-wac-eu.8315.ecdns.net cs45.wac.edgecastcdn.net 299
1580757977.164363694 5 cs45.wac.edgecastcdn.net pbs.twimg.com 408
1580757977.227862896 1 www.reforma.com www.reforma.com 59
1580757977.227862896 2 www.reforma.com www.reforma.com 59
1580757977.227862896 3 www.reforma.com www.reforma.com 59
1580757977.227862896 4 www.reforma.com www.reforma.com 59
1580757977.298172393 1 ajax.cloudflare.com ajax.cloudflare.com 70
1580757977.298172393 2 ajax.cloudflare.com ajax.cloudflare.com 70
1580757977.328039460 1 www.facebook.com star-mini.c10r.facebook.com 3048
1580757977.328039460 2 star-mini.c10r.facebook.com www.facebook.com 59
1580757977.331256636 1 fonts.googleapis.com fonts.googleapis.com 299
1580757977.674586183 1 fonts.gstatic.com gstaticadssl.l.google.com 49
1580757977.674586183 2 gstaticadssl.l.google.com fonts.gstatic.com 299
1580757979.478158468 1 sb.scorecardresearch.com sb.scorecardresearch.com.edgekey.net 15607
1580757979.478158468 2 sb.scorecardresearch.com.edgekey.net e1879.e7.akamaiedge.net 3465
1580757979.478158468 3 e1879.e7.akamaiedge.net sb.scorecardresearch.com 19
1580757979.491025194 1 secure.statcounter.com secure.statcounter.com 14
1580757979.491025194 2 secure.statcounter.com secure.statcounter.com 14
1580757979.506933000 1 static.criteo.net static.par.vip.prod.criteo.net 273
1580757979.506933000 2 static.par.vip.prod.criteo.net static.criteo.net 273
1580757979.521315382 1 www.googletagservices.com pagead46.l.doubleclick.net 21361
1580757979.521315382 2 pagead46.l.doubleclick.net www.googletagservices.com 61
1580757979.596899647 1 clients1.google.com clients.l.google.com 277
1580757979.596899647 2 clients.l.google.com clients1.google.com 277
1580757980.581621083 1 scontent-mad1-1.xx.fbcdn.net scontent-mad1-1.xx.fbcdn.net 59
1580757980.864781643 1 www.google-analytics.com www-google-analytics.l.google.com 21599
1580757980.864781643 2 www-google-analytics.l.google.com www.google-analytics.com 299
1580757981.030922189 1 c.amazon-adsystem.com d1ykf07e75w7ss.cloudfront.net 764
1580757981.030922189 2 d1ykf07e75w7ss.cloudfront.net c.amazon-adsystem.com 59
1580757981.180396984 1 shb.richaudience.com shb.richaudience.com 59
1580757981.210270198 1 ib.adnxs.com g.geogslb.com 2262
1580757981.210270198 2 g.geogslb.com ib.anycast.adnxs.com 4816
1580757981.210270198 3 ib.anycast.adnxs.com ib.anycast.adnxs.com 66
1580757981.210270198 4 ib.anycast.adnxs.com ib.anycast.adnxs.com 66
