1589323680.329375164 1 accounts.google.com accounts.google.com 299
1589323681.224245114 1 huanqiu.com www.huanqiu.com.f1.zlibs.com 599
1589323681.224245114 2 www.huanqiu.com.f1.zlibs.com f1.zlibs.com 599
1589323681.224245114 3 f1.zlibs.com qcloud.f1.zlibs.com 599
1589323681.224245114 4 qcloud.f1.zlibs.com qcloud-over-frankfurt.f1.zlibs.com 599
1589323681.224245114 5 qcloud-over-frankfurt.f1.zlibs.com huanqiu.com 599
1589323682.077428544 1 www.huanqiu.com www.huanqiu.com.f1.zlibs.com 599
1589323682.077428544 2 www.huanqiu.com.f1.zlibs.com f1.zlibs.com 599
1589323682.077428544 3 f1.zlibs.com qcloud.f1.zlibs.com 599
1589323682.077428544 4 qcloud.f1.zlibs.com qcloud-over-frankfurt.f1.zlibs.com 599
1589323682.077428544 5 qcloud-over-frankfurt.f1.zlibs.com www.huanqiu.com 599
1589323683.189737317 1 ipengtai.huanqiu.com ipengtai.huanqiu.com.cdn.dnsv1.com 109
1589323683.189737317 2 ipengtai.huanqiu.com.cdn.dnsv1.com 36d645e2.tweb.sched.ovscdns.com 599
1589323683.189737317 3 36d645e2.tweb.sched.ovscdns.com 36d645e2.tweb.sched.ovscdns.com 179
1589323683.189737317 4 36d645e2.tweb.sched.ovscdns.com 36d645e2.tweb.sched.ovscdns.com 179
1589323683.189737317 5 36d645e2.tweb.sched.ovscdns.com 36d645e2.tweb.sched.ovscdns.com 179
1589323683.189737317 6 36d645e2.tweb.sched.ovscdns.com ipengtai.huanqiu.com 179
1589323683.997048112 1 rs2.huanqiucdn.cn rs2.huanqiucdn.cn.cdn.dnsv1.com 599
1589323683.997048112 2 rs2.huanqiucdn.cn.cdn.dnsv1.com 2187276.p23.tc.cdntip.com 599
1589323683.997048112 3 2187276.p23.tc.cdntip.com 2187276.p23.tc.cdntip.com 179
1589323683.997048112 4 2187276.p23.tc.cdntip.com 2187276.p23.tc.cdntip.com 179
1589323683.997048112 5 2187276.p23.tc.cdntip.com 2187276.p23.tc.cdntip.com 179
1589323683.997048112 6 2187276.p23.tc.cdntip.com 2187276.p23.tc.cdntip.com 179
1589323683.997048112 7 2187276.p23.tc.cdntip.com 2187276.p23.tc.cdntip.com 179
1589323683.997048112 8 2187276.p23.tc.cdntip.com 2187276.p23.tc.cdntip.com 179
1589323683.997048112 9 2187276.p23.tc.cdntip.com 2187276.p23.tc.cdntip.com 179
1589323683.997048112 10 2187276.p23.tc.cdntip.com 2187276.p23.tc.cdntip.com 179
1589323683.997048112 11 2187276.p23.tc.cdntip.com 2187276.p23.tc.cdntip.com 179
1589323683.997048112 12 2187276.p23.tc.cdntip.com 2187276.p23.tc.cdntip.com 179
1589323683.997048112 13 2187276.p23.tc.cdntip.com 2187276.p23.tc.cdntip.com 179
1589323683.997048112 14 2187276.p23.tc.cdntip.com 2187276.p23.tc.cdntip.com 179
1589323683.997048112 15 2187276.p23.tc.cdntip.com 2187276.p23.tc.cdntip.com 179
1589323683.997048112 16 2187276.p23.tc.cdntip.com 2187276.p23.tc.cdntip.com 179
1589323683.997048112 17 2187276.p23.tc.cdntip.com rs2.huanqiucdn.cn 179
1589323684.312626688 1 rs1.huanqiucdn.cn rs1.huanqiucdn.cn.cdn.dnsv1.com 599
1589323684.312626688 2 rs1.huanqiucdn.cn.cdn.dnsv1.com 36d6522f.tweb.sched.ovscdns.com 599
1589323684.312626688 3 36d6522f.tweb.sched.ovscdns.com 36d6522f.tweb.sched.ovscdns.com 179
1589323684.312626688 4 36d6522f.tweb.sched.ovscdns.com 36d6522f.tweb.sched.ovscdns.com 179
1589323684.312626688 5 36d6522f.tweb.sched.ovscdns.com 36d6522f.tweb.sched.ovscdns.com 179
1589323684.312626688 6 36d6522f.tweb.sched.ovscdns.com rs1.huanqiucdn.cn 179
1589323684.869915334 1 himg2.huanqiu.com himg2.huanqiu.com.cdn.dnsv1.com 19
1589323684.869915334 2 himg2.huanqiu.com.cdn.dnsv1.com himg2.huanqiu.com.scustomer.sp.ovscdns.com 599
1589323684.869915334 3 himg2.huanqiu.com.scustomer.sp.ovscdns.com himg2.huanqiu.com.scustomer.sp.ovscdns.com 179
1589323684.869915334 4 himg2.huanqiu.com.scustomer.sp.ovscdns.com himg2.huanqiu.com.scustomer.sp.ovscdns.com 179
1589323684.869915334 5 himg2.huanqiu.com.scustomer.sp.ovscdns.com himg2.huanqiu.com.scustomer.sp.ovscdns.com 179
1589323684.869915334 6 himg2.huanqiu.com.scustomer.sp.ovscdns.com himg2.huanqiu.com.scustomer.sp.ovscdns.com 179
1589323684.869915334 7 himg2.huanqiu.com.scustomer.sp.ovscdns.com himg2.huanqiu.com.scustomer.sp.ovscdns.com 179
1589323684.869915334 8 himg2.huanqiu.com.scustomer.sp.ovscdns.com himg2.huanqiu.com.scustomer.sp.ovscdns.com 179
1589323684.869915334 9 himg2.huanqiu.com.scustomer.sp.ovscdns.com himg2.huanqiu.com 179
1589323684.908148583 1 sspservice.ad-survey.com sspservice.ad-survey.com 599
1589323687.011270029 1 <Root> qurnxovx 86387
1589323687.012687687 1 <Root> fdedzwva 86396
1589323687.013509896 1 <Root> rwqxmflxsntpoar 86355
1589323689.994691814 1 ssl.gstatic.com ssl.gstatic.com 84
1589323691.867201024 1 zz.bdstatic.com sslzz.jomodns.com 6996
1589323691.867201024 2 sslzz.jomodns.com zz.bdstatic.com 59
1589323691.910170252 1 hm.baidu.com hm.e.shifen.com 6750
1589323691.910170252 2 hm.e.shifen.com hm.baidu.com 299
1589323691.928048359 1 s22.cnzz.com c.cnzz.com 3599
1589323691.928048359 2 c.cnzz.com all.cnzz.com.danuoyi.tbcache.com 299
1589323691.928048359 3 all.cnzz.com.danuoyi.tbcache.com s22.cnzz.com 59
1589323691.947674816 1 rev.uar.hubpd.com rev.uar.hubpd.com.w.kunlunar.com 599
1589323691.947674816 2 rev.uar.hubpd.com.w.kunlunar.com rev.uar.hubpd.com.w.kunlunar.com 59
1589323691.947674816 3 rev.uar.hubpd.com.w.kunlunar.com rev.uar.hubpd.com.w.kunlunar.com 59
1589323691.947674816 4 rev.uar.hubpd.com.w.kunlunar.com rev.uar.hubpd.com.w.kunlunar.com 59
1589323691.947674816 5 rev.uar.hubpd.com.w.kunlunar.com rev.uar.hubpd.com.w.kunlunar.com 59
1589323691.947674816 6 rev.uar.hubpd.com.w.kunlunar.com rev.uar.hubpd.com.w.kunlunar.com 59
1589323691.947674816 7 rev.uar.hubpd.com.w.kunlunar.com rev.uar.hubpd.com.w.kunlunar.com 59
1589323691.947674816 8 rev.uar.hubpd.com.w.kunlunar.com rev.uar.hubpd.com.w.kunlunar.com 59
1589323691.947674816 9 rev.uar.hubpd.com.w.kunlunar.com rev.uar.hubpd.com.w.kunlunar.com 59
