1579716599.161236295 1 www.gstatic.com www.gstatic.com 299
1579716599.363140454 1 window.edu.ru window.edu.ru 3599
1579716599.446934519 1 accounts.google.com accounts.google.com 299
1579716603.451659003 1 ajax.googleapis.com ajax.googleapis.com 299
1579716603.502800951 1 adv.informika.ru adv.informika.ru 1799
1579716603.726803995 1 counter.rambler.ru counter.rambler.ru 241
1579716603.726803995 2 counter.rambler.ru counter.rambler.ru 241
1579716603.726803995 3 counter.rambler.ru counter.rambler.ru 241
1579716603.726803995 4 counter.rambler.ru counter.rambler.ru 241
1579716603.726803995 5 counter.rambler.ru counter.rambler.ru 241
1579716603.726803995 6 counter.rambler.ru counter.rambler.ru 241
1579716603.726803995 7 counter.rambler.ru counter.rambler.ru 241
1579716603.726803995 8 counter.rambler.ru counter.rambler.ru 241
1579716603.726803995 9 counter.rambler.ru counter.rambler.ru 241
1579716604.322945659 1 www.yandex.ru www.yandex.ru 104
1579716604.322945659 2 www.yandex.ru www.yandex.ru 104
1579716604.322945659 3 www.yandex.ru www.yandex.ru 104
1579716604.322945659 4 www.yandex.ru www.yandex.ru 104
1579716604.376753325 1 bs.yandex.ru bs.yandex.ru 110
1579716604.376753325 2 bs.yandex.ru bs.yandex.ru 110
1579716604.376753325 3 bs.yandex.ru bs.yandex.ru 110
1579716604.376753325 4 bs.yandex.ru bs.yandex.ru 110
1579716604.376753325 5 bs.yandex.ru bs.yandex.ru 110
1579716604.684382802 1 mc.yandex.ru mc.yandex.ru 182
1579716604.684382802 2 mc.yandex.ru mc.yandex.ru 182
1579716604.684382802 3 mc.yandex.ru mc.yandex.ru 182
1579716604.684382802 4 mc.yandex.ru mc.yandex.ru 182
1579716604.750843115 1 edu.ru edu.ru 3599
1579716604.751256879 1 fcior.edu.ru fcior.edu.ru 3599
1579716604.757514996 1 twitter.com twitter.com 1277
1579716604.757514996 2 twitter.com twitter.com 1277
1579716604.757543121 1 vk.com vk.com 332
1579716604.757543121 2 vk.com vk.com 332
1579716604.757543121 3 vk.com vk.com 332
1579716604.757543121 4 vk.com vk.com 332
1579716604.757543121 5 vk.com vk.com 332
1579716604.757543121 6 vk.com vk.com 332
1579716604.825048209 1 www.facebook.com star-mini.c10r.facebook.com 3413
1579716604.825048209 2 star-mini.c10r.facebook.com www.facebook.com 54
1579716604.971856960 1 openstat.net openstat.net 20084
1579716604.971856960 2 openstat.net openstat.net 20084
1579716604.971856960 3 openstat.net openstat.net 20084
1579716604.971856960 4 openstat.net openstat.net 20084
1579716604.975853274 1 school-collection.edu.ru school-collection.edu.ru 3599
1579716604.989819084 1 kraken.rambler.ru kraken.rambler.ru 250
1579716604.989819084 2 kraken.rambler.ru kraken.rambler.ru 250
1579716604.989819084 3 kraken.rambler.ru kraken.rambler.ru 250
1579716604.989819084 4 kraken.rambler.ru kraken.rambler.ru 250
1579716604.989819084 5 kraken.rambler.ru kraken.rambler.ru 250
1579716604.989819084 6 kraken.rambler.ru kraken.rambler.ru 250
1579716604.989819084 7 kraken.rambler.ru kraken.rambler.ru 250
1579716604.989819084 8 kraken.rambler.ru kraken.rambler.ru 250
1579716604.989819084 9 kraken.rambler.ru kraken.rambler.ru 250
1579716604.990448235 1 counter.yadro.ru counter.yadro.ru 373
1579716604.990448235 2 counter.yadro.ru counter.yadro.ru 373
1579716604.990448235 3 counter.yadro.ru counter.yadro.ru 373
1579716604.990448235 4 counter.yadro.ru counter.yadro.ru 373
1579716605.129984505 1 top.mail.ru top.mail.ru 299
1579716605.157829861 1 top100.rambler.ru top100.rambler.ru 1811
1579716605.183245510 1 www.informika.ru www.informika.ru 1766
1579716605.210123388 1 www.liveinternet.ru www.liveinternet.ru 802
1579716605.233625900 1 www.runnet.ru www.runnet.ru 5053
1579716605.255500673 1 obrnadzor.gov.ru obrnadzor.gov.ru 3599
1579716605.348322072 1 clients1.google.com clients.l.google.com 299
1579716605.348322072 2 clients.l.google.com clients1.google.com 299
1579716605.379122045 1 translate.googleapis.com translate.googleapis.com 299
1579716605.401402449 1 yandex.ru yandex.ru 102
1579716605.401402449 2 yandex.ru yandex.ru 102
1579716605.401402449 3 yandex.ru yandex.ru 102
1579716605.401402449 4 yandex.ru yandex.ru 102
1579716605.421228607 1 metrika.yandex.ru metrika.yandex.ru 417
1579716605.422052766 1 www.google-analytics.com www-google-analytics.l.google.com 21341
1579716605.422052766 2 www-google-analytics.l.google.com www.google-analytics.com 41
1579716605.454105594 1 rating.openstat.ru rating.openstat.ru 524
1579716605.454105594 2 rating.openstat.ru rating.openstat.ru 524
1579716605.454105594 3 rating.openstat.ru rating.openstat.ru 524
1579716605.454105594 4 rating.openstat.ru rating.openstat.ru 524
1579716605.478106767 1 edu.gov.ru edu.gov.ru 299
1579716605.743274637 1 stats.g.doubleclick.net stats.l.doubleclick.net 21599
1579716605.743274637 2 stats.l.doubleclick.net stats.l.doubleclick.net 299
