1589302687.805526511 1 tribunnews.com tribunnews.com 234
1589302688.400196911 1 www.tribunnews.com d3hndmbr6e28d5.cloudfront.net 142
1589302688.400196911 2 d3hndmbr6e28d5.cloudfront.net d3hndmbr6e28d5.cloudfront.net 59
1589302688.400196911 3 d3hndmbr6e28d5.cloudfront.net d3hndmbr6e28d5.cloudfront.net 59
1589302688.400196911 4 d3hndmbr6e28d5.cloudfront.net d3hndmbr6e28d5.cloudfront.net 59
1589302688.400196911 5 d3hndmbr6e28d5.cloudfront.net www.tribunnews.com 59
1589302689.035329383 1 maxcdn.bootstrapcdn.com cds.j3z9t3p6.hwcdn.net 168
1589302689.035329383 2 cds.j3z9t3p6.hwcdn.net maxcdn.bootstrapcdn.com 168
1589302689.054903996 1 securepubads.g.doubleclick.net partnerad.l.doubleclick.net 21323
1589302689.054903996 2 partnerad.l.doubleclick.net securepubads.g.doubleclick.net 23
1589302689.068653974 1 cdn1.tstatic.net cdn1.tstatic.net.akamaized.net 299
1589302689.068653974 2 cdn1.tstatic.net.akamaized.net a1737.d.akamai.net 21179
1589302689.068653974 3 a1737.d.akamai.net a1737.d.akamai.net 19
1589302689.068653974 4 a1737.d.akamai.net cdn1.tstatic.net 19
1589302689.068701142 1 fonts.googleapis.com fonts.googleapis.com 299
1589302689.069065509 1 fonts.gstatic.com gstaticadssl.l.google.com 299
1589302689.069065509 2 gstaticadssl.l.google.com fonts.gstatic.com 299
1589302689.197498751 1 cdn3.tstatic.net cdn3.tstatic.net.akamaized.net 34
1589302689.197498751 2 cdn3.tstatic.net.akamaized.net a1054.d.akamai.net 21334
1589302689.197498751 3 a1054.d.akamai.net a1054.d.akamai.net 19
1589302689.197498751 4 a1054.d.akamai.net cdn3.tstatic.net 19
1589302689.277915839 1 www.gstatic.com www.gstatic.com 299
1589302689.390503389 1 asset.kompas.com asset.kompas.com.edgesuite.net 125
1589302689.390503389 2 asset.kompas.com.edgesuite.net a1977.b.akamai.net 20470
1589302689.390503389 3 a1977.b.akamai.net a1977.b.akamai.net 19
1589302689.390503389 4 a1977.b.akamai.net asset.kompas.com 19
1589302689.474558508 1 www.googletagmanager.com www-googletagmanager.l.google.com 21599
1589302689.474558508 2 www-googletagmanager.l.google.com www.googletagmanager.com 299
1589302689.518735609 1 connect.facebook.net scontent.xx.fbcdn.net 2232
1589302689.518735609 2 scontent.xx.fbcdn.net connect.facebook.net 59
1589302689.549132093 1 cdn2.tstatic.net cdn2.tstatic.net.akamaized.net 299
1589302689.549132093 2 cdn2.tstatic.net.akamaized.net a1601.d.akamai.net 20499
1589302689.549132093 3 a1601.d.akamai.net a1601.d.akamai.net 19
