1589336964.142799077 1 tribunnews.com tribunnews.com 11
1589336964.245769739 1 accounts.google.com accounts.google.com 21
1589336964.789510069 1 www.tribunnews.com d3hndmbr6e28d5.cloudfront.net 1
1589336964.789510069 2 d3hndmbr6e28d5.cloudfront.net d3hndmbr6e28d5.cloudfront.net 59
1589336964.789510069 3 d3hndmbr6e28d5.cloudfront.net d3hndmbr6e28d5.cloudfront.net 59
1589336964.789510069 4 d3hndmbr6e28d5.cloudfront.net d3hndmbr6e28d5.cloudfront.net 59
1589336964.789510069 5 d3hndmbr6e28d5.cloudfront.net www.tribunnews.com 59
1589336965.326777558 1 maxcdn.bootstrapcdn.com cds.j3z9t3p6.hwcdn.net 173
1589336965.326777558 2 cds.j3z9t3p6.hwcdn.net maxcdn.bootstrapcdn.com 253
1589336965.347996457 1 fonts.gstatic.com gstaticadssl.l.google.com 299
1589336965.347996457 2 gstaticadssl.l.google.com fonts.gstatic.com 299
1589336965.348015762 1 securepubads.g.doubleclick.net partnerad.l.doubleclick.net 21599
1589336965.348015762 2 partnerad.l.doubleclick.net securepubads.g.doubleclick.net 299
1589336965.349183965 1 cdn1.tstatic.net cdn1.tstatic.net.akamaized.net 89
1589336965.349183965 2 cdn1.tstatic.net.akamaized.net a1737.d.akamai.net 21000
1589336965.349183965 3 a1737.d.akamai.net a1737.d.akamai.net 19
1589336965.349183965 4 a1737.d.akamai.net cdn1.tstatic.net 19
1589336965.356322867 1 fonts.googleapis.com fonts.googleapis.com 299
1589336965.370074776 1 bidder.criteo.com bidder.par.vip.prod.criteo.com 299
1589336965.370074776 2 bidder.par.vip.prod.criteo.com bidder.criteo.com 3599
1589336965.371798834 1 cdn-1.tstatic.net d35t7dap3dzx1q.cloudfront.net 39
1589336965.371798834 2 d35t7dap3dzx1q.cloudfront.net d35t7dap3dzx1q.cloudfront.net 59
1589336965.371798834 3 d35t7dap3dzx1q.cloudfront.net d35t7dap3dzx1q.cloudfront.net 59
1589336965.371798834 4 d35t7dap3dzx1q.cloudfront.net d35t7dap3dzx1q.cloudfront.net 59
1589336965.371798834 5 d35t7dap3dzx1q.cloudfront.net cdn-1.tstatic.net 59
1589336965.379840483 1 cdn-2.tstatic.net d11p9efmek96ar.cloudfront.net 190
1589336965.379840483 2 d11p9efmek96ar.cloudfront.net d11p9efmek96ar.cloudfront.net 59
1589336965.379840483 3 d11p9efmek96ar.cloudfront.net d11p9efmek96ar.cloudfront.net 59
1589336965.379840483 4 d11p9efmek96ar.cloudfront.net d11p9efmek96ar.cloudfront.net 59
1589336965.379840483 5 d11p9efmek96ar.cloudfront.net cdn-2.tstatic.net 59
1589336965.403175730 1 cdn2.tstatic.net cdn2.tstatic.net.akamaized.net 46
1589336965.403175730 2 cdn2.tstatic.net.akamaized.net a1601.d.akamai.net 20013
1589336965.403175730 3 a1601.d.akamai.net a1601.d.akamai.net 19
1589336965.403175730 4 a1601.d.akamai.net cdn2.tstatic.net 19
1589336965.409171218 1 cm.g.doubleclick.net pagead.l.doubleclick.net 21599
1589336965.409171218 2 pagead.l.doubleclick.net cm.g.doubleclick.net 299
1589336965.419363181 1 cdn-3.tstatic.net d2vvfcjjldm2re.cloudfront.net 299
1589336965.419363181 2 d2vvfcjjldm2re.cloudfront.net d2vvfcjjldm2re.cloudfront.net 59
1589336965.419363181 3 d2vvfcjjldm2re.cloudfront.net d2vvfcjjldm2re.cloudfront.net 59
1589336965.419363181 4 d2vvfcjjldm2re.cloudfront.net d2vvfcjjldm2re.cloudfront.net 59
1589336965.419363181 5 d2vvfcjjldm2re.cloudfront.net cdn-3.tstatic.net 59
1589336965.436872278 1 rtax.criteo.com rtax.par.vip.prod.criteo.com 3599
1589336965.436872278 2 rtax.par.vip.prod.criteo.com rtax.criteo.com 3599
1589336965.459583543 1 tpc.googlesyndication.com tpc.googlesyndication.com 299
1589336965.459906512 1 static.criteo.net static.am5.vip.prod.criteo.net 3599
1589336965.459906512 2 static.am5.vip.prod.criteo.net static.criteo.net 3599
1589336965.479044755 1 www.facebook.com star-mini.c10r.facebook.com 1966
1589336965.479044755 2 star-mini.c10r.facebook.com www.facebook.com 59
1589336965.547760705 1 cdn3.tstatic.net cdn3.tstatic.net.akamaized.net 299
1589336965.547760705 2 cdn3.tstatic.net.akamaized.net a1054.d.akamai.net 21599
1589336965.547760705 3 a1054.d.akamai.net a1054.d.akamai.net 19
1589336965.547760705 4 a1054.d.akamai.net cdn3.tstatic.net 19
1589336965.567793028 1 www.gstatic.com www.gstatic.com 299
1589336965.632471993 1 asset.kompas.com asset.kompas.com.edgesuite.net 71
1589336965.632471993 2 asset.kompas.com.edgesuite.net a1977.b.akamai.net 21518
1589336965.632471993 3 a1977.b.akamai.net a1977.b.akamai.net 19
1589336965.632471993 4 a1977.b.akamai.net asset.kompas.com 19
1589336965.636905636 1 www.googletagmanager.com www-googletagmanager.l.google.com 21599
1589336965.636905636 2 www-googletagmanager.l.google.com www.googletagmanager.com 299
1589336965.640150204 1 connect.facebook.net scontent.xx.fbcdn.net 3571
1589336965.640150204 2 scontent.xx.fbcdn.net connect.facebook.net 59
1589336965.706193366 1 adservice.google.es pagead46.l.doubleclick.net 299
1589336965.706193366 2 pagead46.l.doubleclick.net adservice.google.es 299
1589336965.716434325 1 adservice.google.com pagead46.l.doubleclick.net 299
1589336965.716434325 2 pagead46.l.doubleclick.net adservice.google.com 299
1589336965.809355546 1 plus.google.com plus.google.com 299
1589336965.818060986 1 5625a39a.jba.tribunnews.com d2shks6c30d7l0.cloudfront.net 21599
1589336965.818060986 2 d2shks6c30d7l0.cloudfront.net d2shks6c30d7l0.cloudfront.net 59
1589336965.818060986 3 d2shks6c30d7l0.cloudfront.net d2shks6c30d7l0.cloudfront.net 59
1589336965.818060986 4 d2shks6c30d7l0.cloudfront.net d2shks6c30d7l0.cloudfront.net 59
1589336965.818060986 5 d2shks6c30d7l0.cloudfront.net 5625a39a.jba.tribunnews.com 59
1589336966.066743402 1 hbopenbid.pubmatic.com hbopenbid22000nfc.pubmatic.com 288
1589336966.066743402 2 hbopenbid22000nfc.pubmatic.com hbopenbid22000nf.pubmatic.com 290
1589336966.066743402 3 hbopenbid22000nf.pubmatic.com hbopenbid.pubmatic.com 290
1589336966.085983255 1 kompascybermedia-d.openx.net kompascybermedia-d.openx.net 899
1589336966.086210748 1 tlx.3lift.com eu-tlx.3lift.com 21599
1589336966.086210748 2 eu-tlx.3lift.com dualstack.exchange-prod-223589462.eu-central-1.elb.amazonaws.com 299
1589336966.086210748 3 dualstack.exchange-prod-223589462.eu-central-1.elb.amazonaws.com dualstack.exchange-prod-223589462.eu-central-1.elb.amazonaws.com 1
1589336966.086210748 4 dualstack.exchange-prod-223589462.eu-central-1.elb.amazonaws.com dualstack.exchange-prod-223589462.eu-central-1.elb.amazonaws.com 1
1589336966.086210748 5 dualstack.exchange-prod-223589462.eu-central-1.elb.amazonaws.com dualstack.exchange-prod-223589462.eu-central-1.elb.amazonaws.com 1
1589336966.086210748 6 dualstack.exchange-prod-223589462.eu-central-1.elb.amazonaws.com dualstack.exchange-prod-223589462.eu-central-1.elb.amazonaws.com 1
1589336966.086210748 7 dualstack.exchange-prod-223589462.eu-central-1.elb.amazonaws.com dualstack.exchange-prod-223589462.eu-central-1.elb.amazonaws.com 1
1589336966.086210748 8 dualstack.exchange-prod-223589462.eu-central-1.elb.amazonaws.com dualstack.exchange-prod-223589462.eu-central-1.elb.amazonaws.com 1
1589336966.086210748 9 dualstack.exchange-prod-223589462.eu-central-1.elb.amazonaws.com dualstack.exchange-prod-223589462.eu-central-1.elb.amazonaws.com 1
1589336966.086210748 10 dualstack.exchange-prod-223589462.eu-central-1.elb.amazonaws.com tlx.3lift.com 1
1589336966.089172483 1 ad2.apx.appier.net ad2.apx.appier.net 190
1589336966.251660967 1 as-sec.casalemedia.com as-sec.casalemedia.com.edgekey.net 8975
1589336966.251660967 2 as-sec.casalemedia.com.edgekey.net e8037.g.akamaiedge.net 9281
1589336966.251660967 3 e8037.g.akamaiedge.net as-sec.casalemedia.com 19
1589336966.256550149 1 search.spotxchange.com geo.search-gtm.spotxchange.com.akadns.net 489
1589336966.256550149 2 geo.search-gtm.spotxchange.com.akadns.net ams01.search.spotxchange.com 299
1589336966.256550149 3 ams01.search.spotxchange.com ams01.search.spotxchange.com 511
1589336966.256550149 4 ams01.search.spotxchange.com search.spotxchange.com 511
1589336966.318044619 1 ib.adnxs.com g.geogslb.com 5786
1589336966.318044619 2 g.geogslb.com ib.anycast.adnxs.com 10799
1589336966.318044619 3 ib.anycast.adnxs.com ib.anycast.adnxs.com 213
1589336966.318044619 4 ib.anycast.adnxs.com ib.anycast.adnxs.com 213
1589336966.318044619 5 ib.anycast.adnxs.com ib.anycast.adnxs.com 213
1589336966.318044619 6 ib.anycast.adnxs.com ib.anycast.adnxs.com 213
1589336966.318044619 7 ib.anycast.adnxs.com ib.anycast.adnxs.com 213
1589336966.318044619 8 ib.anycast.adnxs.com ib.anycast.adnxs.com 213
1589336966.318044619 9 ib.anycast.adnxs.com ib.anycast.adnxs.com 213
1589336966.318044619 10 ib.anycast.adnxs.com ib.adnxs.com 213
1589336966.857808864 1 apis.google.com plus.l.google.com 21599
1589336966.857808864 2 plus.l.google.com apis.google.com 299
1589336967.113669342 1 1h6jqyt.jba.tribunnews.com d2shks6c30d7l0.cloudfront.net 19982
1589336967.113669342 2 d2shks6c30d7l0.cloudfront.net d2shks6c30d7l0.cloudfront.net 59
1589336967.113669342 3 d2shks6c30d7l0.cloudfront.net d2shks6c30d7l0.cloudfront.net 59
1589336967.113669342 4 d2shks6c30d7l0.cloudfront.net d2shks6c30d7l0.cloudfront.net 59
1589336967.113669342 5 d2shks6c30d7l0.cloudfront.net 1h6jqyt.jba.tribunnews.com 59
1589336967.143342031 1 www.google-analytics.com www-google-analytics.l.google.com 21599
1589336967.143342031 2 www-google-analytics.l.google.com www.google-analytics.com 299
1589336967.661428685 1 ampcid.google.com ampcid.google.com 299
1589336967.800967296 1 ampcid.google.es ampcid.google.es 299
1589336969.357598784 1 www.googletagservices.com pagead46.l.doubleclick.net 21599
1589336969.357598784 2 pagead46.l.doubleclick.net www.googletagservices.com 299
1589336969.365641591 1 d31qbv1cthcecs.cloudfront.net d31qbv1cthcecs.cloudfront.net 59
1589336969.365641591 2 d31qbv1cthcecs.cloudfront.net d31qbv1cthcecs.cloudfront.net 59
1589336969.365641591 3 d31qbv1cthcecs.cloudfront.net d31qbv1cthcecs.cloudfront.net 59
1589336969.365641591 4 d31qbv1cthcecs.cloudfront.net d31qbv1cthcecs.cloudfront.net 59
1589336969.366821525 1 sb.scorecardresearch.com sb.scorecardresearch.com.edgekey.net 2929
1589336969.366821525 2 sb.scorecardresearch.com.edgekey.net e1879.e7.akamaiedge.net 2869
1589336969.366821525 3 e1879.e7.akamaiedge.net sb.scorecardresearch.com 19
1589336969.430443251 1 cdn.ampproject.org cdn-content.ampproject.org 299
1589336969.430443251 2 cdn-content.ampproject.org cdn.ampproject.org 299
1589336969.566312240 1 googleads.g.doubleclick.net pagead46.l.doubleclick.net 299
1589336969.566312240 2 pagead46.l.doubleclick.net googleads.g.doubleclick.net 299
1589336969.572387946 1 pagead2.googlesyndication.com pagead46.l.doubleclick.net 299
1589336969.572387946 2 pagead46.l.doubleclick.net pagead2.googlesyndication.com 299
1589336969.578816482 1 cdn.doubleverify.com akacdn.doubleverify.com.edgekey.net 22
1589336969.578816482 2 akacdn.doubleverify.com.edgekey.net e17513.d.akamaiedge.net 318
1589336969.578816482 3 e17513.d.akamaiedge.net cdn.doubleverify.com 19
1589336969.595380031 1 pixel.quantcount.com global.px.quantserve.com 138
1589336969.595380031 2 global.px.quantserve.com global.px.quantserve.com 59
1589336969.595380031 3 global.px.quantserve.com global.px.quantserve.com 59
1589336969.595380031 4 global.px.quantserve.com global.px.quantserve.com 59
1589336969.595380031 5 global.px.quantserve.com global.px.quantserve.com 59
1589336969.595380031 6 global.px.quantserve.com global.px.quantserve.com 59
1589336969.595380031 7 global.px.quantserve.com global.px.quantserve.com 59
1589336969.595380031 8 global.px.quantserve.com global.px.quantserve.com 59
1589336969.595380031 9 global.px.quantserve.com pixel.quantcount.com 59
1589336969.595980773 1 content.quantcount.com creative-adchoices.advertise.qcinternal.io 21009
1589336969.595980773 2 creative-adchoices.advertise.qcinternal.io creative-adchoices.advertise.qcinternal.io 59
1589336969.595980773 3 creative-adchoices.advertise.qcinternal.io creative-adchoices.advertise.qcinternal.io 59
1589336969.595980773 4 creative-adchoices.advertise.qcinternal.io creative-adchoices.advertise.qcinternal.io 59
1589336969.595980773 5 creative-adchoices.advertise.qcinternal.io content.quantcount.com 59
1589336969.597639167 1 z.moatads.com wildcard.moatads.com.edgekey.net 3453
1589336969.597639167 2 wildcard.moatads.com.edgekey.net e13136.g.akamaiedge.net 6
1589336969.597639167 3 e13136.g.akamaiedge.net z.moatads.com 19
1589336969.606501620 1 c.betrad.com wildcard.betrad.com.edgekey.net 13811
1589336969.606501620 2 wildcard.betrad.com.edgekey.net e5413.g.akamaiedge.net 21233
1589336969.606501620 3 e5413.g.akamaiedge.net c.betrad.com 19
1589336969.621443500 1 exch.quantserve.com 2kpixel.quantserve.com 21599
1589336969.621443500 2 2kpixel.quantserve.com global.px.quantserve.com 21599
1589336969.621443500 3 global.px.quantserve.com global.px.quantserve.com 59
1589336969.621443500 4 global.px.quantserve.com global.px.quantserve.com 59
1589336969.621443500 5 global.px.quantserve.com global.px.quantserve.com 59
1589336969.621443500 6 global.px.quantserve.com global.px.quantserve.com 59
1589336969.621443500 7 global.px.quantserve.com global.px.quantserve.com 59
1589336969.621443500 8 global.px.quantserve.com global.px.quantserve.com 59
1589336969.621443500 9 global.px.quantserve.com global.px.quantserve.com 59
1589336969.621443500 10 global.px.quantserve.com exch.quantserve.com 59
1589336969.728644677 1 adsimg.kompas.com adsimg.kompas.com 59
1589336969.728644677 2 adsimg.kompas.com adsimg.kompas.com 59
1589336969.728644677 3 adsimg.kompas.com adsimg.kompas.com 59
1589336969.728644677 4 adsimg.kompas.com adsimg.kompas.com 59
1589336969.908224420 1 js.genieessp.com v2.genieesspv.jp 712
1589336969.908224420 2 v2.genieesspv.jp v2.genieesspv.jp 3599
1589336969.908224420 3 v2.genieesspv.jp v2.genieesspv.jp 3599
1589336969.908224420 4 v2.genieesspv.jp v2.genieesspv.jp 3599
1589336969.908224420 5 v2.genieesspv.jp v2.genieesspv.jp 3599
1589336969.908224420 6 v2.genieesspv.jp v2.genieesspv.jp 3599
1589336969.908224420 7 v2.genieesspv.jp v2.genieesspv.jp 3599
1589336969.908224420 8 v2.genieesspv.jp v2.genieesspv.jp 3599
1589336969.908224420 9 v2.genieesspv.jp js.genieessp.com 3599
1589336970.063508381 1 ajax.googleapis.com ajax.googleapis.com 299
1589336970.181106593 1 apis.kompas.com apis.kompas.com 59
1589336970.181106593 2 apis.kompas.com apis.kompas.com 59
1589336970.181106593 3 apis.kompas.com apis.kompas.com 59
1589336970.181106593 4 apis.kompas.com apis.kompas.com 59
1589336970.188778845 1 cdn3.doubleverify.com cdn.doubleverify.com 4
1589336970.188778845 2 cdn.doubleverify.com akacdn.doubleverify.com.edgekey.net 4
1589336970.188778845 3 akacdn.doubleverify.com.edgekey.net e17513.d.akamaiedge.net 662
1589336970.188778845 4 e17513.d.akamaiedge.net cdn3.doubleverify.com 19
1589336970.283352021 1 rtb0.doubleverify.com bs-geo.dvgtm.akadns.net 18
1589336970.283352021 2 bs-geo.dvgtm.akadns.net bs-wlb-eu.dvgtm.akadns.net 119
1589336970.283352021 3 bs-wlb-eu.dvgtm.akadns.net frcp-hlb.dvgtm.akadns.net 59
1589336970.283352021 4 frcp-hlb.dvgtm.akadns.net rtb0.doubleverify.com 29
1589336970.505411639 1 tps20512.doubleverify.com frcp-hlb.doubleverify.com 618
1589336970.505411639 2 frcp-hlb.doubleverify.com frcp-hlb.dvgtm.akadns.net 618
1589336970.505411639 3 frcp-hlb.dvgtm.akadns.net tps20512.doubleverify.com 29
1589336970.666444452 1 ad.doubleclick.net dart.l.doubleclick.net 21599
1589336970.666444452 2 dart.l.doubleclick.net ad.doubleclick.net 299
1589336970.808053392 1 s0.2mdn.net s0-2mdn-net.l.google.com 299
1589336970.808053392 2 s0-2mdn-net.l.google.com s0.2mdn.net 299
1589336970.857683515 1 googleads4.g.doubleclick.net pagead.l.doubleclick.net 299
1589336970.857683515 2 pagead.l.doubleclick.net googleads4.g.doubleclick.net 299
1589336970.906063802 1 <Root> wncvyelhwgp 86390
1589336970.907871965 1 <Root> ynmvshimxht 86379
1589336970.909022319 1 <Root> qurqrxex 86395
1589336970.918618390 1 clients1.google.com clients.l.google.com 139
1589336970.918618390 2 clients.l.google.com clients1.google.com 139
1589336971.461199176 1 api.tribunnews.com d3hndmbr6e28d5.cloudfront.net 299
1589336971.461199176 2 d3hndmbr6e28d5.cloudfront.net d3hndmbr6e28d5.cloudfront.net 59
1589336971.461199176 3 d3hndmbr6e28d5.cloudfront.net d3hndmbr6e28d5.cloudfront.net 59
1589336971.461199176 4 d3hndmbr6e28d5.cloudfront.net d3hndmbr6e28d5.cloudfront.net 59
1589336971.461199176 5 d3hndmbr6e28d5.cloudfront.net api.tribunnews.com 59
1589336971.568916576 1 translate.googleapis.com translate.googleapis.com 265
1589336971.643052412 1 stats.g.doubleclick.net stats.l.doubleclick.net 21599
1589336971.643052412 2 stats.l.doubleclick.net stats.l.doubleclick.net 299
1589336971.643052412 3 stats.l.doubleclick.net stats.l.doubleclick.net 299
1589336971.643052412 4 stats.l.doubleclick.net stats.l.doubleclick.net 299
1589336971.643052412 5 stats.l.doubleclick.net stats.g.doubleclick.net 299
1589336971.872382207 1 ads.pubmatic.com pubmatic.edgekey.net 828
1589336971.872382207 2 pubmatic.edgekey.net e6603.g.akamaiedge.net 10916
1589336971.872382207 3 e6603.g.akamaiedge.net ads.pubmatic.com 19
1589336971.897371820 1 acdn.adnxs.com prod.appnexus.map.fastly.net 787
1589336971.897371820 2 prod.appnexus.map.fastly.net acdn.adnxs.com 29
1589336971.899158161 1 player.ivideosmart.com ivideosmrt.s.llnwi.net 20628
1589336971.899158161 2 ivideosmrt.s.llnwi.net player.ivideosmart.com 299
1589336971.904473156 1 tps.doubleverify.com tps-geo.dvgtm.akadns.net 307
1589336971.904473156 2 tps-geo.dvgtm.akadns.net tps-wlb-eu.dvgtm.akadns.net 119
1589336971.904473156 3 tps-wlb-eu.dvgtm.akadns.net frcp-hlb.dvgtm.akadns.net 299
1589336971.904473156 4 frcp-hlb.dvgtm.akadns.net tps.doubleverify.com 29
1589336971.928973581 1 js-sec.indexww.com js-sec.casalemedia.com.edgekey.net 10786
1589336971.928973581 2 js-sec.casalemedia.com.edgekey.net e8037.g.akamaiedge.net 17139
1589336971.928973581 3 e8037.g.akamaiedge.net js-sec.indexww.com 19
1589336972.051698504 1 eb2.3lift.com eu-eb2.3lift.com 16345
1589336972.051698504 2 eu-eb2.3lift.com dualstack.engagement-bus-prod-641612343.eu-central-1.elb.amazonaws.com 21019
1589336972.051698504 3 dualstack.engagement-bus-prod-641612343.eu-central-1.elb.amazonaws.com dualstack.engagement-bus-prod-641612343.eu-central-1.elb.amazonaws.com 44
1589336972.051698504 4 dualstack.engagement-bus-prod-641612343.eu-central-1.elb.amazonaws.com dualstack.engagement-bus-prod-641612343.eu-central-1.elb.amazonaws.com 44
1589336972.051698504 5 dualstack.engagement-bus-prod-641612343.eu-central-1.elb.amazonaws.com dualstack.engagement-bus-prod-641612343.eu-central-1.elb.amazonaws.com 44
1589336972.051698504 6 dualstack.engagement-bus-prod-641612343.eu-central-1.elb.amazonaws.com dualstack.engagement-bus-prod-641612343.eu-central-1.elb.amazonaws.com 44
1589336972.051698504 7 dualstack.engagement-bus-prod-641612343.eu-central-1.elb.amazonaws.com dualstack.engagement-bus-prod-641612343.eu-central-1.elb.amazonaws.com 44
1589336972.051698504 8 dualstack.engagement-bus-prod-641612343.eu-central-1.elb.amazonaws.com dualstack.engagement-bus-prod-641612343.eu-central-1.elb.amazonaws.com 44
1589336972.051698504 9 dualstack.engagement-bus-prod-641612343.eu-central-1.elb.amazonaws.com dualstack.engagement-bus-prod-641612343.eu-central-1.elb.amazonaws.com 44
1589336972.051698504 10 dualstack.engagement-bus-prod-641612343.eu-central-1.elb.amazonaws.com eb2.3lift.com 44
1589336972.056035980 1 eu-u.openx.net eu-u.openx.net 899
1589336972.149832965 1 imasdk.googleapis.com imasdk.googleapis.com 299
1589336972.245468349 1 dclk-match.dotomi.com afp.dotomi.weighted.com.akadns.net 198
1589336972.245468349 2 afp.dotomi.weighted.com.akadns.net ams01-usadmm-ds.dotomi.com 29
1589336972.245468349 3 ams01-usadmm-ds.dotomi.com dclk-match.dotomi.com 157
1589336972.281436965 1 static.doubleclick.net static-doubleclick-net.l.google.com 21599
1589336972.281436965 2 static-doubleclick-net.l.google.com static.doubleclick.net 299
1589336972.298071213 1 www.google.com www.google.com 128
1589336972.320435955 1 c1.adform.net track.adformnet.akadns.net 3447
1589336972.320435955 2 track.adformnet.akadns.net track-eu.adformnet.akadns.net 599
1589336972.320435955 3 track-eu.adformnet.akadns.net track-eu.adformnet.akadns.net 599
1589336972.320435955 4 track-eu.adformnet.akadns.net track-eu.adformnet.akadns.net 599
1589336972.320435955 5 track-eu.adformnet.akadns.net track-eu.adformnet.akadns.net 599
1589336972.320435955 6 track-eu.adformnet.akadns.net track-eu.adformnet.akadns.net 599
1589336972.320435955 7 track-eu.adformnet.akadns.net track-eu.adformnet.akadns.net 599
1589336972.320435955 8 track-eu.adformnet.akadns.net track-eu.adformnet.akadns.net 599
1589336972.320435955 9 track-eu.adformnet.akadns.net track-eu.adformnet.akadns.net 599
1589336972.320435955 10 track-eu.adformnet.akadns.net c1.adform.net 599
1589336972.549682022 1 certify.alexametrics.com certify.alexametrics.com 59
1589336972.549682022 2 certify.alexametrics.com certify.alexametrics.com 59
1589336972.549682022 3 certify.alexametrics.com certify.alexametrics.com 59
1589336972.549682022 4 certify.alexametrics.com certify.alexametrics.com 59
1589336972.672004659 1 secure.adnxs.com g.geogslb.com 14818
1589336972.672004659 2 g.geogslb.com ib.anycast.adnxs.com 2914
1589336972.672004659 3 ib.anycast.adnxs.com ib.anycast.adnxs.com 64
1589336972.672004659 4 ib.anycast.adnxs.com ib.anycast.adnxs.com 64
1589336972.672004659 5 ib.anycast.adnxs.com ib.anycast.adnxs.com 64
1589336972.672004659 6 ib.anycast.adnxs.com ib.anycast.adnxs.com 64
1589336972.672004659 7 ib.anycast.adnxs.com ib.anycast.adnxs.com 64
1589336972.672004659 8 ib.anycast.adnxs.com ib.anycast.adnxs.com 64
1589336972.672004659 9 ib.anycast.adnxs.com ib.anycast.adnxs.com 64
1589336972.672004659 10 ib.anycast.adnxs.com secure.adnxs.com 64
1589336972.712579355 1 sync.ipredictive.com sync.ipredictive.com 30
1589336972.712579355 2 sync.ipredictive.com sync.ipredictive.com 30
1589336972.712579355 3 sync.ipredictive.com sync.ipredictive.com 30
1589336972.712579355 4 sync.ipredictive.com sync.ipredictive.com 30
1589336972.712579355 5 sync.ipredictive.com sync.ipredictive.com 30
1589336972.712579355 6 sync.ipredictive.com sync.ipredictive.com 30
1589336972.712579355 7 sync.ipredictive.com sync.ipredictive.com 30
1589336972.712579355 8 sync.ipredictive.com sync.ipredictive.com 30
1589336972.717849951 1 idsync.rlcdn.com idsync.rlcdn.com 35
1589336972.737850146 1 ipw.metadsp.co.uk pool.rome.iponweb.net 129
1589336972.737850146 2 pool.rome.iponweb.net ipw.metadsp.co.uk 409
1589336972.739824475 1 acuityplatform.com acuityplatform.com 299
1589336972.744444319 1 dmpsync.3lift.com eu-dmpsync.3lift.com 21599
1589336972.744444319 2 eu-dmpsync.3lift.com dualstack.engagement-bus-prod-641612343.eu-central-1.elb.amazonaws.com 21599
1589336972.744444319 3 dualstack.engagement-bus-prod-641612343.eu-central-1.elb.amazonaws.com dualstack.engagement-bus-prod-641612343.eu-central-1.elb.amazonaws.com 59
1589336972.744444319 4 dualstack.engagement-bus-prod-641612343.eu-central-1.elb.amazonaws.com dualstack.engagement-bus-prod-641612343.eu-central-1.elb.amazonaws.com 59
1589336972.744444319 5 dualstack.engagement-bus-prod-641612343.eu-central-1.elb.amazonaws.com dualstack.engagement-bus-prod-641612343.eu-central-1.elb.amazonaws.com 59
1589336972.744444319 6 dualstack.engagement-bus-prod-641612343.eu-central-1.elb.amazonaws.com dualstack.engagement-bus-prod-641612343.eu-central-1.elb.amazonaws.com 59
1589336972.744444319 7 dualstack.engagement-bus-prod-641612343.eu-central-1.elb.amazonaws.com dualstack.engagement-bus-prod-641612343.eu-central-1.elb.amazonaws.com 59
1589336972.744444319 8 dualstack.engagement-bus-prod-641612343.eu-central-1.elb.amazonaws.com dualstack.engagement-bus-prod-641612343.eu-central-1.elb.amazonaws.com 59
1589336972.744444319 9 dualstack.engagement-bus-prod-641612343.eu-central-1.elb.amazonaws.com dualstack.engagement-bus-prod-641612343.eu-central-1.elb.amazonaws.com 59
1589336972.744444319 10 dualstack.engagement-bus-prod-641612343.eu-central-1.elb.amazonaws.com dmpsync.3lift.com 59
1589336972.842961743 1 ssum-sec.casalemedia.com ssum-sec.casalemedia.com.edgekey.net 19970
1589336972.842961743 2 ssum-sec.casalemedia.com.edgekey.net e8037.g.akamaiedge.net 21350
1589336972.842961743 3 e8037.g.akamaiedge.net ssum-sec.casalemedia.com 19
1589336972.857399167 1 tps20228.doubleverify.com frcp-hlb.doubleverify.com 205
1589336972.857399167 2 frcp-hlb.doubleverify.com frcp-hlb.dvgtm.akadns.net 560
1589336972.857399167 3 frcp-hlb.dvgtm.akadns.net tps20228.doubleverify.com 29
1589336972.990846020 1 beacon.krxd.net beacon-dub-prod.krxd.net 213
1589336972.990846020 2 beacon-dub-prod.krxd.net prod-dub-beacon-1484770602.eu-west-1.elb.amazonaws.com 61
