1589446448.641696172 1 mama.cn mama.cn 599
1589446448.690432592 1 accounts.google.com accounts.google.com 299
1589446453.340672560 1 www.mama.cn cname.mama.cn 599
1589446453.340672560 2 cname.mama.cn www.mama.cn 0
1589446454.869647267 1 static1.cdnmama.com static1.cdnmama.com.cdn.dnsv1.com 599
1589446454.869647267 2 static1.cdnmama.com.cdn.dnsv1.com 1922114.p23.tc.cdntip.com 599
1589446454.869647267 3 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589446454.869647267 4 1922114.p23.tc.cdntip.com static1.cdnmama.com 179
1589446455.419056152 1 <Root> uijlsflxn 86397
1589446455.419092738 1 <Root> kuwlvvwqs 86394
1589446455.419936869 1 <Root> snosakdiqulc 86381
1589446456.566186496 1 m.mama.cn cname.mama.cn 599
1589446456.566186496 2 cname.mama.cn m.mama.cn 0
1589446456.657153537 1 api-luke.mama.cn api-luke.mama.cn.cdn.dnsv1.com 599
1589446456.657153537 2 api-luke.mama.cn.cdn.dnsv1.com 395745.p23.tc.cdntip.com 599
1589446456.657153537 3 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589446456.657153537 4 395745.p23.tc.cdntip.com api-luke.mama.cn 179
1589446456.986766935 1 pics.cdnmama.com pics.cdnmama.com.cdn.dnsv1.com 599
1589446456.986766935 2 pics.cdnmama.com.cdn.dnsv1.com 1920363.p23.tc.cdntip.com 599
1589446456.986766935 3 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589446456.986766935 4 1920363.p23.tc.cdntip.com pics.cdnmama.com 179
1589446457.046466396 1 avatar.mama.cn avatar-mama-cn-idv9gs0.qiniudns.com 0
1589446457.046466396 2 avatar-mama-cn-idv9gs0.qiniudns.com tiny45.china.line.qiniudns.com 599
1589446457.046466396 3 tiny45.china.line.qiniudns.com tinychinacdnweb.qiniu.com.w.kunlunno.com 299
1589446457.046466396 4 tinychinacdnweb.qiniu.com.w.kunlunno.com tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com 59
1589446457.046466396 5 tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com 59
1589446457.046466396 6 tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com 59
1589446457.046466396 7 tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com 59
1589446457.046466396 8 tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com 59
1589446457.046466396 9 tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com 59
1589446457.046466396 10 tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com 59
1589446457.046466396 11 tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com 59
1589446457.046466396 12 tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com 59
1589446457.046466396 13 tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com 59
1589446457.046466396 14 tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com avatar.mama.cn 59
1589446457.050349552 1 qimg.cdnmama.com qimg.cdnmama.com.cdn.dnsv1.com 599
1589446457.050349552 2 qimg.cdnmama.com.cdn.dnsv1.com 1920388.p23.tc.cdntip.com 599
1589446457.050349552 3 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 179
1589446457.050349552 4 1920388.p23.tc.cdntip.com qimg.cdnmama.com 179
1589446462.207054568 1 ssl.gstatic.com ssl.gstatic.com 299
1589446462.229432147 1 update.googleapis.com update.googleapis.com 299
