1589419984.500057073 1 mama.cn mama.cn 599
1589419984.708480231 1 accounts.google.com accounts.google.com 299
1589419988.825045679 1 www.mama.cn cname.mama.cn 599
1589419988.825045679 2 cname.mama.cn www.mama.cn 0
1589419990.336885922 1 static1.cdnmama.com static1.cdnmama.com.cdn.dnsv1.com 599
1589419990.336885922 2 static1.cdnmama.com.cdn.dnsv1.com 1922114.p23.tc.cdntip.com 599
1589419990.336885922 3 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589419990.336885922 4 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589419990.336885922 5 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589419990.336885922 6 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589419990.336885922 7 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589419990.336885922 8 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589419990.336885922 9 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589419990.336885922 10 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589419990.336885922 11 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589419990.336885922 12 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589419990.336885922 13 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589419990.336885922 14 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589419990.336885922 15 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589419990.336885922 16 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589419990.336885922 17 1922114.p23.tc.cdntip.com static1.cdnmama.com 179
1589419991.242496320 1 <Root> jekwxwfubvdy 86394
1589419991.243948978 1 <Root> zdcvqxjydqdrvbh 86398
1589419991.245599795 1 <Root> ugaruom 86389
1589419992.052899989 1 m.mama.cn cname.mama.cn 599
1589419992.052899989 2 cname.mama.cn m.mama.cn 0
1589419992.173560870 1 avatar.mama.cn avatar-mama-cn-idv9gs0.qiniudns.com 0
1589419992.173560870 2 avatar-mama-cn-idv9gs0.qiniudns.com tiny45.china.line.qiniudns.com 599
1589419992.173560870 3 tiny45.china.line.qiniudns.com tinychinacdnweb.qiniu.com.w.kunlunno.com 299
1589419992.173560870 4 tinychinacdnweb.qiniu.com.w.kunlunno.com tinychinacdnweb.qiniu.com.w.kunlunno.com 59
1589419992.173560870 5 tinychinacdnweb.qiniu.com.w.kunlunno.com tinychinacdnweb.qiniu.com.w.kunlunno.com 59
1589419992.173560870 6 tinychinacdnweb.qiniu.com.w.kunlunno.com tinychinacdnweb.qiniu.com.w.kunlunno.com 59
1589419992.173560870 7 tinychinacdnweb.qiniu.com.w.kunlunno.com tinychinacdnweb.qiniu.com.w.kunlunno.com 59
1589419992.173560870 8 tinychinacdnweb.qiniu.com.w.kunlunno.com tinychinacdnweb.qiniu.com.w.kunlunno.com 59
1589419992.173560870 9 tinychinacdnweb.qiniu.com.w.kunlunno.com tinychinacdnweb.qiniu.com.w.kunlunno.com 59
1589419992.173560870 10 tinychinacdnweb.qiniu.com.w.kunlunno.com tinychinacdnweb.qiniu.com.w.kunlunno.com 59
1589419992.173560870 11 tinychinacdnweb.qiniu.com.w.kunlunno.com avatar.mama.cn 59
1589419992.225508091 1 api-luke.mama.cn api-luke.mama.cn.cdn.dnsv1.com 599
1589419992.225508091 2 api-luke.mama.cn.cdn.dnsv1.com 395745.p23.tc.cdntip.com 599
1589419992.225508091 3 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589419992.225508091 4 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
