1589335297.897121567 1 mama.cn mama.cn 599
1589335298.026430686 1 accounts.google.com accounts.google.com 299
1589335301.986456288 1 www.mama.cn cname.mama.cn 599
1589335301.986456288 2 cname.mama.cn www.mama.cn 0
1589335303.371146532 1 static1.cdnmama.com static1.cdnmama.com.cdn.dnsv1.com 599
1589335303.371146532 2 static1.cdnmama.com.cdn.dnsv1.com 1922114.p23.tc.cdntip.com 599
1589335303.371146532 3 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589335303.371146532 4 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589335303.371146532 5 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589335303.371146532 6 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589335303.371146532 7 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589335303.371146532 8 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589335303.371146532 9 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589335303.371146532 10 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589335303.371146532 11 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589335303.371146532 12 1922114.p23.tc.cdntip.com static1.cdnmama.com 179
1589335304.655846484 1 <Root> xzyxvgp 86388
1589335304.659050703 1 <Root> dlfzfavfypi 86390
1589335304.659292203 1 <Root> bljmcml 86387
1589335305.313544122 1 m.mama.cn cname.mama.cn 516
1589335305.313544122 2 cname.mama.cn m.mama.cn 0
1589335305.480781410 1 api-luke.mama.cn api-luke.mama.cn.cdn.dnsv1.com 599
1589335305.480781410 2 api-luke.mama.cn.cdn.dnsv1.com 395745.p23.tc.cdntip.com 599
1589335305.480781410 3 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589335305.480781410 4 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589335305.480781410 5 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589335305.480781410 6 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589335305.480781410 7 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589335305.480781410 8 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589335305.480781410 9 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589335305.480781410 10 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589335305.480781410 11 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589335305.480781410 12 395745.p23.tc.cdntip.com api-luke.mama.cn 179
1589335305.513747044 1 avatar.mama.cn avatar-mama-cn-idv9gs0.qiniudns.com 0
1589335305.513747044 2 avatar-mama-cn-idv9gs0.qiniudns.com tiny45.china.line.qiniudns.com 599
1589335305.513747044 3 tiny45.china.line.qiniudns.com tinychinacdnweb.qiniu.com.w.kunlunno.com 299
1589335305.513747044 4 tinychinacdnweb.qiniu.com.w.kunlunno.com tinychinacdnweb.qiniu.com.w.kunlunno.com 59
1589335305.513747044 5 tinychinacdnweb.qiniu.com.w.kunlunno.com tinychinacdnweb.qiniu.com.w.kunlunno.com 59
1589335305.513747044 6 tinychinacdnweb.qiniu.com.w.kunlunno.com tinychinacdnweb.qiniu.com.w.kunlunno.com 59
1589335305.513747044 7 tinychinacdnweb.qiniu.com.w.kunlunno.com tinychinacdnweb.qiniu.com.w.kunlunno.com 59
1589335305.513747044 8 tinychinacdnweb.qiniu.com.w.kunlunno.com tinychinacdnweb.qiniu.com.w.kunlunno.com 59
1589335305.513747044 9 tinychinacdnweb.qiniu.com.w.kunlunno.com tinychinacdnweb.qiniu.com.w.kunlunno.com 59
1589335305.513747044 10 tinychinacdnweb.qiniu.com.w.kunlunno.com tinychinacdnweb.qiniu.com.w.kunlunno.com 59
1589335305.513747044 11 tinychinacdnweb.qiniu.com.w.kunlunno.com tinychinacdnweb.qiniu.com.w.kunlunno.com 59
1589335305.513747044 12 tinychinacdnweb.qiniu.com.w.kunlunno.com tinychinacdnweb.qiniu.com.w.kunlunno.com 59
1589335305.513747044 13 tinychinacdnweb.qiniu.com.w.kunlunno.com tinychinacdnweb.qiniu.com.w.kunlunno.com 59
1589335305.513747044 14 tinychinacdnweb.qiniu.com.w.kunlunno.com tinychinacdnweb.qiniu.com.w.kunlunno.com 59
1589335305.513747044 15 tinychinacdnweb.qiniu.com.w.kunlunno.com tinychinacdnweb.qiniu.com.w.kunlunno.com 59
1589335305.513747044 16 tinychinacdnweb.qiniu.com.w.kunlunno.com tinychinacdnweb.qiniu.com.w.kunlunno.com 59
1589335305.513747044 17 tinychinacdnweb.qiniu.com.w.kunlunno.com tinychinacdnweb.qiniu.com.w.kunlunno.com 59
1589335305.513747044 18 tinychinacdnweb.qiniu.com.w.kunlunno.com tinychinacdnweb.qiniu.com.w.kunlunno.com 59
1589335305.513747044 19 tinychinacdnweb.qiniu.com.w.kunlunno.com avatar.mama.cn 59
1589335305.743295858 1 pics.cdnmama.com pics.cdnmama.com.cdn.dnsv1.com 599
1589335305.743295858 2 pics.cdnmama.com.cdn.dnsv1.com 1920363.p23.tc.cdntip.com 599
1589335305.743295858 3 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589335305.743295858 4 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589335305.743295858 5 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589335305.743295858 6 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589335305.743295858 7 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589335305.743295858 8 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589335305.743295858 9 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589335305.743295858 10 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589335305.743295858 11 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589335305.743295858 12 1920363.p23.tc.cdntip.com pics.cdnmama.com 179
1589335305.750266559 1 qimg.cdnmama.com qimg.cdnmama.com.cdn.dnsv1.com 599
1589335305.750266559 2 qimg.cdnmama.com.cdn.dnsv1.com 1920388.p23.tc.cdntip.com 599
1589335305.750266559 3 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 179
1589335305.750266559 4 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 179
1589335305.750266559 5 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 179
1589335305.750266559 6 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 179
1589335305.750266559 7 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 179
1589335305.750266559 8 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 179
1589335305.750266559 9 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 179
1589335305.750266559 10 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 179
1589335305.750266559 11 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 179
1589335305.750266559 12 1920388.p23.tc.cdntip.com qimg.cdnmama.com 179
1589335307.080652072 1 pt-images2.cdnmama.com pt-images2.cdnmama.com.qiniudns.com 599
1589335307.080652072 2 pt-images2.cdnmama.com.qiniudns.com tiny45.china.line.qiniudns.com 599
1589335307.080652072 3 tiny45.china.line.qiniudns.com tinychinacdnweb.qiniu.com.w.kunlunno.com 299
1589335307.080652072 4 tinychinacdnweb.qiniu.com.w.kunlunno.com tinychinacdnweb.qiniu.com.w.kunlunno.com 59
1589335307.080652072 5 tinychinacdnweb.qiniu.com.w.kunlunno.com tinychinacdnweb.qiniu.com.w.kunlunno.com 59
1589335307.080652072 6 tinychinacdnweb.qiniu.com.w.kunlunno.com tinychinacdnweb.qiniu.com.w.kunlunno.com 59
1589335307.080652072 7 tinychinacdnweb.qiniu.com.w.kunlunno.com tinychinacdnweb.qiniu.com.w.kunlunno.com 59
1589335307.080652072 8 tinychinacdnweb.qiniu.com.w.kunlunno.com tinychinacdnweb.qiniu.com.w.kunlunno.com 59
1589335307.080652072 9 tinychinacdnweb.qiniu.com.w.kunlunno.com tinychinacdnweb.qiniu.com.w.kunlunno.com 59
1589335307.080652072 10 tinychinacdnweb.qiniu.com.w.kunlunno.com tinychinacdnweb.qiniu.com.w.kunlunno.com 59
1589335307.080652072 11 tinychinacdnweb.qiniu.com.w.kunlunno.com tinychinacdnweb.qiniu.com.w.kunlunno.com 59
1589335307.080652072 12 tinychinacdnweb.qiniu.com.w.kunlunno.com tinychinacdnweb.qiniu.com.w.kunlunno.com 59
1589335307.080652072 13 tinychinacdnweb.qiniu.com.w.kunlunno.com tinychinacdnweb.qiniu.com.w.kunlunno.com 59
1589335307.080652072 14 tinychinacdnweb.qiniu.com.w.kunlunno.com tinychinacdnweb.qiniu.com.w.kunlunno.com 59
1589335307.080652072 15 tinychinacdnweb.qiniu.com.w.kunlunno.com tinychinacdnweb.qiniu.com.w.kunlunno.com 59
1589335307.080652072 16 tinychinacdnweb.qiniu.com.w.kunlunno.com tinychinacdnweb.qiniu.com.w.kunlunno.com 59
1589335307.080652072 17 tinychinacdnweb.qiniu.com.w.kunlunno.com tinychinacdnweb.qiniu.com.w.kunlunno.com 59
1589335307.080652072 18 tinychinacdnweb.qiniu.com.w.kunlunno.com tinychinacdnweb.qiniu.com.w.kunlunno.com 59
1589335307.080652072 19 tinychinacdnweb.qiniu.com.w.kunlunno.com pt-images2.cdnmama.com 59
1589335307.227024279 1 statis1.mama.cn gzcname.gzmama.com 0
1589335307.227024279 2 gzcname.gzmama.com statis1.mama.cn 299
1589335307.659595902 1 ssl.gstatic.com ssl.gstatic.com 174
1589335307.785594810 1 imagesyuansu.bjmama.net imagesyuansu.bjmama.net.cdn.dnsv1.com 599
1589335307.785594810 2 imagesyuansu.bjmama.net.cdn.dnsv1.com 287123.p23.tc.cdntip.com 599
1589335307.785594810 3 287123.p23.tc.cdntip.com 287123.p23.tc.cdntip.com 179
1589335307.785594810 4 287123.p23.tc.cdntip.com 287123.p23.tc.cdntip.com 179
1589335307.785594810 5 287123.p23.tc.cdntip.com 287123.p23.tc.cdntip.com 179
1589335307.785594810 6 287123.p23.tc.cdntip.com 287123.p23.tc.cdntip.com 179
1589335307.785594810 7 287123.p23.tc.cdntip.com 287123.p23.tc.cdntip.com 179
1589335307.785594810 8 287123.p23.tc.cdntip.com 287123.p23.tc.cdntip.com 179
1589335307.785594810 9 287123.p23.tc.cdntip.com 287123.p23.tc.cdntip.com 179
1589335307.785594810 10 287123.p23.tc.cdntip.com 287123.p23.tc.cdntip.com 179
1589335307.785594810 11 287123.p23.tc.cdntip.com 287123.p23.tc.cdntip.com 179
1589335307.785594810 12 287123.p23.tc.cdntip.com imagesyuansu.bjmama.net 179
1589335308.221089120 1 hm.baidu.com hm.e.shifen.com 2337
