1589348551.479830660 1 mama.cn mama.cn 599
1589348551.988724755 1 www.mama.cn cname.mama.cn 599
1589348551.988724755 2 cname.mama.cn www.mama.cn 0
1589348555.660698970 1 static1.cdnmama.com static1.cdnmama.com.cdn.dnsv1.com 599
1589348555.660698970 2 static1.cdnmama.com.cdn.dnsv1.com 1922114.p23.tc.cdntip.com 599
1589348555.660698970 3 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589348555.660698970 4 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589348555.660698970 5 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589348555.660698970 6 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589348555.660698970 7 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589348555.660698970 8 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589348555.660698970 9 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589348555.660698970 10 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589348555.660698970 11 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589348555.660698970 12 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589348555.660698970 13 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589348555.660698970 14 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589348555.660698970 15 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589348555.660698970 16 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589348555.660698970 17 1922114.p23.tc.cdntip.com static1.cdnmama.com 179
1589348557.850867849 1 m.mama.cn cname.mama.cn 599
1589348557.850867849 2 cname.mama.cn m.mama.cn 0
1589348558.825772795 1 pics.cdnmama.com pics.cdnmama.com.cdn.dnsv1.com 599
