1589282062.502682909 1 mama.cn mama.cn 48
1589282063.031305217 1 www.mama.cn cname.mama.cn 599
1589282063.031305217 2 cname.mama.cn www.mama.cn 0
1589282064.285430442 1 static1.cdnmama.com static1.cdnmama.com.cdn.dnsv1.com 599
1589282064.285430442 2 static1.cdnmama.com.cdn.dnsv1.com 1922114.p23.tc.cdntip.com 599
1589282064.285430442 3 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589282064.285430442 4 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589282064.285430442 5 1922114.p23.tc.cdntip.com static1.cdnmama.com 179
1589282066.391148242 1 m.mama.cn cname.mama.cn 599
1589282066.391148242 2 cname.mama.cn m.mama.cn 0
1589282069.520571876 1 pics.cdnmama.com pics.cdnmama.com.cdn.dnsv1.com 599
1589282069.520571876 2 pics.cdnmama.com.cdn.dnsv1.com 1920363.p23.tc.cdntip.com 599
1589282069.520571876 3 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589282069.520571876 4 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589282069.520571876 5 1920363.p23.tc.cdntip.com pics.cdnmama.com 179
1589282070.605398406 1 imagesyuansu.bjmama.net imagesyuansu.bjmama.net.cdn.dnsv1.com 599
1589282070.605398406 2 imagesyuansu.bjmama.net.cdn.dnsv1.com 287123.p23.tc.cdntip.com 599
1589282070.605398406 3 287123.p23.tc.cdntip.com 287123.p23.tc.cdntip.com 179
1589282070.605398406 4 287123.p23.tc.cdntip.com 287123.p23.tc.cdntip.com 179
1589282070.605398406 5 287123.p23.tc.cdntip.com imagesyuansu.bjmama.net 179
1589282070.930204332 1 statis1.mama.cn gzcname.gzmama.com 0
1589282070.930204332 2 gzcname.gzmama.com statis1.mama.cn 299
1589282071.302793359 1 pt-images.cdnmama.com pt-images.cdnmama.com.cdn.dnsv1.com 599
1589282071.302793359 2 pt-images.cdnmama.com.cdn.dnsv1.com 1920369.p23.tc.cdntip.com 599
1589282071.302793359 3 1920369.p23.tc.cdntip.com 1920369.p23.tc.cdntip.com 179
1589282071.302793359 4 1920369.p23.tc.cdntip.com 1920369.p23.tc.cdntip.com 179
1589282071.302793359 5 1920369.p23.tc.cdntip.com pt-images.cdnmama.com 179
1589282071.927683485 1 pt-images1.cdnmama.com pt-images1.cdnmama.com.qiniudns.com 565
