1589295593.342726389 1 mama.cn mama.cn 599
1589295593.585868313 1 accounts.google.com accounts.google.com 5
1589295597.411094769 1 www.mama.cn cname.mama.cn 599
1589295597.411094769 2 cname.mama.cn www.mama.cn 0
1589295598.935639514 1 static1.cdnmama.com static1.cdnmama.com.cdn.dnsv1.com 599
1589295598.935639514 2 static1.cdnmama.com.cdn.dnsv1.com 1922114.p23.tc.cdntip.com 599
1589295598.935639514 3 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589295598.935639514 4 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589295598.935639514 5 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589295598.935639514 6 1922114.p23.tc.cdntip.com static1.cdnmama.com 179
1589295600.038064942 1 <Root> rlnxabgpcfijku 86397
1589295600.038363856 1 <Root> cptnbvq 86385
1589295600.038383082 1 <Root> lzouazovjsutz 86392
1589295603.043683596 1 ssl.gstatic.com ssl.gstatic.com 98
1589295604.064704474 1 m.mama.cn cname.mama.cn 599
1589295604.064704474 2 cname.mama.cn m.mama.cn 0
1589295606.079482486 1 imagesyuansu.bjmama.net imagesyuansu.bjmama.net.cdn.dnsv1.com 599
1589295606.079482486 2 imagesyuansu.bjmama.net.cdn.dnsv1.com 287123.p23.tc.cdntip.com 599
1589295606.079482486 3 287123.p23.tc.cdntip.com 287123.p23.tc.cdntip.com 179
1589295606.079482486 4 287123.p23.tc.cdntip.com 287123.p23.tc.cdntip.com 179
1589295606.079482486 5 287123.p23.tc.cdntip.com 287123.p23.tc.cdntip.com 179
1589295606.079482486 6 287123.p23.tc.cdntip.com imagesyuansu.bjmama.net 179
1589295606.101449147 1 pics.cdnmama.com pics.cdnmama.com.cdn.dnsv1.com 599
1589295606.101449147 2 pics.cdnmama.com.cdn.dnsv1.com 1920363.p23.tc.cdntip.com 599
1589295606.101449147 3 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589295606.101449147 4 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589295606.101449147 5 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589295606.101449147 6 1920363.p23.tc.cdntip.com pics.cdnmama.com 179
