1589343355.133363632 1 weibo.com weibo.com 59
1589343355.983526241 1 www.weibo.com weibo.com.edgekey.net 59
1589343355.983526241 2 weibo.com.edgekey.net e4141.dscb.akamaiedge.net 21532
1589343355.983526241 3 e4141.dscb.akamaiedge.net www.weibo.com 19
1589343358.436394043 1 img.t.sinajs.cn imgt.gslb.sinaedge.com 59
1589343358.436394043 2 imgt.gslb.sinaedge.com edgeh2.grid.sinaedge.com 59
1589343358.436394043 3 edgeh2.grid.sinaedge.com d.sinaimg.cn.edgekey.net 59
1589343358.436394043 4 d.sinaimg.cn.edgekey.net e4141.dscb.akamaiedge.net 299
1589343358.436394043 5 e4141.dscb.akamaiedge.net img.t.sinajs.cn 19
1589343358.486876039 1 js.t.sinajs.cn jst.gslb.sinaedge.com 59
1589343358.486876039 2 jst.gslb.sinaedge.com edgeh2.grid.sinaedge.com 59
1589343358.486876039 3 edgeh2.grid.sinaedge.com d.sinaimg.cn.edgekey.net 59
1589343358.486876039 4 d.sinaimg.cn.edgekey.net e4141.dscb.akamaiedge.net 200
1589343358.486876039 5 e4141.dscb.akamaiedge.net js.t.sinajs.cn 19
1589343358.589651340 1 www.google-analytics.com www-google-analytics.l.google.com 21599
1589343358.589651340 2 www-google-analytics.l.google.com www.google-analytics.com 299
1589343358.737395948 1 stats.g.doubleclick.net stats.l.doubleclick.net 21599
1589343358.737395948 2 stats.l.doubleclick.net stats.l.doubleclick.net 299
1589343358.737395948 3 stats.l.doubleclick.net stats.l.doubleclick.net 299
1589343358.737395948 4 stats.l.doubleclick.net stats.l.doubleclick.net 299
1589343358.737395948 5 stats.l.doubleclick.net stats.g.doubleclick.net 299
1589343359.054265296 1 www.google.com www.google.com 299
1589343359.169538197 1 www.google.es www.google.es 299
1589343359.222498732 1 ipopimgs.sina.tw ipopimgs.sina.tw 299
1589343359.222498732 2 ipopimgs.sina.tw ipopimgs.sina.tw 299
1589343359.519324006 1 api.tw.weibo.com api.tw.weibo.com 59
1589343359.524874634 1 js1.t.sinajs.cn imgtjst.gslb.sinaedge.com 59
