1589357110.513241436 1 weibo.com weibo.com 59
1589357111.381334289 1 www.weibo.com weibo.com.edgekey.net 59
1589357111.381334289 2 weibo.com.edgekey.net e4141.dscb.akamaiedge.net 20315
1589357111.381334289 3 e4141.dscb.akamaiedge.net www.weibo.com 19
1589357113.760464319 1 js.t.sinajs.cn jst.gslb.sinaedge.com 59
1589357113.760464319 2 jst.gslb.sinaedge.com edgeh2.grid.sinaedge.com 59
1589357113.760464319 3 edgeh2.grid.sinaedge.com d.sinaimg.cn.edgekey.net 59
1589357113.760464319 4 d.sinaimg.cn.edgekey.net e4141.dscb.akamaiedge.net 18
1589357113.760464319 5 e4141.dscb.akamaiedge.net js.t.sinajs.cn 19
1589357114.643830473 1 img.t.sinajs.cn imgt.gslb.sinaedge.com 59
1589357114.643830473 2 imgt.gslb.sinaedge.com edgeh2.grid.sinaedge.com 59
1589357114.643830473 3 edgeh2.grid.sinaedge.com d.sinaimg.cn.edgekey.net 59
1589357114.643830473 4 d.sinaimg.cn.edgekey.net e4141.dscb.akamaiedge.net 30
1589357114.643830473 5 e4141.dscb.akamaiedge.net img.t.sinajs.cn 19
1589357114.715023395 1 www.google-analytics.com www-google-analytics.l.google.com 21599
1589357114.715023395 2 www-google-analytics.l.google.com www.google-analytics.com 299
1589357115.165813568 1 stats.g.doubleclick.net stats.l.doubleclick.net 21599
1589357115.165813568 2 stats.l.doubleclick.net stats.l.doubleclick.net 299
1589357115.165813568 3 stats.l.doubleclick.net stats.l.doubleclick.net 299
1589357115.165813568 4 stats.l.doubleclick.net stats.l.doubleclick.net 299
1589357115.165813568 5 stats.l.doubleclick.net stats.g.doubleclick.net 299
1589357115.227483620 1 ipopimgs.sina.tw ipopimgs.sina.tw 299
1589357115.227483620 2 ipopimgs.sina.tw ipopimgs.sina.tw 299
1589357115.231545970 1 tvax4.sinaimg.cn tvaxweibo.gslb.sinaedge.com 27
1589357115.231545970 2 tvaxweibo.gslb.sinaedge.com tvaxweibo.grid.sinaedge.com 27
1589357115.231545970 3 tvaxweibo.grid.sinaedge.com ww1.sinaimg.cn.w.alikunlun.com 27
1589357115.231545970 4 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 27
1589357115.231545970 5 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 27
1589357115.231545970 6 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 27
1589357115.231545970 7 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 27
