1579658901.280227192 1 www.gstatic.com www.gstatic.com 299
1579658901.555908817 1 accounts.google.com accounts.google.com 299
1579658901.719919393 1 correiobraziliense.com.br correiobraziliense.com.br 299
1579658901.719919393 2 correiobraziliense.com.br correiobraziliense.com.br 299
1579658902.186872558 1 www.correiobraziliense.com.br cache4-bundle.estaminas.com.br 281
1579658902.186872558 2 cache4-bundle.estaminas.com.br cache4-bundle.estaminas.com.br 581
1579658902.186872558 3 cache4-bundle.estaminas.com.br cache4-bundle.estaminas.com.br 581
1579658902.186872558 4 cache4-bundle.estaminas.com.br cache4-bundle.estaminas.com.br 581
1579658902.186872558 5 cache4-bundle.estaminas.com.br cache4-bundle.estaminas.com.br 581
1579658902.186872558 6 cache4-bundle.estaminas.com.br cache4-bundle.estaminas.com.br 581
1579658902.186872558 7 cache4-bundle.estaminas.com.br cache4-bundle.estaminas.com.br 581
1579658902.186872558 8 cache4-bundle.estaminas.com.br cache4-bundle.estaminas.com.br 581
1579658902.186872558 9 cache4-bundle.estaminas.com.br cache4-bundle.estaminas.com.br 581
1579658902.186872558 10 cache4-bundle.estaminas.com.br cache4-bundle.estaminas.com.br 581
1579658902.186872558 11 cache4-bundle.estaminas.com.br cache4-bundle.estaminas.com.br 581
1579658902.186872558 12 cache4-bundle.estaminas.com.br cache4-bundle.estaminas.com.br 581
1579658902.186872558 13 cache4-bundle.estaminas.com.br www.correiobraziliense.com.br 581
1579658903.204104261 1 www.googletagservices.com pagead46.l.doubleclick.net 21599
1579658903.204104261 2 pagead46.l.doubleclick.net www.googletagservices.com 299
1579658903.325636682 1 adservice.google.es pagead46.l.doubleclick.net 299
1579658903.325636682 2 pagead46.l.doubleclick.net adservice.google.es 299
1579658903.326295332 1 adservice.google.com pagead46.l.doubleclick.net 18
1579658903.326295332 2 pagead46.l.doubleclick.net adservice.google.com 18
1579658903.328969930 1 securepubads.g.doubleclick.net partnerad.l.doubleclick.net 21383
1579658903.328969930 2 partnerad.l.doubleclick.net securepubads.g.doubleclick.net 173
1579658903.416443795 1 css2.correiobraziliense.com.br cache4-bundle.estaminas.com.br 299
1579658903.416443795 2 cache4-bundle.estaminas.com.br cache4-bundle.estaminas.com.br 599
1579658903.416443795 3 cache4-bundle.estaminas.com.br cache4-bundle.estaminas.com.br 599
1579658903.416443795 4 cache4-bundle.estaminas.com.br cache4-bundle.estaminas.com.br 599
1579658903.416443795 5 cache4-bundle.estaminas.com.br cache4-bundle.estaminas.com.br 599
1579658903.416443795 6 cache4-bundle.estaminas.com.br cache4-bundle.estaminas.com.br 599
1579658903.416443795 7 cache4-bundle.estaminas.com.br cache4-bundle.estaminas.com.br 599
1579658903.416443795 8 cache4-bundle.estaminas.com.br cache4-bundle.estaminas.com.br 599
1579658903.416443795 9 cache4-bundle.estaminas.com.br cache4-bundle.estaminas.com.br 599
1579658903.416443795 10 cache4-bundle.estaminas.com.br cache4-bundle.estaminas.com.br 599
1579658903.416443795 11 cache4-bundle.estaminas.com.br cache4-bundle.estaminas.com.br 599
1579658903.416443795 12 cache4-bundle.estaminas.com.br cache4-bundle.estaminas.com.br 599
1579658903.416443795 13 cache4-bundle.estaminas.com.br css2.correiobraziliense.com.br 599
1579658903.418842753 1 js.correiobraziliense.com.br cache4-bundle.estaminas.com.br 299
1579658903.418842753 2 cache4-bundle.estaminas.com.br cache4-bundle.estaminas.com.br 599
1579658903.418842753 3 cache4-bundle.estaminas.com.br cache4-bundle.estaminas.com.br 599
1579658903.418842753 4 cache4-bundle.estaminas.com.br cache4-bundle.estaminas.com.br 599
1579658903.418842753 5 cache4-bundle.estaminas.com.br cache4-bundle.estaminas.com.br 599
1579658903.418842753 6 cache4-bundle.estaminas.com.br cache4-bundle.estaminas.com.br 599
1579658903.418842753 7 cache4-bundle.estaminas.com.br cache4-bundle.estaminas.com.br 599
1579658903.418842753 8 cache4-bundle.estaminas.com.br cache4-bundle.estaminas.com.br 599
1579658903.418842753 9 cache4-bundle.estaminas.com.br cache4-bundle.estaminas.com.br 599
1579658903.418842753 10 cache4-bundle.estaminas.com.br cache4-bundle.estaminas.com.br 599
1579658903.418842753 11 cache4-bundle.estaminas.com.br cache4-bundle.estaminas.com.br 599
1579658903.418842753 12 cache4-bundle.estaminas.com.br cache4-bundle.estaminas.com.br 599
1579658903.418842753 13 cache4-bundle.estaminas.com.br js.correiobraziliense.com.br 599
1579658903.747144354 1 js2.correiobraziliense.com.br cache4-bundle.estaminas.com.br 299
1579658903.747144354 2 cache4-bundle.estaminas.com.br cache4-bundle.estaminas.com.br 599
1579658903.747144354 3 cache4-bundle.estaminas.com.br cache4-bundle.estaminas.com.br 599
1579658903.747144354 4 cache4-bundle.estaminas.com.br cache4-bundle.estaminas.com.br 599
1579658903.747144354 5 cache4-bundle.estaminas.com.br cache4-bundle.estaminas.com.br 599
1579658903.747144354 6 cache4-bundle.estaminas.com.br cache4-bundle.estaminas.com.br 599
1579658903.747144354 7 cache4-bundle.estaminas.com.br cache4-bundle.estaminas.com.br 599
1579658903.747144354 8 cache4-bundle.estaminas.com.br cache4-bundle.estaminas.com.br 599
1579658903.747144354 9 cache4-bundle.estaminas.com.br cache4-bundle.estaminas.com.br 599
1579658903.747144354 10 cache4-bundle.estaminas.com.br cache4-bundle.estaminas.com.br 599
1579658903.747144354 11 cache4-bundle.estaminas.com.br cache4-bundle.estaminas.com.br 599
1579658903.747144354 12 cache4-bundle.estaminas.com.br cache4-bundle.estaminas.com.br 599
1579658903.747144354 13 cache4-bundle.estaminas.com.br js2.correiobraziliense.com.br 599
1579658903.751330273 1 i.correiobraziliense.com.br cache4-bundle.estaminas.com.br 299
1579658903.751330273 2 cache4-bundle.estaminas.com.br cache4-bundle.estaminas.com.br 599
1579658903.751330273 3 cache4-bundle.estaminas.com.br cache4-bundle.estaminas.com.br 599
1579658903.751330273 4 cache4-bundle.estaminas.com.br cache4-bundle.estaminas.com.br 599
1579658903.751330273 5 cache4-bundle.estaminas.com.br cache4-bundle.estaminas.com.br 599
1579658903.751330273 6 cache4-bundle.estaminas.com.br cache4-bundle.estaminas.com.br 599
1579658903.751330273 7 cache4-bundle.estaminas.com.br cache4-bundle.estaminas.com.br 599
1579658903.751330273 8 cache4-bundle.estaminas.com.br cache4-bundle.estaminas.com.br 599
1579658903.751330273 9 cache4-bundle.estaminas.com.br cache4-bundle.estaminas.com.br 599
1579658903.751330273 10 cache4-bundle.estaminas.com.br cache4-bundle.estaminas.com.br 599
1579658903.751330273 11 cache4-bundle.estaminas.com.br cache4-bundle.estaminas.com.br 599
1579658903.751330273 12 cache4-bundle.estaminas.com.br cache4-bundle.estaminas.com.br 599
1579658903.751330273 13 cache4-bundle.estaminas.com.br i.correiobraziliense.com.br 599
1579658903.773885409 1 code.jquery.com cds.s5x3j6q5.hwcdn.net 168
1579658903.773885409 2 cds.s5x3j6q5.hwcdn.net code.jquery.com 104
1579658903.882236941 1 cdn.jsdelivr.net jsdelivr.a7e454.flexbalancer.net 48
1579658903.882236941 2 jsdelivr.a7e454.flexbalancer.net cdn.jsdelivr.net.cdn.cloudflare.net 9
1579658903.882236941 3 cdn.jsdelivr.net.cdn.cloudflare.net cdn.jsdelivr.net.cdn.cloudflare.net 240
1579658903.882236941 4 cdn.jsdelivr.net.cdn.cloudflare.net cdn.jsdelivr.net.cdn.cloudflare.net 240
