1589343130.458643209 1 caijing.com.cn caijing.com.cn 284
1589343131.253638046 1 image.caijing.com.cn image.f5.caijing.com.cn 566
1589343131.253638046 2 image.f5.caijing.com.cn image.caijing.com.cn 29
1589343131.559575767 1 file.caijing.com.cn file.f5.caijing.com.cn 1799
1589343131.559575767 2 file.f5.caijing.com.cn file.caijing.com.cn 29
1589343131.560927448 1 img6.caijing.com.cn img6.f5.caijing.com.cn 599
1589343131.560927448 2 img6.f5.caijing.com.cn img6.caijing.com.cn 29
1589343131.568418422 1 ad.caijing.com.cn ad.f5.caijing.com.cn 599
1589343131.568418422 2 ad.f5.caijing.com.cn ad.caijing.com.cn 29
1589343131.570187276 1 img3.caijing.com.cn img3.f5.caijing.com.cn 599
1589343131.570187276 2 img3.f5.caijing.com.cn img3.caijing.com.cn 29
1589343131.592880283 1 tx1.cdn.caijing.com.cn cj.caijing.com.cn.txcdn.cn 599
1589343131.592880283 2 cj.caijing.com.cn.txcdn.cn 2micnoq3pvbtgpnuwe4wfd0vjf1eb45d.wtxcdn.com 299
1589343131.592880283 3 2micnoq3pvbtgpnuwe4wfd0vjf1eb45d.wtxcdn.com tx1.cdn.caijing.com.cn 29
1589343132.265575519 1 kxlogo.knet.cn kxlogo.knet.cn 266
1589343133.090985275 1 auto.caijing.com.cn auto.f5.caijing.com.cn 566
1589343133.090985275 2 auto.f5.caijing.com.cn auto.caijing.com.cn 29
1589343133.272508420 1 cacerts.geotrust.com cacerts.digicert.com 220
1589343133.272508420 2 cacerts.digicert.com cdn.digicertcdn.com 820
1589343133.272508420 3 cdn.digicertcdn.com cdn.digicertcdn.com 198
1589343133.272508420 4 cdn.digicertcdn.com cacerts.geotrust.com 198
1589343133.598130864 1 tx3.cdn.caijing.com.cn cj.caijing.com.cn.txcdn.cn 599
1589343133.598130864 2 cj.caijing.com.cn.txcdn.cn 2micnoq3pvbtgpnuwe4wfd0vjf1eb45d.wtxcdn.com 299
1589343133.598130864 3 2micnoq3pvbtgpnuwe4wfd0vjf1eb45d.wtxcdn.com tx3.cdn.caijing.com.cn 29
1589343133.605722222 1 stock.10jqka.com.cn cachetw.10jqka.com.cn 59
1589343133.605722222 2 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589343133.605722222 3 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589343133.605722222 4 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589343133.605722222 5 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589343133.605722222 6 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589343133.605722222 7 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589343133.605722222 8 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589343133.605722222 9 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589343133.605722222 10 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589343133.605722222 11 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589343133.605722222 12 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589343133.605722222 13 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589343133.605722222 14 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589343133.605722222 15 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
1589343133.605722222 16 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14399
