1589435816.641824972 1 caijing.com.cn caijing.com.cn 3599
1589435816.736432950 1 accounts.google.com accounts.google.com 299
1589435817.843507017 1 ad.caijing.com.cn ad.f5.caijing.com.cn 599
1589435817.843507017 2 ad.f5.caijing.com.cn ad.caijing.com.cn 29
1589435817.921197360 1 file.caijing.com.cn file.f5.caijing.com.cn 1799
1589435817.921197360 2 file.f5.caijing.com.cn file.caijing.com.cn 29
1589435817.940518587 1 img3.caijing.com.cn img3.f5.caijing.com.cn 599
1589435817.940518587 2 img3.f5.caijing.com.cn img3.caijing.com.cn 29
1589435817.940629558 1 tx1.cdn.caijing.com.cn cj.caijing.com.cn.txcdn.cn 599
1589435817.940629558 2 cj.caijing.com.cn.txcdn.cn 2micnoq3pvbtgpnuwe4wfd0vjf1eb45d.wtxcdn.com 299
1589435817.940629558 3 2micnoq3pvbtgpnuwe4wfd0vjf1eb45d.wtxcdn.com tx1.cdn.caijing.com.cn 29
1589435817.964027455 1 img6.caijing.com.cn img6.f5.caijing.com.cn 599
1589435817.964027455 2 img6.f5.caijing.com.cn img6.caijing.com.cn 29
1589435818.201293570 1 image.caijing.com.cn image.f5.caijing.com.cn 599
1589435818.201293570 2 image.f5.caijing.com.cn image.caijing.com.cn 29
1589435818.925233741 1 kxlogo.knet.cn kxlogo.knet.cn 299
1589435819.153926203 1 auto.caijing.com.cn auto.f5.caijing.com.cn 599
1589435819.153926203 2 auto.f5.caijing.com.cn auto.caijing.com.cn 29
1589435820.139771519 1 img4.caijing.com.cn img4.f5.caijing.com.cn 599
1589435820.139771519 2 img4.f5.caijing.com.cn img4.caijing.com.cn 29
1589435820.160663236 1 img5.caijing.com.cn img5.f5.caijing.com.cn 599
1589435820.160663236 2 img5.f5.caijing.com.cn img5.caijing.com.cn 29
1589435821.262593301 1 cacerts.geotrust.com cacerts.digicert.com 155
1589435821.262593301 2 cacerts.digicert.com cdn.digicertcdn.com 419
1589435821.262593301 3 cdn.digicertcdn.com cdn.digicertcdn.com 155
1589435821.262593301 4 cdn.digicertcdn.com cacerts.geotrust.com 155
1589435821.591543720 1 tx2.cdn.caijing.com.cn cj.caijing.com.cn.txcdn.cn 599
1589435821.591543720 2 cj.caijing.com.cn.txcdn.cn 2micnoq3pvbtgpnuwe4wfd0vjf1eb45d.wtxcdn.com 299
1589435821.591543720 3 2micnoq3pvbtgpnuwe4wfd0vjf1eb45d.wtxcdn.com tx2.cdn.caijing.com.cn 29
1589435822.008961328 1 img1.caijing.com.cn img1.f5.caijing.com.cn 599
1589435822.008961328 2 img1.f5.caijing.com.cn img1.caijing.com.cn 29
1589435822.428469820 1 tx3.cdn.caijing.com.cn cj.caijing.com.cn.txcdn.cn 599
1589435822.428469820 2 cj.caijing.com.cn.txcdn.cn 2micnoq3pvbtgpnuwe4wfd0vjf1eb45d.wtxcdn.com 294
1589435822.428469820 3 2micnoq3pvbtgpnuwe4wfd0vjf1eb45d.wtxcdn.com tx3.cdn.caijing.com.cn 24
1589435823.084805851 1 <Root> obnwooymwdju 86398
1589435823.087128455 1 <Root> xyqbfcvbrzmng 86386
1589435823.088200321 1 <Root> nmdxmgibdppkm 86396
1589435826.086352334 1 ssl.gstatic.com ssl.gstatic.com 199
1589435842.947176756 1 stock.10jqka.com.cn cachetw.10jqka.com.cn 19
1589435842.947176756 2 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14359
1589435842.947176756 3 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14359
1589435842.947176756 4 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14359
1589435842.947176756 5 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14359
1589435842.947176756 6 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14359
1589435842.947176756 7 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14359
1589435842.947176756 8 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14359
1589435842.947176756 9 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14359
1589435842.947176756 10 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14359
1589435842.947176756 11 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14359
1589435842.947176756 12 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14359
1589435842.947176756 13 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14359
1589435842.947176756 14 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14359
1589435842.947176756 15 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14359
1589435842.947176756 16 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14359
1589435842.947176756 17 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14359
1589435842.947176756 18 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14359
1589435842.947176756 19 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14359
1589435842.947176756 20 cachetw.10jqka.com.cn cachetw.10jqka.com.cn 14359
