1589337574.336152194 1 sohu.com sohu.com 599
1589337575.348406806 1 m.sohu.com gs.a.sohu.com 599
1589337575.348406806 2 gs.a.sohu.com fhk.a.sohu.com 7199
1589337575.348406806 3 fhk.a.sohu.com m.sohu.com 119
1589337577.025954061 1 29e5534ea20a8.cdn.sohucs.com 29e5534ea20a8.cdn.sohucs.com.cdn.dnsv1.com 299
1589337577.025954061 2 29e5534ea20a8.cdn.sohucs.com.cdn.dnsv1.com 29e5534ea20a8.cdn.sohucs.com.tweb.sched.ovscdns.com 599
1589337577.025954061 3 29e5534ea20a8.cdn.sohucs.com.tweb.sched.ovscdns.com 29e5534ea20a8.cdn.sohucs.com.tweb.sched.ovscdns.com 179
1589337577.025954061 4 29e5534ea20a8.cdn.sohucs.com.tweb.sched.ovscdns.com 29e5534ea20a8.cdn.sohucs.com.tweb.sched.ovscdns.com 179
1589337577.025954061 5 29e5534ea20a8.cdn.sohucs.com.tweb.sched.ovscdns.com 29e5534ea20a8.cdn.sohucs.com.tweb.sched.ovscdns.com 179
1589337577.025954061 6 29e5534ea20a8.cdn.sohucs.com.tweb.sched.ovscdns.com 29e5534ea20a8.cdn.sohucs.com 179
1589337577.249319605 1 js.sohu.com gs.a.sohu.com 1799
1589337577.249319605 2 gs.a.sohu.com fhk.a.sohu.com 7199
1589337577.249319605 3 fhk.a.sohu.com js.sohu.com 119
1589337577.281096999 1 statics.itc.cn statics.itc.cn.o.sohu.com 599
1589337577.281096999 2 statics.itc.cn.o.sohu.com statics.itc.cn.cdn.dnsv1.com 599
1589337577.281096999 3 statics.itc.cn.cdn.dnsv1.com 013136df.tweb.sched.ovscdns.com 599
1589337577.281096999 4 013136df.tweb.sched.ovscdns.com 013136df.tweb.sched.ovscdns.com 179
1589337577.281096999 5 013136df.tweb.sched.ovscdns.com 013136df.tweb.sched.ovscdns.com 179
1589337577.281096999 6 013136df.tweb.sched.ovscdns.com 013136df.tweb.sched.ovscdns.com 179
1589337577.281096999 7 013136df.tweb.sched.ovscdns.com statics.itc.cn 179
1589337578.140121638 1 www.qchannel03.cn www.qchannel03.cn 599
1589337578.140121638 2 www.qchannel03.cn www.qchannel03.cn 599
1589337578.140121638 3 www.qchannel03.cn www.qchannel03.cn 599
1589337578.661925864 1 search.sohu.com gd.a.sohu.com 568
1589337578.661925864 2 gd.a.sohu.com f7hk.a.sohu.com 7168
1589337578.661925864 3 f7hk.a.sohu.com search.sohu.com 88
1589337578.802618269 1 pv.sohu.com gd.a.sohu.com 599
1589337578.802618269 2 gd.a.sohu.com f7hk.a.sohu.com 7199
1589337578.802618269 3 f7hk.a.sohu.com pv.sohu.com 119
1589337578.861554768 1 v2.sohu.com gs.a.sohu.com 568
1589337578.861554768 2 gs.a.sohu.com fhk.a.sohu.com 7168
1589337578.861554768 3 fhk.a.sohu.com v2.sohu.com 88
1589337578.918971080 1 track.sohu.com gd.a.sohu.com 599
1589337578.918971080 2 gd.a.sohu.com f7hk.a.sohu.com 7199
1589337578.918971080 3 f7hk.a.sohu.com track.sohu.com 119
1589337578.998055168 1 v4.passport.sohu.com gd.a.sohu.com 599
1589337578.998055168 2 gd.a.sohu.com f7hk.a.sohu.com 7199
1589337578.998055168 3 f7hk.a.sohu.com v4.passport.sohu.com 119
1589337579.402973852 1 s.go.sohu.com usa.gd.a.sohu.com 599
1589337579.402973852 2 usa.gd.a.sohu.com go.sohu.com.edgekey.net 599
1589337579.402973852 3 go.sohu.com.edgekey.net e1529.a.akamaiedge.net 21300
1589337579.402973852 4 e1529.a.akamaiedge.net s.go.sohu.com 19
1589337579.613983727 1 uis.mp.sohu.com gd.a.sohu.com 599
1589337579.613983727 2 gd.a.sohu.com f7hk.a.sohu.com 7199
1589337579.613983727 3 f7hk.a.sohu.com uis.mp.sohu.com 119
1589337579.714236803 1 adv-sv-stat.focus.cn adv-sv-stat.focus.cn.cdn.dnsv1.com 599
1589337579.714236803 2 adv-sv-stat.focus.cn.cdn.dnsv1.com 483099.p23.tc.cdntip.com 599
1589337579.714236803 3 483099.p23.tc.cdntip.com 483099.p23.tc.cdntip.com 179
1589337579.714236803 4 483099.p23.tc.cdntip.com 483099.p23.tc.cdntip.com 179
1589337579.714236803 5 483099.p23.tc.cdntip.com 483099.p23.tc.cdntip.com 179
1589337579.714236803 6 483099.p23.tc.cdntip.com 483099.p23.tc.cdntip.com 179
1589337579.714236803 7 483099.p23.tc.cdntip.com 483099.p23.tc.cdntip.com 179
1589337579.714236803 8 483099.p23.tc.cdntip.com 483099.p23.tc.cdntip.com 179
1589337579.714236803 9 483099.p23.tc.cdntip.com 483099.p23.tc.cdntip.com 179
1589337579.714236803 10 483099.p23.tc.cdntip.com 483099.p23.tc.cdntip.com 179
1589337579.714236803 11 483099.p23.tc.cdntip.com 483099.p23.tc.cdntip.com 179
1589337579.714236803 12 483099.p23.tc.cdntip.com 483099.p23.tc.c
