1589391699.660047932 1 sohu.com sohu.com 599
1589391702.983378650 1 m.sohu.com gs.a.sohu.com 599
1589391702.983378650 2 gs.a.sohu.com fhk.a.sohu.com 7199
1589391702.983378650 3 fhk.a.sohu.com m.sohu.com 119
1589391704.529260343 1 29e5534ea20a8.cdn.sohucs.com 29e5534ea20a8.cdn.sohucs.com.cdn.dnsv1.com 299
1589391704.529260343 2 29e5534ea20a8.cdn.sohucs.com.cdn.dnsv1.com 29e5534ea20a8.cdn.sohucs.com.tweb.sched.ovscdns.com 599
1589391704.529260343 3 29e5534ea20a8.cdn.sohucs.com.tweb.sched.ovscdns.com 29e5534ea20a8.cdn.sohucs.com.tweb.sched.ovscdns.com 179
1589391704.529260343 4 29e5534ea20a8.cdn.sohucs.com.tweb.sched.ovscdns.com 29e5534ea20a8.cdn.sohucs.com.tweb.sched.ovscdns.com 179
1589391704.529260343 5 29e5534ea20a8.cdn.sohucs.com.tweb.sched.ovscdns.com 29e5534ea20a8.cdn.sohucs.com.tweb.sched.ovscdns.com 179
1589391704.529260343 6 29e5534ea20a8.cdn.sohucs.com.tweb.sched.ovscdns.com 29e5534ea20a8.cdn.sohucs.com 179
1589391704.779135325 1 statics.itc.cn statics.itc.cn.o.sohu.com 599
1589391704.779135325 2 statics.itc.cn.o.sohu.com statics.itc.cn.cdn.dnsv1.com 599
1589391704.779135325 3 statics.itc.cn.cdn.dnsv1.com 013136df.tweb.sched.ovscdns.com 599
1589391704.779135325 4 013136df.tweb.sched.ovscdns.com 013136df.tweb.sched.ovscdns.com 179
1589391704.779135325 5 013136df.tweb.sched.ovscdns.com 013136df.tweb.sched.ovscdns.com 179
1589391704.779135325 6 013136df.tweb.sched.ovscdns.com 013136df.tweb.sched.ovscdns.com 179
1589391704.779135325 7 013136df.tweb.sched.ovscdns.com statics.itc.cn 179
1589391704.888802029 1 js.sohu.com gs.a.sohu.com 1799
1589391704.888802029 2 gs.a.sohu.com fhk.a.sohu.com 7199
1589391704.888802029 3 fhk.a.sohu.com js.sohu.com 119
1589391705.307514120 1 www.qchannel03.cn www.qchannel03.cn 599
1589391705.307514120 2 www.qchannel03.cn www.qchannel03.cn 599
1589391705.307514120 3 www.qchannel03.cn www.qchannel03.cn 599
1589391705.893464783 1 pv.sohu.com gd.a.sohu.com 599
1589391705.893464783 2 gd.a.sohu.com f7hk.a.sohu.com 7199
1589391705.893464783 3 f7hk.a.sohu.com pv.sohu.com 119
1589391706.165200260 1 track.sohu.com gd.a.sohu.com 599
1589391706.165200260 2 gd.a.sohu.com f7hk.a.sohu.com 7199
1589391706.165200260 3 f7hk.a.sohu.com track.sohu.com 119
1589391706.208241799 1 v4.passport.sohu.com gd.a.sohu.com 599
1589391706.208241799 2 gd.a.sohu.com f7hk.a.sohu.com 7199
1589391706.208241799 3 f7hk.a.sohu.com v4.passport.sohu.com 119
1589391706.442039563 1 uis.mp.sohu.com gd.a.sohu.com 599
1589391706.442039563 2 gd.a.sohu.com f7hk.a.sohu.com 7199
1589391706.442039563 3 f7hk.a.sohu.com uis.mp.sohu.com 119
1589391706.449839743 1 search.sohu.com gd.a.sohu.com 599
1589391706.449839743 2 gd.a.sohu.com f7hk.a.sohu.com 7199
1589391706.449839743 3 f7hk.a.sohu.com search.sohu.com 119
1589391706.461394569 1 cis.sohu.com gd.a.sohu.com 599
1589391706.461394569 2 gd.a.sohu.com f7hk.a.sohu.com 7199
1589391706.461394569 3 f7hk.a.sohu.com cis.sohu.com 119
1589391706.788694982 1 v2.sohu.com gs.a.sohu.com 599
1589391706.788694982 2 gs.a.sohu.com fhk.a.sohu.com 7199
1589391706.788694982 3 fhk.a.sohu.com v2.sohu.com 119
1589391706.889036875 1 adv-sv-stat.focus.cn adv-sv-stat.focus.cn.cdn.dnsv1.com 599
1589391706.889036875 2 adv-sv-stat.focus.cn.cdn.dnsv1.com 483099.p23.tc.cdntip.com 599
1589391706.889036875 3 483099.p23.tc.cdntip.com 483099.p23.tc.cdntip.com 179
1589391706.889036875 4 483099.p23.tc.cdntip.com 483099.p23.tc.cdntip.com 179
1589391706.889036875 5 483099.p23.tc.cdntip.com 483099.p23.tc.cdntip.com 179
1589391706.889036875 6 483099.p23.tc.cdntip.com 483099.p23.tc.cdntip.com 179
1589391706.889036875 7 483099.p23.tc.cdntip.com 483099.p23.tc.cdntip.com 179
1589391706.889036875 8 483099.p23.tc.cdntip.com 483099.p23.tc.cdntip.com 179
1589391706.889036875 9 483099.p23.tc.cdntip.com 483099.p23.tc.cdntip.com 179
1589391706.889036875 10 483099.p23.tc.cdntip.com 483099.p23.tc.cdntip.com 179
1589391706.889036875 11 483099.p23.tc.cdntip.com 483099.p23.tc.cdntip.com 179
1589391706.889036875 12 483099.p23.tc.cdntip.com 483099.p23.tc.cdntip.com 179
1589391706.889036875 13 483099.p23.tc.cdntip.com 483099.p23.tc.cdntip.com 179
15893
