1589308063.597323171 1 tribunnews.com tribunnews.com 299
1589308064.508189012 1 www.tribunnews.com d3hndmbr6e28d5.cloudfront.net 299
1589308064.508189012 2 d3hndmbr6e28d5.cloudfront.net d3hndmbr6e28d5.cloudfront.net 59
1589308064.508189012 3 d3hndmbr6e28d5.cloudfront.net d3hndmbr6e28d5.cloudfront.net 59
1589308064.508189012 4 d3hndmbr6e28d5.cloudfront.net d3hndmbr6e28d5.cloudfront.net 59
1589308064.508189012 5 d3hndmbr6e28d5.cloudfront.net www.tribunnews.com 59
1589308065.376823452 1 m.tribunnews.com d33fwflzsayeeg.cloudfront.net 299
1589308065.376823452 2 d33fwflzsayeeg.cloudfront.net d33fwflzsayeeg.cloudfront.net 59
1589308065.376823452 3 d33fwflzsayeeg.cloudfront.net d33fwflzsayeeg.cloudfront.net 59
1589308065.376823452 4 d33fwflzsayeeg.cloudfront.net d33fwflzsayeeg.cloudfront.net 59
1589308065.376823452 5 d33fwflzsayeeg.cloudfront.net m.tribunnews.com 59
1589308065.519670200 1 maxcdn.bootstrapcdn.com cds.j3z9t3p6.hwcdn.net 298
1589308065.519670200 2 cds.j3z9t3p6.hwcdn.net maxcdn.bootstrapcdn.com 238
1589308065.543278541 1 securepubads.g.doubleclick.net partnerad.l.doubleclick.net 21599
1589308065.543278541 2 partnerad.l.doubleclick.net securepubads.g.doubleclick.net 299
1589308065.553056413 1 cdn1.tstatic.net cdn1.tstatic.net.akamaized.net 184
1589308065.553056413 2 cdn1.tstatic.net.akamaized.net a1737.d.akamai.net 19795
1589308065.553056413 3 a1737.d.akamai.net a1737.d.akamai.net 19
1589308065.553056413 4 a1737.d.akamai.net cdn1.tstatic.net 19
1589308065.680894129 1 cdn3.tstatic.net cdn3.tstatic.net.akamaized.net 299
1589308065.680894129 2 cdn3.tstatic.net.akamaized.net a1054.d.akamai.net 20447
1589308065.680894129 3 a1054.d.akamai.net a1054.d.akamai.net 19
1589308065.680894129 4 a1054.d.akamai.net cdn3.tstatic.net 19
1589308065.743327886 1 www.gstatic.com www.gstatic.com 299
1589308065.750425088 1 connect.facebook.net scontent.xx.fbcdn.net 1219
1589308065.750425088 2 scontent.xx.fbcdn.net connect.facebook.net 59
1589308065.754802869 1 cdn2.tstatic.net cdn2.tstatic.net.akamaized.net 180
