1589330022.351554222 1 mama.cn mama.cn 599
1589330022.731290108 1 accounts.google.com accounts.google.com 126
1589330026.733345015 1 www.mama.cn cname.mama.cn 599
1589330026.733345015 2 cname.mama.cn www.mama.cn 0
1589330028.504420858 1 static1.cdnmama.com static1.cdnmama.com.cdn.dnsv1.com 599
1589330028.504420858 2 static1.cdnmama.com.cdn.dnsv1.com 1922114.p23.tc.cdntip.com 599
1589330028.504420858 3 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589330028.504420858 4 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589330028.504420858 5 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589330028.504420858 6 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589330028.504420858 7 1922114.p23.tc.cdntip.com static1.cdnmama.com 179
1589330029.087775473 1 <Root> edfotax 86392
1589330029.089012890 1 <Root> bqnhabklupxca 86397
1589330029.090590335 1 <Root> loqnjnsxajepmec 86398
1589330030.215330113 1 api-luke.mama.cn api-luke.mama.cn.cdn.dnsv1.com 599
1589330030.215330113 2 api-luke.mama.cn.cdn.dnsv1.com 395745.p23.tc.cdntip.com 599
1589330030.215330113 3 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589330030.215330113 4 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589330030.215330113 5 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589330030.215330113 6 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589330030.215330113 7 395745.p23.tc.cdntip.com api-luke.mama.cn 179
1589330030.289012913 1 m.mama.cn cname.mama.cn 599
1589330030.289012913 2 cname.mama.cn m.mama.cn 0
1589330030.534047047 1 qimg.cdnmama.com qimg.cdnmama.com.cdn.dnsv1.com 599
1589330030.534047047 2 qimg.cdnmama.com.cdn.dnsv1.com 1920388.p23.tc.cdntip.com 599
1589330030.534047047 3 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 179
1589330030.534047047 4 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 179
1589330030.534047047 5 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 179
1589330030.534047047 6 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 179
1589330030.534047047 7 1920388.p23.tc.cdntip.com qimg.cdnmama.com 179
1589330030.537911324 1 pics.cdnmama.com pics.cdnmama.com.cdn.dnsv1.com 599
1589330030.537911324 2 pics.cdnmama.com.cdn.dnsv1.com 1920363.p23.tc.cdntip.com 599
1589330030.537911324 3 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589330030.537911324 4 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589330030.537911324 5 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589330030.537911324 6 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589330030.537911324 7 1920363.p23.tc.cdntip.com pics.cdnmama.com 179
1589330030.927394797 1 avatar.mama.cn avatar-mama-cn-idv9gs0.qiniudns.com 0
1589330030.927394797 2 avatar-mama-cn-idv9gs0.qiniudns.com tiny45.china.line.qiniudns.com 599
1589330030.927394797 3 tiny45.china.line.qiniudns.com tinychinacdnweb.qiniu.com.w.kunlunno.com 299
1589330030.927394797 4 tinychinacdnweb.qiniu.com.w.kunlunno.com tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com 59
1589330030.927394797 5 tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com 59
1589330030.927394797 6 tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com 59
1589330030.927394797 7 tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com 59
1589330030.927394797 8 tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com 59
1589330030.927394797 9 tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com 59
1589330030.927394797 10 tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com 59
1589330030.927394797 11 tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com 59
1589330030.927394797 12 tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com 59
1589330030.927394797 13 tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com 59
1589330030.927394797 14 tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com avatar.mama.cn 59
1589330031.824340894 1 imagesyuansu.bjmama.net imagesyuansu.bjmama.net.cdn.dnsv1.com 599
1589330031.824340894 2 imagesyuansu.bjmama.net.cdn.dnsv1.com 287123.p23.tc.cdntip.com 599
1589330031.824340894 3 287123.p23.tc.cdntip.com 287123.p23.tc.cdntip.com 179
1589330031.824340894 4 287123.p23.tc.cdntip.com 287123.p23.tc.cdntip.com 179
1589330031.824340894 5 287123.p23.tc.cdntip.com 287123.p23.tc.cdntip.com 179
1589330031.824340894 6 287123.p23.tc.cdntip.com 287123.p23.tc.cdntip.com 179
1589330031.824340894 7 287123.p23.tc.cdntip.com imagesyuansu.bjmama.net 179
1589330031.998143185 1 hm.baidu.com hm.e.shifen.com 6468
1589330031.998143185 2 hm.e.shifen.com hm.baidu.com 299
1589330032.140642638 1 pt-images1.cdnmama.com pt-images1.cdnmama.com.qiniudns.com 599
1589330032.140642638 2 pt-images1.cdnmama.com.qiniudns.com tiny45.china.line.qiniudns.com 599
1589330032.140642638 3 tiny45.china.line.qiniudns.com tinychinacdnweb.qiniu.com.w.kunlunno.com 299
