1589356625.365263283 1 mama.cn mama.cn 599
1589356625.899593480 1 www.mama.cn cname.mama.cn 599
1589356625.899593480 2 cname.mama.cn www.mama.cn 0
1589356626.573908694 1 static1.cdnmama.com static1.cdnmama.com.cdn.dnsv1.com 568
1589356626.573908694 2 static1.cdnmama.com.cdn.dnsv1.com 1922114.p23.tc.cdntip.com 568
1589356626.573908694 3 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 148
1589356626.573908694 4 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 148
1589356626.573908694 5 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 148
1589356626.573908694 6 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 148
1589356626.573908694 7 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 148
1589356626.573908694 8 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 148
1589356626.573908694 9 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 148
1589356626.573908694 10 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 148
1589356626.573908694 11 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 148
1589356626.573908694 12 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 148
1589356626.573908694 13 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 148
1589356626.573908694 14 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 148
1589356626.573908694 15 1922114.p23.tc.cdntip.com static1.cdnmama.com 148
1589356628.907708974 1 m.mama.cn cname.mama.cn 599
1589356628.907708974 2 cname.mama.cn m.mama.cn 0
1589356629.197299212 1 pics.cdnmama.com pics.cdnmama.com.cdn.dnsv1.com 318
1589356629.197299212 2 pics.cdnmama.com.cdn.dnsv1.com 1920363.p23.tc.cdntip.com 599
1589356629.197299212 3 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589356629.197299212 4 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589356629.197299212 5 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589356629.197299212 6 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
