1589409616.278515031 1 mama.cn mama.cn 599
1589409616.351275225 1 accounts.google.com accounts.google.com 299
1589409620.481225886 1 www.mama.cn cname.mama.cn 599
1589409620.481225886 2 cname.mama.cn www.mama.cn 0
1589409621.484168617 1 static1.cdnmama.com static1.cdnmama.com.cdn.dnsv1.com 559
1589409621.484168617 2 static1.cdnmama.com.cdn.dnsv1.com 1922114.p23.tc.cdntip.com 599
1589409621.484168617 3 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589409621.484168617 4 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589409621.484168617 5 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589409621.484168617 6 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589409621.484168617 7 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589409621.484168617 8 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589409621.484168617 9 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589409621.484168617 10 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589409621.484168617 11 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589409621.484168617 12 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589409621.484168617 13 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589409621.484168617 14 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589409621.484168617 15 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589409621.484168617 16 1922114.p23.tc.cdntip.com 1922114.p23.tc.cdntip.com 179
1589409621.484168617 17 1922114.p23.tc.cdntip.com static1.cdnmama.com 179
1589409622.919856686 1 <Root> dartzit 86386
1589409622.920819157 1 <Root> kjplutxcnz 86395
1589409622.925542964 1 <Root> xnbgbifih 86390
1589409623.091807053 1 m.mama.cn cname.mama.cn 599
1589409623.091807053 2 cname.mama.cn m.mama.cn 0
1589409623.184399703 1 api-luke.mama.cn api-luke.mama.cn.cdn.dnsv1.com 111
1589409623.184399703 2 api-luke.mama.cn.cdn.dnsv1.com 395745.p23.tc.cdntip.com 599
1589409623.184399703 3 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589409623.184399703 4 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589409623.184399703 5 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589409623.184399703 6 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589409623.184399703 7 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589409623.184399703 8 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589409623.184399703 9 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589409623.184399703 10 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589409623.184399703 11 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589409623.184399703 12 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589409623.184399703 13 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589409623.184399703 14 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589409623.184399703 15 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589409623.184399703 16 395745.p23.tc.cdntip.com 395745.p23.tc.cdntip.com 179
1589409623.184399703 17 395745.p23.tc.cdntip.com api-luke.mama.cn 179
1589409623.465062846 1 qimg.cdnmama.com qimg.cdnmama.com.cdn.dnsv1.com 599
1589409623.465062846 2 qimg.cdnmama.com.cdn.dnsv1.com 1920388.p23.tc.cdntip.com 599
1589409623.465062846 3 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 179
1589409623.465062846 4 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 179
1589409623.465062846 5 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 179
1589409623.465062846 6 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 179
1589409623.465062846 7 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 179
1589409623.465062846 8 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 179
1589409623.465062846 9 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 179
1589409623.465062846 10 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 179
1589409623.465062846 11 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 179
1589409623.465062846 12 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 179
1589409623.465062846 13 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 179
1589409623.465062846 14 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 179
1589409623.465062846 15 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 179
1589409623.465062846 16 1920388.p23.tc.cdntip.com 1920388.p23.tc.cdntip.com 179
1589409623.465062846 17 1920388.p23.tc.cdntip.com qimg.cdnmama.com 179
1589409623.522760354 1 pics.cdnmama.com pics.cdnmama.com.cdn.dnsv1.com 599
1589409623.522760354 2 pics.cdnmama.com.cdn.dnsv1.com 1920363.p23.tc.cdntip.com 599
1589409623.522760354 3 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589409623.522760354 4 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589409623.522760354 5 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589409623.522760354 6 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589409623.522760354 7 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589409623.522760354 8 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589409623.522760354 9 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589409623.522760354 10 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589409623.522760354 11 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589409623.522760354 12 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589409623.522760354 13 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589409623.522760354 14 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589409623.522760354 15 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589409623.522760354 16 1920363.p23.tc.cdntip.com 1920363.p23.tc.cdntip.com 179
1589409623.522760354 17 1920363.p23.tc.cdntip.com pics.cdnmama.com 179
1589409623.581455779 1 avatar.mama.cn avatar-mama-cn-idv9gs0.qiniudns.com 0
1589409623.581455779 2 avatar-mama-cn-idv9gs0.qiniudns.com tiny45.china.line.qiniudns.com 599
1589409623.581455779 3 tiny45.china.line.qiniudns.com tinychinacdnweb.qiniu.com.w.kunlunno.com 299
1589409623.581455779 4 tinychinacdnweb.qiniu.com.w.kunlunno.com tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com 59
1589409623.581455779 5 tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com 59
1589409623.581455779 6 tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com 59
1589409623.581455779 7 tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com 59
1589409623.581455779 8 tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com 59
1589409623.581455779 9 tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com tinychinacdnweb.qiniu.com.w.kunlunno.com.qr.uuhimalayanqm.com 59
