1589385761.746439758 1 tribunnews.com tribunnews.com 140
1589385761.840989168 1 accounts.google.com accounts.google.com 299
1589385762.502932536 1 www.tribunnews.com d3hndmbr6e28d5.cloudfront.net 299
1589385762.502932536 2 d3hndmbr6e28d5.cloudfront.net d3hndmbr6e28d5.cloudfront.net 59
1589385762.502932536 3 d3hndmbr6e28d5.cloudfront.net d3hndmbr6e28d5.cloudfront.net 59
1589385762.502932536 4 d3hndmbr6e28d5.cloudfront.net d3hndmbr6e28d5.cloudfront.net 59
1589385762.502932536 5 d3hndmbr6e28d5.cloudfront.net www.tribunnews.com 59
1589385763.621817605 1 maxcdn.bootstrapcdn.com cds.j3z9t3p6.hwcdn.net 68
1589385763.621817605 2 cds.j3z9t3p6.hwcdn.net maxcdn.bootstrapcdn.com 244
1589385763.630463252 1 securepubads.g.doubleclick.net partnerad.l.doubleclick.net 21599
1589385763.630463252 2 partnerad.l.doubleclick.net securepubads.g.doubleclick.net 299
1589385763.633790647 1 cdn1.tstatic.net cdn1.tstatic.net.akamaized.net 297
1589385763.633790647 2 cdn1.tstatic.net.akamaized.net a1737.d.akamai.net 21502
1589385763.633790647 3 a1737.d.akamai.net a1737.d.akamai.net 19
1589385763.633790647 4 a1737.d.akamai.net cdn1.tstatic.net 19
1589385763.644559182 1 fonts.googleapis.com fonts.googleapis.com 223
1589385763.646097532 1 fonts.gstatic.com gstaticadssl.l.google.com 299
1589385763.646097532 2 gstaticadssl.l.google.com fonts.gstatic.com 299
1589385763.656766096 1 bidder.criteo.com bidder.am5.vip.prod.criteo.com 299
1589385763.656766096 2 bidder.am5.vip.prod.criteo.com bidder.am5.vip.prod.criteo.com 3599
1589385763.656766096 3 bidder.am5.vip.prod.criteo.com bidder.criteo.com 3599
1589385763.659647456 1 cdn-1.tstatic.net d35t7dap3dzx1q.cloudfront.net 272
1589385763.659647456 2 d35t7dap3dzx1q.cloudfront.net d35t7dap3dzx1q.cloudfront.net 59
1589385763.659647456 3 d35t7dap3dzx1q.cloudfront.net d35t7dap3dzx1q.cloudfront.net 59
1589385763.659647456 4 d35t7dap3dzx1q.cloudfront.net d35t7dap3dzx1q.cloudfront.net 59
1589385763.659647456 5 d35t7dap3dzx1q.cloudfront.net cdn-1.tstatic.net 59
1589385763.667635519 1 cdn-2.tstatic.net d11p9efmek96ar.cloudfront.net 299
1589385763.667635519 2 d11p9efmek96ar.cloudfront.net d11p9efmek96ar.cloudfront.net 59
1589385763.667635519 3 d11p9efmek96ar.cloudfront.net d11p9efmek96ar.cloudfront.net 59
