1589381489.409773239 1 sina.com.cn sina.com.cn 59
1589381492.731191561 1 www.sina.com.cn spool.grid.sinaedge.com 59
1589381492.731191561 2 spool.grid.sinaedge.com www.sina.com.cn 59
1589381494.850179801 1 news.sina.com.cn spool.grid.sinaedge.com 59
1589381494.850179801 2 spool.grid.sinaedge.com news.sina.com.cn 33
1589381495.239076303 1 d3.sina.com.cn adiwlbs.gslb.sinaedge.com 59
1589381495.239076303 2 adiwlbs.gslb.sinaedge.com kln.grid.sinaedge.com 59
1589381495.239076303 3 kln.grid.sinaedge.com d.sinaimg.cn.edgekey.net 59
1589381495.239076303 4 d.sinaimg.cn.edgekey.net e4141.dscb.akamaiedge.net 292
1589381495.239076303 5 e4141.dscb.akamaiedge.net d3.sina.com.cn 19
1589381495.263147074 1 n.sinaimg.cn nsinaimg.gslb.sinaedge.com 59
1589381495.263147074 2 nsinaimg.gslb.sinaedge.com kln.grid.sinaedge.com 59
1589381495.263147074 3 kln.grid.sinaedge.com d.sinaimg.cn.edgekey.net 59
1589381495.263147074 4 d.sinaimg.cn.edgekey.net e4141.dscb.akamaiedge.net 113
1589381495.263147074 5 e4141.dscb.akamaiedge.net n.sinaimg.cn 19
1589381495.603418602 1 n3.sinaimg.cn nsinaimg.gslb.sinaedge.com 59
1589381495.603418602 2 nsinaimg.gslb.sinaedge.com kln.grid.sinaedge.com 59
1589381495.603418602 3 kln.grid.sinaedge.com ww1.sinaimg.cn.w.alikunlun.com 59
1589381495.603418602 4 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589381495.603418602 5 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589381495.603418602 6 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589381495.603418602 7 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589381495.603418602 8 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589381495.603418602 9 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589381495.603418602 10 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589381495.603418602 11 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589381495.603418602 12 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589381495.603418602 13 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589381495.603418602 14 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589381495.603418602 15 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589381495.603418602 16 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589381495.603418602 17 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589381495.603418602 18 ww1.sinaimg.cn.w.alikunlun.com n3.sinaimg.cn 59
1589381497.570592352 1 i.sso.sina.com.cn spool.grid.sinaedge.com 59
1589381497.570592352 2 spool.grid.sinaedge.com i.sso.sina.com.cn 30
1589381500.243071902 1 auto.sina.com.cn spool.grid.sinaedge.com 23
1589381500.243071902 2 spool.grid.sinaedge.com auto.sina.com.cn 23
1589381503.350948028 1 i0.sinaimg.cn adiwlbs.gslb.sinaedge.com 599
1589381503.350948028 2 adiwlbs.gslb.sinaedge.com kln.grid.sinaedge.com 59
1589381503.350948028 3 kln.grid.sinaedge.com ww1.sinaimg.cn.w.alikunlun.com 59
1589381503.350948028 4 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589381503.350948028 5 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589381503.350948028 6 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589381503.350948028 7 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589381503.350948028 8 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589381503.350948028 9 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589381503.350948028 10 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589381503.350948028 11 ww1.sinaimg.cn.w.alikunlun.com i0.sinaimg.cn 59
1589381507.144104936 1 www.sinaimg.cn adiwlbs3.gslb.sinaedge.com 599
1589381507.144104936 2 adiwlbs3.gslb.sinaedge.com ww1.sinaimg.cn.w.alikunlun.com 59
1589381507.144104936 3 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589381507.144104936 4 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589381507.144104936 5 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589381507.144104936 6 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589381507.144104936 7 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589381507.144104936 8 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589381507.144104936 9 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589381507.144104936 10 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589381507.144104936 11 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589381507.144104936 12 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589381507.144104936 13 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589381507.144104936 14 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589381507.144104936 15 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589381507.144104936 16 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589381507.144104936 17 ww1.sinaimg.cn.w.alikunlun.com www.sinaimg.cn 59
1589381508.201976826 1 image.sinajs.cn imagesinajs.gslb.sinaedge.com 59
1589381508.201976826 2 imagesinajs.gslb.sinaedge.com kln.grid.sinaedge.com 59
1589381508.201976826 3 kln.grid.sinaedge.com ww1.sinaimg.cn.w.alikunlun.com 59
1589381508.201976826 4 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589381508.201976826 5 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589381508.201976826 6 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589381508.201976826 7 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589381508.201976826 8 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589381508.201976826 9 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589381508.201976826 10 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589381508.201976826 11 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589381508.201976826 12 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589381508.201976826 13 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589381508.201976826 14 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589381508.201976826 15 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589381508.201976826 16 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589381508.201976826 17 ww1.sinaimg.cn.w.alikunlun.com ww1.sinaimg.cn.w.alikunlun.com 59
1589381508.201976826 18 ww1.sinaimg.cn.w.alikunlun.com image.sinajs.cn 59
1589381509.076485755 1 src.leju.com src.leju.com.bsclink.cn 59
1589381509.076485755 2 src.leju.com.bsclink.cn u9551.v.bsclink.cn 1199
1589381509.076485755 3 u9551.v.bsclink.cn u9551.v.bsclink.cn 117
1589381509.076485755 4 u9551.v.bsclink.cn u9551.v.bsclink.cn 117
1589381509.076485755 5 u9551.v.bsclink.cn u9551.v.bsclink.cn 117
1589381509.076485755 6 u9551.v.bsclink.cn u9551.v.bsclink.cn 117
1589381509.076485755 7 u9551.v.bsclink.cn u9551.v.bsclink.cn 117
1589381509.076485755 8 u9551.v.bsclink.cn u9551.v.bsclink.cn 117
1589381509.076485755 9 u9551.v.bsclink.cn u9551.v.bsclink.cn 117
1589381509.076485755 10 u9551.v.bsclink.cn u9551.v.bsclink.cn 117
1589381509.076485755 11 u9551.v.bsclink.cn u9551.v.bsclink.cn 117
1589381509.076485755 12 u9551.v.bsclink.cn src.leju.com 117
1589381510.140567872 1 connectivity-check.ubuntu.com connectivity-check.ubuntu.com 516
1589381510.140567872 2 connectivity-check.ubuntu.com connectivity-check.ubuntu.com 516
1589381510.140673870 1 ubuntu.com connectivity-check.ubuntu.com 1794
