1589340724.398161840 1 sina.com.cn sina.com.cn 24
1589340725.625518728 1 www.sina.com.cn spool.grid.sinaedge.com 59
1589340725.625518728 2 spool.grid.sinaedge.com www.sina.com.cn 59
1589340728.085111116 1 n.sinaimg.cn nsinaimg.gslb.sinaedge.com 59
1589340728.085111116 2 nsinaimg.gslb.sinaedge.com kln.grid.sinaedge.com 59
1589340728.085111116 3 kln.grid.sinaedge.com d.sinaimg.cn.edgekey.net 59
1589340728.085111116 4 d.sinaimg.cn.edgekey.net e4141.dscb.akamaiedge.net 199
1589340728.085111116 5 e4141.dscb.akamaiedge.net n.sinaimg.cn 19
1589340728.101254781 1 news.sina.com.cn spool.grid.sinaedge.com 59
1589340728.101254781 2 spool.grid.sinaedge.com news.sina.com.cn 59
1589340728.148897634 1 d3.sina.com.cn adiwlbs.gslb.sinaedge.com 59
1589340728.148897634 2 adiwlbs.gslb.sinaedge.com kln.grid.sinaedge.com 39
1589340728.148897634 3 kln.grid.sinaedge.com d.sinaimg.cn.edgekey.net 59
1589340728.148897634 4 d.sinaimg.cn.edgekey.net e4141.dscb.akamaiedge.net 278
1589340728.148897634 5 e4141.dscb.akamaiedge.net d3.sina.com.cn 19
1589340728.153853500 1 n3.sinaimg.cn nsinaimg.gslb.sinaedge.com 59
1589340728.153853500 2 nsinaimg.gslb.sinaedge.com kln.grid.sinaedge.com 59
1589340728.153853500 3 kln.grid.sinaedge.com d.sinaimg.cn.edgekey.net 59
1589340728.153853500 4 d.sinaimg.cn.edgekey.net e4141.dscb.akamaiedge.net 299
1589340728.153853500 5 e4141.dscb.akamaiedge.net n3.sinaimg.cn 19
1589340728.384905641 1 auto.sina.com.cn spool.grid.sinaedge.com 24
1589340728.384905641 2 spool.grid.sinaedge.com auto.sina.com.cn 23
1589340728.753750506 1 sbeacon.sina.com.cn sbeacon.sina.com.cn 59
1589340728.753750506 2 sbeacon.sina.com.cn sbeacon.sina.com.cn 59
1589340728.899500581 1 i.sso.sina.com.cn spool.grid.sinaedge.com 59
1589340728.899500581 2 spool.grid.sinaedge.com i.sso.sina.com.cn 59
1589340729.261963277 1 src.leju.com src.leju.com.bsclink.cn 59
1589340729.261963277 2 src.leju.com.bsclink.cn u9551.v.bsclink.cn 1199
1589340729.261963277 3 u9551.v.bsclink.cn u9551.v.bsclink.cn 117
1589340729.261963277 4 u9551.v.bsclink.cn u9551.v.bsclink.cn 117
1589340729.261963277 5 u9551.v.bsclink.cn u9551.v.bsclink.cn 117
1589340729.261963277 6 u9551.v.bsclink.cn u9551.v.bsclink.cn 117
1589340729.261963277 7 u9551.v.bsclink.cn u9551.v.bsclink.cn 117
1589340729.261963277 8 u9551.v.bsclink.cn u9551.v.bsclink.cn 117
1589340729.261963277 9 u9551.v.bsclink.cn u9551.v.bsclink.cn 117
1589340729.261963277 10 u9551.v.bsclink.cn u9551.v.bsclink.cn 117
1589340729.261963277 11 u9551.v.bsclink.cn u9551.v.bsclink.cn 117
1589340729.261963277 12 u9551.v.bsclink.cn src.leju.com 117
