1580792505.209149205 1 www.gstatic.com www.gstatic.com 299
1580792505.411823125 1 www.bancomediolanum.es www.bancomediolanum.es 9
1580792505.460673613 1 accounts.google.com accounts.google.com 208
1580792509.053486429 1 ocsp.digicert.com cs9.wac.phicdn.net 16915
1580792509.053486429 2 cs9.wac.phicdn.net ocsp.digicert.com 2907
1580792512.352389626 1 update.googleapis.com update.googleapis.com 299
1580792512.356498302 1 <Root> rdirvtgomznzl 86389
1580792512.356937991 1 <Root> wpynqufdurfe 86349
1580792512.362754551 1 <Root> lxjyplcjbkna 86389
1580792512.462557748 1 www.googletagmanager.com www-googletagmanager.l.google.com 21599
1580792512.462557748 2 www-googletagmanager.l.google.com www.googletagmanager.com 299
1580792513.123203808 1 www.google-analytics.com www-google-analytics.l.google.com 21563
1580792513.123203808 2 www-google-analytics.l.google.com www.google-analytics.com 299
1580792513.142175092 1 static.hotjar.com static.hotjar.com.c.section.io 2995
1580792513.142175092 2 static.hotjar.com.c.section.io map20-100.s.section.io 226
1580792513.142175092 3 map20-100.s.section.io map20-100.s.section.io 119
1580792513.142175092 4 map20-100.s.section.io map20-100.s.section.io 119
1580792513.142175092 5 map20-100.s.section.io map20-100.s.section.io 119
1580792513.142175092 6 map20-100.s.section.io map20-100.s.section.io 119
1580792513.142175092 7 map20-100.s.section.io map20-100.s.section.io 119
1580792513.142175092 8 map20-100.s.section.io map20-100.s.section.io 119
1580792513.142175092 9 map20-100.s.section.io map20-100.s.section.io 119
1580792513.142175092 10 map20-100.s.section.io static.hotjar.com 119
1580792513.324408923 1 stats.g.doubleclick.net stats.l.doubleclick.net 21473
1580792513.324408923 2 stats.l.doubleclick.net stats.l.doubleclick.net 173
1580792513.324408923 3 stats.l.doubleclick.net stats.l.doubleclick.net 173
1580792513.324408923 4 stats.l.doubleclick.net stats.l.doubleclick.net 173
1580792513.324408923 5 stats.l.doubleclick.net stats.g.doubleclick.net 173
1580792513.401977509 1 script.hotjar.com script.hotjar.com.c.section.io 2937
1580792513.401977509 2 script.hotjar.com.c.section.io map20-100.s.section.io 77
1580792513.401977509 3 map20-100.s.section.io map20-100.s.section.io 119
1580792513.401977509 4 map20-100.s.section.io map20-100.s.section.io 119
1580792513.401977509 5 map20-100.s.section.io map20-100.s.section.io 119
1580792513.401977509 6 map20-100.s.section.io map20-100.s.section.io 119
1580792513.401977509 7 map20-100.s.section.io map20-100.s.section.io 119
1580792513.401977509 8 map20-100.s.section.io map20-100.s.section.io 119
1580792513.401977509 9 map20-100.s.section.io map20-100.s.section.io 119
1580792513.401977509 10 map20-100.s.section.io script.hotjar.com 119
1580792513.408688616 1 www.google.com www.google.com 269
1580792513.499325029 1 vars.hotjar.com vars.hotjar.com.c.section.io 2748
1580792513.499325029 2 vars.hotjar.com.c.section.io map16-100.s.section.io 24
1580792513.499325029 3 map16-100.s.section.io map16-100.s.section.io 119
1580792513.499325029 4 map16-100.s.section.io map16-100.s.section.io 119
1580792513.499325029 5 map16-100.s.section.io map16-100.s.section.io 119
1580792513.499325029 6 map16-100.s.section.io map16-100.s.section.io 119
1580792513.499325029 7 map16-100.s.section.io map16-100.s.section.io 119
1580792513.499325029 8 map16-100.s.section.io map16-100.s.section.io 119
1580792513.499325029 9 map16-100.s.section.io map16-100.s.section.io 119
1580792513.499325029 10 map16-100.s.section.io vars.hotjar.com 119
1580792513.512202350 1 www.google.es www.google.es 299
1580792513.747594661 1 in.hotjar.com in.hotjar.com 51
1580792513.747594661 2 in.hotjar.com in.hotjar.com 51
1580792513.747594661 3 in.hotjar.com in.hotjar.com 51
1580792513.747594661 4 in.hotjar.com in.hotjar.com 51
1580792513.747594661 5 in.hotjar.com in.hotjar.com 51
1580792513.747594661 6 in.hotjar.com in.hotjar.com 51
1580792513.747594661 7 in.hotjar.com in.hotjar.com 51
1580792513.747594661 8 in.hotjar.com in.hotjar.com 51
1580792515.858924886 1 ssl.gstatic.com ssl.gstatic.com 299
