1589441823.044282690 1 sohu.com sohu.com 599
1589441824.765170189 1 www.sohu.com gs.a.sohu.com 544
1589441824.765170189 2 gs.a.sohu.com fhk.a.sohu.com 6031
1589441824.765170189 3 fhk.a.sohu.com www.sohu.com 119
1589441826.187301068 1 29e5534ea20a8.cdn.sohucs.com 29e5534ea20a8.cdn.sohucs.com.cdn.dnsv1.com 299
1589441826.187301068 2 29e5534ea20a8.cdn.sohucs.com.cdn.dnsv1.com 29e5534ea20a8.cdn.sohucs.com.tweb.sched.ovscdns.com 599
1589441826.187301068 3 29e5534ea20a8.cdn.sohucs.com.tweb.sched.ovscdns.com 29e5534ea20a8.cdn.sohucs.com.tweb.sched.ovscdns.com 179
1589441826.187301068 4 29e5534ea20a8.cdn.sohucs.com.tweb.sched.ovscdns.com 29e5534ea20a8.cdn.sohucs.com.tweb.sched.ovscdns.com 179
1589441826.187301068 5 29e5534ea20a8.cdn.sohucs.com.tweb.sched.ovscdns.com 29e5534ea20a8.cdn.sohucs.com.tweb.sched.ovscdns.com 179
1589441826.187301068 6 29e5534ea20a8.cdn.sohucs.com.tweb.sched.ovscdns.com 29e5534ea20a8.cdn.sohucs.com 179
1589441826.732164421 1 statics.itc.cn statics.itc.cn.o.sohu.com 599
1589441826.732164421 2 statics.itc.cn.o.sohu.com statics.itc.cn.cdn.dnsv1.com 599
1589441826.732164421 3 statics.itc.cn.cdn.dnsv1.com 013136df.tweb.sched.ovscdns.com 599
1589441826.732164421 4 013136df.tweb.sched.ovscdns.com 013136df.tweb.sched.ovscdns.com 179
1589441826.732164421 5 013136df.tweb.sched.ovscdns.com 013136df.tweb.sched.ovscdns.com 179
1589441826.732164421 6 013136df.tweb.sched.ovscdns.com 013136df.tweb.sched.ovscdns.com 179
1589441826.732164421 7 013136df.tweb.sched.ovscdns.com statics.itc.cn 179
1589441827.015686670 1 images.sohu.com images.sohu.com.cdn.dnsv1.com 1763
1589441827.015686670 2 images.sohu.com.cdn.dnsv1.com images.sohu.com.tweb.sched.ovscdns.com 563
1589441827.015686670 3 images.sohu.com.tweb.sched.ovscdns.com images.sohu.com.tweb.sched.ovscdns.com 143
1589441827.015686670 4 images.sohu.com.tweb.sched.ovscdns.com images.sohu.com.tweb.sched.ovscdns.com 143
1589441827.015686670 5 images.sohu.com.tweb.sched.ovscdns.com images.sohu.com.tweb.sched.ovscdns.com 143
1589441827.015686670 6 images.sohu.com.tweb.sched.ovscdns.com images.sohu.com 143
1589441827.642800433 1 txt.go.sohu.com gd.a.sohu.com 599
1589441827.642800433 2 gd.a.sohu.com f7hk.a.sohu.com 7199
1589441827.642800433 3 f7hk.a.sohu.com txt.go.sohu.com 119
1589441827.668766714 1 5b0988e595225.cdn.sohucs.com 5b0988e595225.cdn.sohucs.com.cdn.dnsv1.com 299
1589441827.668766714 2 5b0988e595225.cdn.sohucs.com.cdn.dnsv1.com 01313705.tweb.sched.ovscdns.com 599
1589441827.668766714 3 01313705.tweb.sched.ovscdns.com 01313705.tweb.sched.ovscdns.com 179
1589441827.668766714 4 01313705.tweb.sched.ovscdns.com 01313705.tweb.sched.ovscdns.com 179
1589441827.668766714 5 01313705.tweb.sched.ovscdns.com 01313705.tweb.sched.ovscdns.com 179
1589441827.668766714 6 01313705.tweb.sched.ovscdns.com 5b0988e595225.cdn.sohucs.com 179
1589441827.701642638 1 js.sohu.com gs.a.sohu.com 1799
1589441827.701642638 2 gs.a.sohu.com fhk.a.sohu.com 7199
1589441827.701642638 3 fhk.a.sohu.com js.sohu.com 119
1589441828.161059202 1 cpro.baidustatic.com cpro.baidustatic.com.a.bdydns.com 213
1589441828.161059202 2 cpro.baidustatic.com.a.bdydns.com opencdnbdwm.jomodns.com 119
1589441828.161059202 3 opencdnbdwm.jomodns.com cpro.baidustatic.com 59
1589441828.208090891 1 39d0825d09f05.cdn.sohucs.com 39d0825d09f05.cdn.sohucs.com.wsglb0.com 599
1589441828.208090891 2 39d0825d09f05.cdn.sohucs.com.wsglb0.com 39d0825d09f05.cdn.sohucs.com 59
1589441828.975652973 1 imp.optaim.com gd.a.sohu.com 314
1589441828.975652973 2 gd.a.sohu.com f7hk.a.sohu.com 7199
1589441828.975652973 3 f7hk.a.sohu.com imp.optaim.com 119
1589441829.035575352 1 v4.passport.sohu.com gd.a.sohu.com 599
1589441829.035575352 2 gd.a.sohu.com f7hk.a.sohu.com 7199
1589441829.035575352 3 f7hk.a.sohu.com v4.passport.sohu.com 119
1589441829.251502304 1 track.sohu.com gd.a.sohu.com 599
1589441829.251502304 2 gd.a.sohu.com f7hk.a.sohu.com 7199
1589441829.251502304 3 f7hk.a.sohu.com track.sohu.com 119
1589441829.289415898 1 pv.sohu.com gd.a.sohu.com 599
1589441829.289415898 2 gd.a.sohu.com f7hk.a.sohu.com 7199
1589441829.289415898 3 f7hk.a.sohu.com pv.sohu.com 119
1589441829.399453815 1 imp.go.sohu.com gd.a.sohu.com 1799
1589441829.399453815 2 gd.a.sohu.com f7hk.a.sohu.com 7199
1589441829.399453815 3 f7hk.a.sohu.com imp.go.sohu.com 119
1589441829.580675083 1 i.go.sohu.com usa.gd.a.sohu.com 599
1589441829.580675083 2 usa.gd.a.sohu.com go.sohu.com.edgekey.net 599
1589441829.580675083 3 go.sohu.com.edgekey.net e1529.a.akamaiedge.net 21119
1589441829.580675083 4 e1529.a.akamaiedge.net i.go.sohu.com 19
1589441829.668370519 1 s.go.sohu.com usa.gd.a.sohu.com 599
1589441829.668370519 2 usa.gd.a.sohu.com go.sohu.com.edgekey.net 599
1589441829.668370519 3 go.sohu.com.edgekey.net e1529.a.akamaiedge.net 21223
1589441829.668370519 4 e1529.a.akamaiedge.net s.go.sohu.com 19
1589441830.151852462 1 v2.sohu.com gs.a.sohu.com 599
